WorkerName,StatesReceived,StatesComputed
rmi://bordereau-29.bordeaux.grid5000.fr:39206,2888,6836
rmi://bordereau-37.bordeaux.grid5000.fr:53586,2859,7091
rmi://bordereau-46.bordeaux.grid5000.fr:49243,2925,7908
rmi://bordereau-19.bordeaux.grid5000.fr:40347,2952,8239
rmi://bordereau-28.bordeaux.grid5000.fr:60131,3004,8215
rmi://bordereau-16.bordeaux.grid5000.fr:34490,2784,5556
rmi://bordereau-27.bordeaux.grid5000.fr:40801,2919,7526
rmi://bordereau-33.bordeaux.grid5000.fr:55910,2919,7333
rmi://bordereau-18.bordeaux.grid5000.fr:37025,2997,8231
rmi://bordereau-52.bordeaux.grid5000.fr:51337,2891,6789
rmi://bordereau-39.bordeaux.grid5000.fr:47515,2835,6860
rmi://bordereau-20.bordeaux.grid5000.fr:46889,2922,6983
rmi://bordereau-22.bordeaux.grid5000.fr:41195,2923,7487
rmi://bordereau-43.bordeaux.grid5000.fr:51760,2947,8127
rmi://bordereau-44.bordeaux.grid5000.fr:57359,2910,7338
rmi://bordereau-23.bordeaux.grid5000.fr:50860,2892,7099
rmi://bordereau-50.bordeaux.grid5000.fr:39236,2916,8123
rmi://bordereau-24.bordeaux.grid5000.fr:39867,2911,7894
rmi://bordereau-26.bordeaux.grid5000.fr:44175,2865,7592
rmi://bordereau-31.bordeaux.grid5000.fr:49700,2930,7391
rmi://bordereau-35.bordeaux.grid5000.fr:35061,2859,6369
rmi://bordereau-51.bordeaux.grid5000.fr:48756,2899,7408
rmi://bordereau-32.bordeaux.grid5000.fr:52261,2991,8669
rmi://bordereau-38.bordeaux.grid5000.fr:58353,2905,6998
rmi://bordereau-47.bordeaux.grid5000.fr:60644,3004,7677
rmi://bordereau-45.bordeaux.grid5000.fr:48065,2997,8259
rmi://bordereau-25.bordeaux.grid5000.fr:60871,2821,6113
rmi://bordereau-49.bordeaux.grid5000.fr:54370,2976,7796
rmi://bordereau-80.bordeaux.grid5000.fr:58238,2988,8933
rmi://bordereau-70.bordeaux.grid5000.fr:39676,3005,8141
rmi://bordereau-67.bordeaux.grid5000.fr:49933,3020,9225
rmi://bordereau-55.bordeaux.grid5000.fr:48538,2922,7330
rmi://bordereau-63.bordeaux.grid5000.fr:46996,2855,6957
rmi://bordereau-78.bordeaux.grid5000.fr:52504,2870,7653
rmi://bordereau-68.bordeaux.grid5000.fr:38662,2949,8649
rmi://bordereau-65.bordeaux.grid5000.fr:53212,2808,5590
rmi://bordereau-56.bordeaux.grid5000.fr:52258,3038,9224
rmi://bordereau-61.bordeaux.grid5000.fr:42254,2892,6956
rmi://bordereau-71.bordeaux.grid5000.fr:34778,3051,9194
rmi://bordereau-36.bordeaux.grid5000.fr:42463,2956,7767
rmi://bordereau-75.bordeaux.grid5000.fr:53414,2912,7411
rmi://bordereau-6.bordeaux.grid5000.fr:32984,2933,7756
rmi://bordereau-48.bordeaux.grid5000.fr:34270,2900,7048
rmi://bordereau-73.bordeaux.grid5000.fr:48985,2901,7244
rmi://bordereau-59.bordeaux.grid5000.fr:41336,3014,8701
rmi://bordereau-58.bordeaux.grid5000.fr:45218,2987,7565
rmi://bordereau-62.bordeaux.grid5000.fr:39266,2893,7187
rmi://bordereau-5.bordeaux.grid5000.fr:59264,2844,5957
rmi://bordereau-42.bordeaux.grid5000.fr:60999,2956,7768
