WorkerName,StatesReceived,StatesComputed
rmi://bordereau-47.bordeaux.grid5000.fr:35980,3753,11105
rmi://bordereau-6.bordeaux.grid5000.fr:56866,3698,9643
rmi://bordereau-49.bordeaux.grid5000.fr:57785,3603,8861
rmi://bordereau-5.bordeaux.grid5000.fr:43483,3730,10312
rmi://bordereau-65.bordeaux.grid5000.fr:38644,3631,9359
rmi://bordereau-58.bordeaux.grid5000.fr:35484,3745,10868
rmi://bordereau-55.bordeaux.grid5000.fr:59070,3579,9526
rmi://bordereau-50.bordeaux.grid5000.fr:48691,3701,8595
rmi://bordereau-37.bordeaux.grid5000.fr:52278,3677,8738
rmi://bordereau-61.bordeaux.grid5000.fr:40796,3571,8806
rmi://bordereau-63.bordeaux.grid5000.fr:53974,3709,11221
rmi://bordereau-70.bordeaux.grid5000.fr:48783,3730,10565
rmi://bordereau-39.bordeaux.grid5000.fr:39729,3694,9722
rmi://bordereau-45.bordeaux.grid5000.fr:45263,3673,11217
rmi://bordereau-36.bordeaux.grid5000.fr:44903,3718,10496
rmi://bordereau-88.bordeaux.grid5000.fr:34161,3582,8699
rmi://bordereau-75.bordeaux.grid5000.fr:36176,3664,9932
rmi://bordereau-73.bordeaux.grid5000.fr:39807,3680,10197
rmi://bordereau-56.bordeaux.grid5000.fr:57050,3687,10783
rmi://bordereau-64.bordeaux.grid5000.fr:38040,3668,10629
rmi://bordereau-67.bordeaux.grid5000.fr:49155,3595,8392
rmi://bordereau-91.bordeaux.grid5000.fr:43291,3823,12632
rmi://borderline-9.bordeaux.grid5000.fr:40416,3795,10617
rmi://bordereau-84.bordeaux.grid5000.fr:60163,3661,8562
rmi://bordereau-71.bordeaux.grid5000.fr:44316,3582,10185
rmi://bordereau-69.bordeaux.grid5000.fr:57167,3592,9594
rmi://borderline-5.bordeaux.grid5000.fr:43325,3610,11976
rmi://bordereau-59.bordeaux.grid5000.fr:52345,3574,9245
rmi://bordereau-72.bordeaux.grid5000.fr:49850,3592,9216
rmi://bordereau-76.bordeaux.grid5000.fr:53947,3674,9758
rmi://bordereau-82.bordeaux.grid5000.fr:46718,3575,9149
rmi://bordereau-90.bordeaux.grid5000.fr:50641,3597,9532
rmi://borderline-4.bordeaux.grid5000.fr:51092,3723,11037
rmi://bordereau-51.bordeaux.grid5000.fr:53456,3623,8962
rmi://bordereau-35.bordeaux.grid5000.fr:59478,3586,9674
rmi://bordereau-33.bordeaux.grid5000.fr:57547,3705,11607
rmi://bordereau-54.bordeaux.grid5000.fr:40478,3616,9525
rmi://bordereau-7.bordeaux.grid5000.fr:58303,3769,11982
rmi://bordereau-81.bordeaux.grid5000.fr:42582,3653,9428
rmi://bordereau-3.bordeaux.grid5000.fr:40041,3735,11329
rmi://bordereau-78.bordeaux.grid5000.fr:34481,3683,10656
rmi://bordereau-52.bordeaux.grid5000.fr:45533,3656,10009
rmi://bordereau-46.bordeaux.grid5000.fr:46418,3485,8483
rmi://bordereau-38.bordeaux.grid5000.fr:41281,3584,9642
rmi://bordereau-48.bordeaux.grid5000.fr:54743,3547,8497
rmi://bordereau-68.bordeaux.grid5000.fr:40119,3584,10163
rmi://bordereau-60.bordeaux.grid5000.fr:42857,3656,10049
rmi://bordereau-44.bordeaux.grid5000.fr:56511,3635,9035
rmi://bordereau-43.bordeaux.grid5000.fr:53994,3563,8797
rmi://bordereau-42.bordeaux.grid5000.fr:56488,3642,10359
rmi://bordereau-80.bordeaux.grid5000.fr:48308,3615,8905
rmi://bordereau-9.bordeaux.grid5000.fr:33833,3680,10362
rmi://bordereau-87.bordeaux.grid5000.fr:33016,3664,9799
rmi://bordereau-89.bordeaux.grid5000.fr:60295,3575,9298
rmi://bordereau-53.bordeaux.grid5000.fr:40254,3573,8672
rmi://bordereau-77.bordeaux.grid5000.fr:38149,3542,9536
rmi://bordereau-83.bordeaux.grid5000.fr:37332,3757,10493
rmi://bordereau-74.bordeaux.grid5000.fr:46302,3645,8778
rmi://bordereau-86.bordeaux.grid5000.fr:44678,3482,9586
rmi://bordereau-66.bordeaux.grid5000.fr:58037,3609,9888
rmi://bordereau-85.bordeaux.grid5000.fr:56040,3702,9887
rmi://bordereau-62.bordeaux.grid5000.fr:50716,3623,9836
rmi://borderline-3.bordeaux.grid5000.fr:49931,3681,10685
rmi://bordereau-92.bordeaux.grid5000.fr:59932,3734,10399
rmi://borderline-7.bordeaux.grid5000.fr:43577,3650,9236
rmi://borderline-10.bordeaux.grid5000.fr:53477,3635,10489
rmi://borderline-8.bordeaux.grid5000.fr:58200,3613,9862
rmi://borderline-6.bordeaux.grid5000.fr:53090,3567,7379
rmi://borderline-1.bordeaux.grid5000.fr:50032,3629,8473
rmi://borderline-2.bordeaux.grid5000.fr:47028,3567,9357
rmi://bordereau-93.bordeaux.grid5000.fr:49616,3519,9088
rmi://bordereau-8.bordeaux.grid5000.fr:46893,3474,8349
