WorkerName,StatesReceived,StatesComputed
rmi://borderline-8.bordeaux.grid5000.fr:39127,16706,59363
rmi://borderline-9.bordeaux.grid5000.fr:58405,16658,57528
rmi://borderline-5.bordeaux.grid5000.fr:57589,16559,56569
rmi://bordereau-93.bordeaux.grid5000.fr:45493,16335,47840
rmi://borderline-6.bordeaux.grid5000.fr:54936,16052,49414
rmi://bordereau-91.bordeaux.grid5000.fr:51365,16409,48548
rmi://bordereau-8.bordeaux.grid5000.fr:53343,16092,49782
rmi://borderline-1.bordeaux.grid5000.fr:52041,16555,56343
rmi://bordereau-92.bordeaux.grid5000.fr:43478,16232,52485
rmi://borderline-2.bordeaux.grid5000.fr:35263,15946,52649
rmi://borderline-3.bordeaux.grid5000.fr:44153,16545,55964
rmi://bordereau-9.bordeaux.grid5000.fr:41021,16495,59662
rmi://borderline-7.bordeaux.grid5000.fr:34845,16567,59816
rmi://bordereau-90.bordeaux.grid5000.fr:58448,15858,46420
rmi://borderline-10.bordeaux.grid5000.fr:50801,16543,57923
rmi://borderline-4.bordeaux.grid5000.fr:42839,16592,54778
