WorkerName,StatesReceived,StatesComputed
rmi://paradent-38.rennes.grid5000.fr:59919,4162,12447
rmi://paradent-36.rennes.grid5000.fr:34607,4155,12359
rmi://paradent-3.rennes.grid5000.fr:34742,4161,12256
rmi://paradent-35.rennes.grid5000.fr:33492,4161,12856
rmi://paradent-39.rennes.grid5000.fr:37182,4153,12554
rmi://paradent-50.rennes.grid5000.fr:56804,4159,13055
rmi://paradent-46.rennes.grid5000.fr:41828,4151,12889
rmi://paradent-40.rennes.grid5000.fr:47626,4149,13135
rmi://paradent-44.rennes.grid5000.fr:53917,4157,13088
rmi://paradent-45.rennes.grid5000.fr:35642,4149,11787
rmi://paradent-49.rennes.grid5000.fr:51815,4149,12122
rmi://paradent-52.rennes.grid5000.fr:45213,4150,13145
rmi://paradent-47.rennes.grid5000.fr:57065,4147,11909
rmi://paradent-37.rennes.grid5000.fr:43326,4152,11751
rmi://paradent-62.rennes.grid5000.fr:40535,4155,12264
rmi://paradent-34.rennes.grid5000.fr:59887,4157,11895
rmi://paradent-43.rennes.grid5000.fr:32786,4146,11904
rmi://paradent-54.rennes.grid5000.fr:49086,4148,12190
rmi://paradent-48.rennes.grid5000.fr:56669,4159,12104
rmi://paradent-53.rennes.grid5000.fr:42566,4153,13044
rmi://paradent-57.rennes.grid5000.fr:38543,4148,12736
rmi://paradent-56.rennes.grid5000.fr:48384,4136,12153
rmi://paradent-55.rennes.grid5000.fr:53739,4154,12830
rmi://paradent-58.rennes.grid5000.fr:36805,3965,10035
rmi://paradent-61.rennes.grid5000.fr:58241,4147,12110
rmi://paradent-4.rennes.grid5000.fr:58877,4152,12863
rmi://paradent-41.rennes.grid5000.fr:40479,4141,12765
rmi://paradent-5.rennes.grid5000.fr:41329,4141,11902
rmi://paradent-6.rennes.grid5000.fr:40178,4152,12463
rmi://paramount-18.rennes.grid5000.fr:46576,3822,8164
rmi://paramount-27.rennes.grid5000.fr:58424,3826,7808
rmi://paradent-59.rennes.grid5000.fr:33572,4155,12553
rmi://paradent-64.rennes.grid5000.fr:36588,4154,11913
rmi://paramount-29.rennes.grid5000.fr:34130,3826,7644
rmi://paradent-60.rennes.grid5000.fr:55849,4151,11622
rmi://paradent-63.rennes.grid5000.fr:33474,4152,12655
rmi://paradent-7.rennes.grid5000.fr:48202,4153,12422
rmi://paramount-11.rennes.grid5000.fr:60737,3827,7945
rmi://paramount-23.rennes.grid5000.fr:52228,3822,6965
rmi://paradent-9.rennes.grid5000.fr:36584,4156,13421
rmi://paramount-8.rennes.grid5000.fr:60477,3832,7855
rmi://paramount-10.rennes.grid5000.fr:50894,3808,7462
rmi://paramount-1.rennes.grid5000.fr:43368,3827,7252
rmi://paramount-13.rennes.grid5000.fr:50006,3838,7798
rmi://paramount-12.rennes.grid5000.fr:53113,3816,7327
rmi://paramount-26.rennes.grid5000.fr:60044,3829,7559
rmi://paramount-9.rennes.grid5000.fr:57104,3814,8126
rmi://paramount-24.rennes.grid5000.fr:38778,3778,7148
rmi://paramount-22.rennes.grid5000.fr:36239,3821,7281
rmi://paramount-6.rennes.grid5000.fr:46822,3804,7961
rmi://paramount-28.rennes.grid5000.fr:45209,4259,13926
rmi://paramount-32.rennes.grid5000.fr:43104,3828,8520
rmi://paramount-30.rennes.grid5000.fr:36414,3819,7752
rmi://paramount-2.rennes.grid5000.fr:39915,3818,7716
rmi://paramount-33.rennes.grid5000.fr:48366,4269,13978
rmi://paramount-5.rennes.grid5000.fr:42359,3846,7823
rmi://paramount-15.rennes.grid5000.fr:51830,3820,6799
rmi://parapluie-3.rennes.grid5000.fr:54652,2714,2291
rmi://paramount-3.rennes.grid5000.fr:35114,3821,7458
rmi://parapluie-21.rennes.grid5000.fr:40341,2716,1872
rmi://parapluie-9.rennes.grid5000.fr:48655,2712,2108
rmi://paramount-25.rennes.grid5000.fr:38095,3830,7851
rmi://parapluie-5.rennes.grid5000.fr:44154,2728,2019
rmi://parapluie-10.rennes.grid5000.fr:57493,2705,1669
rmi://parapluie-25.rennes.grid5000.fr:41887,2694,2074
rmi://parapluie-8.rennes.grid5000.fr:44242,2723,1897
rmi://parapluie-26.rennes.grid5000.fr:32925,2712,2590
rmi://parapluie-1.rennes.grid5000.fr:46775,2710,1716
