WorkerName,StatesReceived,StatesComputed
rmi://bordereau-85.bordeaux.grid5000.fr:38345,7241,19595
rmi://bordereau-77.bordeaux.grid5000.fr:37186,7032,21852
rmi://bordereau-75.bordeaux.grid5000.fr:47450,7207,19802
rmi://borderline-10.bordeaux.grid5000.fr:39167,7247,22425
rmi://bordereau-89.bordeaux.grid5000.fr:55543,7048,19400
rmi://bordereau-73.bordeaux.grid5000.fr:46560,7203,21954
rmi://bordereau-70.bordeaux.grid5000.fr:48607,7596,21989
rmi://borderline-2.bordeaux.grid5000.fr:60827,7934,27021
rmi://bordereau-74.bordeaux.grid5000.fr:60319,7171,24640
rmi://bordereau-82.bordeaux.grid5000.fr:52810,7191,19537
rmi://bordereau-71.bordeaux.grid5000.fr:51946,7252,22180
rmi://bordereau-87.bordeaux.grid5000.fr:48617,7064,20427
rmi://bordereau-80.bordeaux.grid5000.fr:48510,7273,20652
rmi://borderline-1.bordeaux.grid5000.fr:47999,7409,22259
rmi://borderline-9.bordeaux.grid5000.fr:55774,7441,23671
rmi://bordereau-72.bordeaux.grid5000.fr:39079,7470,21232
rmi://bordereau-81.bordeaux.grid5000.fr:55170,7335,21086
rmi://bordereau-84.bordeaux.grid5000.fr:51072,7522,24747
rmi://bordereau-90.bordeaux.grid5000.fr:35533,7461,23384
rmi://bordereau-83.bordeaux.grid5000.fr:57056,7414,20992
rmi://bordereau-86.bordeaux.grid5000.fr:45181,7416,22364
rmi://bordereau-7.bordeaux.grid5000.fr:56394,7471,23258
rmi://bordereau-78.bordeaux.grid5000.fr:53812,7365,22845
rmi://borderline-3.bordeaux.grid5000.fr:41488,7264,19761
rmi://bordereau-91.bordeaux.grid5000.fr:37398,7276,21896
rmi://borderline-8.bordeaux.grid5000.fr:43833,7722,26947
rmi://borderline-7.bordeaux.grid5000.fr:37738,7030,18323
rmi://bordereau-93.bordeaux.grid5000.fr:51197,7458,22998
rmi://bordereau-88.bordeaux.grid5000.fr:42784,7020,18861
rmi://bordereau-76.bordeaux.grid5000.fr:57303,7020,18554
rmi://borderline-5.bordeaux.grid5000.fr:36001,7186,20151
rmi://bordereau-92.bordeaux.grid5000.fr:48016,7116,18880
rmi://borderline-4.bordeaux.grid5000.fr:41226,7106,20135
rmi://bordereau-8.bordeaux.grid5000.fr:44157,6831,17993
rmi://bordereau-9.bordeaux.grid5000.fr:42109,7107,21892
rmi://borderline-6.bordeaux.grid5000.fr:59711,7245,23843
