WorkerName,StatesReceived,StatesComputed
rmi://bordereau-77.bordeaux.grid5000.fr:34363,7226,22244
rmi://bordereau-91.bordeaux.grid5000.fr:60403,7093,19148
rmi://bordereau-82.bordeaux.grid5000.fr:36314,7117,18537
rmi://borderline-7.bordeaux.grid5000.fr:44567,7330,21672
rmi://bordereau-9.bordeaux.grid5000.fr:43995,7282,22280
rmi://bordereau-88.bordeaux.grid5000.fr:55880,7356,23031
rmi://bordereau-78.bordeaux.grid5000.fr:35388,7181,18456
rmi://bordereau-73.bordeaux.grid5000.fr:37671,7358,22242
rmi://borderline-3.bordeaux.grid5000.fr:41661,7304,21081
rmi://bordereau-75.bordeaux.grid5000.fr:36466,7454,23758
rmi://bordereau-93.bordeaux.grid5000.fr:34132,7356,20965
rmi://bordereau-90.bordeaux.grid5000.fr:56507,7263,19552
rmi://borderline-10.bordeaux.grid5000.fr:51208,7413,27407
rmi://bordereau-74.bordeaux.grid5000.fr:40439,7359,20449
rmi://borderline-9.bordeaux.grid5000.fr:35556,7296,20891
rmi://bordereau-76.bordeaux.grid5000.fr:50052,7435,24204
rmi://bordereau-8.bordeaux.grid5000.fr:35773,7331,20552
rmi://borderline-8.bordeaux.grid5000.fr:38167,7304,23662
rmi://bordereau-87.bordeaux.grid5000.fr:37757,7329,22841
rmi://bordereau-84.bordeaux.grid5000.fr:51507,7377,22102
rmi://bordereau-85.bordeaux.grid5000.fr:43694,6981,18044
rmi://bordereau-83.bordeaux.grid5000.fr:50515,7299,20707
rmi://borderline-1.bordeaux.grid5000.fr:56337,7324,21147
rmi://bordereau-92.bordeaux.grid5000.fr:33292,7117,17681
rmi://bordereau-86.bordeaux.grid5000.fr:57983,7261,23077
rmi://bordereau-72.bordeaux.grid5000.fr:40091,7268,19140
rmi://bordereau-71.bordeaux.grid5000.fr:41172,7297,23338
rmi://bordereau-7.bordeaux.grid5000.fr:41914,7291,20281
rmi://borderline-4.bordeaux.grid5000.fr:45755,7388,22205
rmi://bordereau-81.bordeaux.grid5000.fr:60359,7263,21116
rmi://borderline-5.bordeaux.grid5000.fr:53284,7349,22033
rmi://borderline-2.bordeaux.grid5000.fr:41299,7345,20894
rmi://bordereau-89.bordeaux.grid5000.fr:48573,7343,21860
rmi://bordereau-70.bordeaux.grid5000.fr:59439,7218,20663
rmi://borderline-6.bordeaux.grid5000.fr:59704,7136,21338
rmi://bordereau-80.bordeaux.grid5000.fr:46172,7100,17887
