SpecName,ConfigName,NumberFingerprintServer,NumberWorkers,NumberCores,ProcessStartupTime,ComputationStartupTime,ComputationEndTime,ProcessEndTime,TimePassedDuringComputationInSeconds,NumberDistinctStates,.Proxy2.exit(),DiskFPSet.put(..),TLCServer.registerWorker(..),TLCServer.getIrredPolyForFP(),DiskFPSet.contains(..),TLCServer.intern(..),FPSet.putBlock(..),FPSet.containsBlock(..),TLCServer.getConfigFileName(),MultiFPSet.contains(..),DiskFPSet.size(),TLCServer.getPreprocess(),.Proxy2.getURI(),TLCServer.getFPSetManager(),.Proxy2.getNextStates(..),TLCServer.getFile(..),TLCServer.getCheckDeadlock(),FPSet.getStatesSeen(),TLCWorkerSmartProxy.getNextStates(..),MultiFPSet.size(),MultiFPSet.put(..),TLCServer.getSpecFileName(),
l10_n6,/tmp/7481/spec/l10_n6,1,2,1,Fri Jun 22 11:25:30 UTC 2012,Fri Jun 22 11:25:34 UTC 2012,Fri Jun 22 11:28:00 UTC 2012,Fri Jun 22 11:28:00 UTC 2012,146,262144,2,1208118,2,2,1572864,860,163,163,3,1572864,12,2,4,2,163,6,2,3,163,6,1208118,3,
