WorkerName,StatesReceived,StatesComputed
rmi://borderline-6.bordeaux.grid5000.fr:39578,5331,16602
rmi://bordereau-83.bordeaux.grid5000.fr:40821,5283,12749
rmi://bordereau-71.bordeaux.grid5000.fr:50557,5120,11942
rmi://bordereau-80.bordeaux.grid5000.fr:44467,5310,16256
rmi://bordereau-62.bordeaux.grid5000.fr:45431,5361,17513
rmi://bordereau-67.bordeaux.grid5000.fr:43990,5196,13192
rmi://bordereau-77.bordeaux.grid5000.fr:55988,5290,15408
rmi://bordereau-75.bordeaux.grid5000.fr:39084,5171,11385
rmi://borderline-1.bordeaux.grid5000.fr:51120,5319,15854
rmi://bordereau-9.bordeaux.grid5000.fr:43582,5177,10926
rmi://borderline-8.bordeaux.grid5000.fr:59902,5227,16119
rmi://bordereau-93.bordeaux.grid5000.fr:44575,5508,18562
rmi://bordereau-76.bordeaux.grid5000.fr:55994,5128,13789
rmi://bordereau-87.bordeaux.grid5000.fr:54452,5240,13995
rmi://bordereau-78.bordeaux.grid5000.fr:41606,5188,13270
rmi://bordereau-6.bordeaux.grid5000.fr:55414,5371,16768
rmi://bordereau-84.bordeaux.grid5000.fr:41855,5239,13542
rmi://bordereau-7.bordeaux.grid5000.fr:45216,5086,12794
rmi://bordereau-59.bordeaux.grid5000.fr:54164,5067,10364
rmi://bordereau-65.bordeaux.grid5000.fr:45865,5243,15789
rmi://bordereau-63.bordeaux.grid5000.fr:43577,5327,16556
rmi://bordereau-70.bordeaux.grid5000.fr:48408,5246,13278
rmi://bordereau-81.bordeaux.grid5000.fr:44048,5314,16472
rmi://bordereau-61.bordeaux.grid5000.fr:52072,5229,13284
rmi://bordereau-58.bordeaux.grid5000.fr:60760,5253,13311
rmi://bordereau-8.bordeaux.grid5000.fr:51599,5146,11678
rmi://borderline-7.bordeaux.grid5000.fr:60228,5336,13600
rmi://bordereau-74.bordeaux.grid5000.fr:52017,5203,13307
rmi://bordereau-90.bordeaux.grid5000.fr:39115,5251,13929
rmi://bordereau-69.bordeaux.grid5000.fr:46828,5230,15049
rmi://bordereau-73.bordeaux.grid5000.fr:49317,5307,15865
rmi://bordereau-85.bordeaux.grid5000.fr:47615,5322,16688
rmi://bordereau-91.bordeaux.grid5000.fr:54192,5319,15282
rmi://bordereau-68.bordeaux.grid5000.fr:58828,5262,15354
rmi://bordereau-89.bordeaux.grid5000.fr:38630,5268,15546
rmi://borderline-10.bordeaux.grid5000.fr:37341,5266,15757
rmi://bordereau-72.bordeaux.grid5000.fr:54026,5341,17053
rmi://bordereau-88.bordeaux.grid5000.fr:41274,5286,15671
rmi://bordereau-60.bordeaux.grid5000.fr:52535,5184,13406
rmi://borderline-9.bordeaux.grid5000.fr:35715,5220,12174
rmi://bordereau-82.bordeaux.grid5000.fr:34038,5133,12469
rmi://bordereau-66.bordeaux.grid5000.fr:54479,5208,13110
rmi://borderline-4.bordeaux.grid5000.fr:54951,5237,11836
rmi://borderline-2.bordeaux.grid5000.fr:56407,5237,13908
rmi://bordereau-86.bordeaux.grid5000.fr:55126,5247,16505
rmi://bordereau-5.bordeaux.grid5000.fr:55858,5243,13556
rmi://bordereau-64.bordeaux.grid5000.fr:48694,5239,16176
rmi://bordereau-92.bordeaux.grid5000.fr:34340,5224,16121
rmi://borderline-3.bordeaux.grid5000.fr:53874,5120,12866
rmi://borderline-5.bordeaux.grid5000.fr:35312,5091,13232
