WorkerName,StatesReceived,StatesComputed
rmi://paradent-14.rennes.grid5000.fr:43159,3100,9153
rmi://paradent-24.rennes.grid5000.fr:33102,3094,8270
rmi://paradent-23.rennes.grid5000.fr:42055,3091,7827
rmi://paradent-17.rennes.grid5000.fr:43780,3094,10301
rmi://paradent-20.rennes.grid5000.fr:37876,3094,7949
rmi://paradent-22.rennes.grid5000.fr:52026,3092,9327
rmi://paradent-18.rennes.grid5000.fr:58456,3085,8114
rmi://paradent-19.rennes.grid5000.fr:48517,3090,9342
rmi://paradent-13.rennes.grid5000.fr:57754,3093,9203
rmi://paradent-16.rennes.grid5000.fr:39305,3098,9108
rmi://paradent-26.rennes.grid5000.fr:57445,3096,8593
rmi://paradent-27.rennes.grid5000.fr:43861,3089,7680
rmi://paradent-29.rennes.grid5000.fr:46727,3094,8850
rmi://paradent-30.rennes.grid5000.fr:39967,3089,9797
rmi://paradent-37.rennes.grid5000.fr:45099,3092,8992
rmi://paradent-12.rennes.grid5000.fr:56037,3088,8482
rmi://paradent-36.rennes.grid5000.fr:55820,3093,9739
rmi://paradent-32.rennes.grid5000.fr:52889,3093,9192
rmi://paradent-41.rennes.grid5000.fr:50376,3088,8917
rmi://paradent-34.rennes.grid5000.fr:36389,3091,8430
rmi://paradent-28.rennes.grid5000.fr:33869,3089,10052
rmi://paradent-31.rennes.grid5000.fr:60575,2967,6526
rmi://paradent-40.rennes.grid5000.fr:58492,3089,8038
rmi://paradent-33.rennes.grid5000.fr:36183,3080,9542
rmi://paradent-15.rennes.grid5000.fr:37432,3084,7975
rmi://paradent-2.rennes.grid5000.fr:55482,3089,8179
rmi://paradent-35.rennes.grid5000.fr:43000,3093,9551
rmi://paradent-25.rennes.grid5000.fr:44548,3089,9336
rmi://paradent-39.rennes.grid5000.fr:50621,3058,7616
rmi://paradent-45.rennes.grid5000.fr:38615,3081,9230
rmi://paradent-38.rennes.grid5000.fr:52585,3085,8268
rmi://paradent-48.rennes.grid5000.fr:58161,3089,9255
rmi://paradent-3.rennes.grid5000.fr:60978,3082,8484
rmi://paradent-44.rennes.grid5000.fr:54890,3069,8814
rmi://paradent-4.rennes.grid5000.fr:36330,3090,8527
rmi://paradent-46.rennes.grid5000.fr:38339,3093,9555
rmi://paradent-49.rennes.grid5000.fr:48417,3085,8366
rmi://paradent-43.rennes.grid5000.fr:51930,3092,7935
rmi://paradent-52.rennes.grid5000.fr:59209,3093,8498
rmi://paradent-47.rennes.grid5000.fr:46688,3068,9283
rmi://paradent-55.rennes.grid5000.fr:60544,3079,8124
rmi://paradent-5.rennes.grid5000.fr:55187,3084,7987
rmi://paradent-54.rennes.grid5000.fr:44738,3088,9196
rmi://paradent-53.rennes.grid5000.fr:55006,3094,9300
rmi://paradent-50.rennes.grid5000.fr:52303,3092,8192
rmi://paramount-22.rennes.grid5000.fr:48377,2841,5212
rmi://paradent-59.rennes.grid5000.fr:60974,3092,8308
rmi://paradent-58.rennes.grid5000.fr:42126,3085,8994
rmi://paramount-11.rennes.grid5000.fr:52390,2846,5648
rmi://paradent-61.rennes.grid5000.fr:38030,3091,8476
rmi://paradent-60.rennes.grid5000.fr:60645,3092,8389
rmi://paradent-6.rennes.grid5000.fr:57151,3089,9232
rmi://paradent-57.rennes.grid5000.fr:49261,3088,7596
rmi://paramount-12.rennes.grid5000.fr:47897,2689,3547
rmi://paradent-56.rennes.grid5000.fr:45515,3067,8149
rmi://paradent-7.rennes.grid5000.fr:37171,3084,9853
rmi://paramount-13.rennes.grid5000.fr:50165,2844,4913
rmi://paramount-18.rennes.grid5000.fr:48398,2842,4731
rmi://paramount-1.rennes.grid5000.fr:57359,2843,4570
rmi://paradent-62.rennes.grid5000.fr:55065,3079,8667
rmi://paradent-9.rennes.grid5000.fr:32990,3090,8679
rmi://paramount-26.rennes.grid5000.fr:57789,2849,5039
rmi://paradent-63.rennes.grid5000.fr:58565,3014,6947
rmi://paramount-10.rennes.grid5000.fr:49840,2855,5555
rmi://paramount-29.rennes.grid5000.fr:36738,2920,5722
rmi://paramount-28.rennes.grid5000.fr:51373,2727,3359
rmi://paramount-25.rennes.grid5000.fr:43622,2828,4670
rmi://paramount-23.rennes.grid5000.fr:44761,2842,4700
rmi://paramount-24.rennes.grid5000.fr:33752,3155,9664
rmi://paramount-32.rennes.grid5000.fr:43855,2855,4842
rmi://paramount-15.rennes.grid5000.fr:45091,2843,5519
rmi://paradent-64.rennes.grid5000.fr:38601,3092,9873
rmi://paramount-6.rennes.grid5000.fr:34146,2838,4884
rmi://paramount-33.rennes.grid5000.fr:52757,2851,4680
rmi://paramount-5.rennes.grid5000.fr:44518,2847,5408
rmi://paramount-2.rennes.grid5000.fr:45766,2829,5063
rmi://paramount-9.rennes.grid5000.fr:48824,2842,4651
rmi://paramount-30.rennes.grid5000.fr:34761,2667,3240
rmi://paramount-27.rennes.grid5000.fr:38466,2848,5011
rmi://paramount-8.rennes.grid5000.fr:52167,2714,3684
rmi://paramount-3.rennes.grid5000.fr:46922,2937,6136
rmi://parapluie-3.rennes.grid5000.fr:43167,2021,1159
rmi://parapluie-8.rennes.grid5000.fr:58932,2026,1205
rmi://parapluie-26.rennes.grid5000.fr:51662,2018,1214
rmi://parapluie-25.rennes.grid5000.fr:47975,2020,1270
rmi://parapluie-10.rennes.grid5000.fr:50618,2005,915
rmi://parapluie-1.rennes.grid5000.fr:52830,2023,1300
rmi://parapluie-5.rennes.grid5000.fr:49409,2026,1230
rmi://parapluie-21.rennes.grid5000.fr:34004,2021,1072
rmi://parapluie-9.rennes.grid5000.fr:44674,2023,898
