WorkerName,StatesReceived,StatesComputed
rmi://bordereau-9.bordeaux.grid5000.fr:44760,21544,74416
rmi://borderline-1.bordeaux.grid5000.fr:48317,22421,78141
rmi://borderline-6.bordeaux.grid5000.fr:44579,21438,74870
rmi://borderline-3.bordeaux.grid5000.fr:38458,21598,66797
rmi://borderline-5.bordeaux.grid5000.fr:58496,21403,72897
rmi://borderline-7.bordeaux.grid5000.fr:45447,21714,76460
rmi://borderline-4.bordeaux.grid5000.fr:34178,21546,73157
rmi://borderline-10.bordeaux.grid5000.fr:53754,21527,68654
rmi://borderline-9.bordeaux.grid5000.fr:41218,22440,84762
rmi://borderline-2.bordeaux.grid5000.fr:52102,22546,78468
rmi://borderline-8.bordeaux.grid5000.fr:50307,22399,84926
rmi://bordereau-93.bordeaux.grid5000.fr:60043,21568,74007
