WorkerName,StatesReceived,StatesComputed
rmi://bordereau-29.bordeaux.grid5000.fr:44442,3406,10159
rmi://bordereau-61.bordeaux.grid5000.fr:37404,3358,9138
rmi://bordereau-42.bordeaux.grid5000.fr:37241,3365,8885
rmi://bordereau-44.bordeaux.grid5000.fr:37528,3380,8466
rmi://bordereau-55.bordeaux.grid5000.fr:42797,3440,10400
rmi://bordereau-53.bordeaux.grid5000.fr:49190,3305,7209
rmi://bordereau-3.bordeaux.grid5000.fr:56997,3319,6527
rmi://bordereau-60.bordeaux.grid5000.fr:46348,3334,7971
rmi://bordereau-39.bordeaux.grid5000.fr:43067,3427,10220
rmi://bordereau-47.bordeaux.grid5000.fr:40497,3355,7317
rmi://bordereau-35.bordeaux.grid5000.fr:44433,3373,9342
rmi://bordereau-50.bordeaux.grid5000.fr:42125,3359,8140
rmi://bordereau-45.bordeaux.grid5000.fr:34805,3350,8628
rmi://bordereau-46.bordeaux.grid5000.fr:35176,3425,8830
rmi://bordereau-36.bordeaux.grid5000.fr:40085,3270,5554
rmi://bordereau-48.bordeaux.grid5000.fr:35804,3599,12175
rmi://bordereau-59.bordeaux.grid5000.fr:47941,3343,8116
rmi://bordereau-5.bordeaux.grid5000.fr:58286,3330,7077
rmi://bordereau-58.bordeaux.grid5000.fr:42561,3317,7490
rmi://bordereau-33.bordeaux.grid5000.fr:43570,3411,8874
rmi://bordereau-28.bordeaux.grid5000.fr:33534,3408,9525
rmi://bordereau-65.bordeaux.grid5000.fr:52862,3291,6292
rmi://bordereau-69.bordeaux.grid5000.fr:44668,3366,9313
rmi://bordereau-72.bordeaux.grid5000.fr:55988,3406,9459
rmi://bordereau-49.bordeaux.grid5000.fr:52181,3390,9533
rmi://bordereau-63.bordeaux.grid5000.fr:45683,3360,8809
rmi://bordereau-76.bordeaux.grid5000.fr:44590,3374,8611
rmi://bordereau-26.bordeaux.grid5000.fr:33392,3348,8601
rmi://bordereau-64.bordeaux.grid5000.fr:50357,3351,9567
rmi://bordereau-51.bordeaux.grid5000.fr:54987,3361,8826
rmi://bordereau-27.bordeaux.grid5000.fr:38537,3304,6638
rmi://bordereau-31.bordeaux.grid5000.fr:47116,3377,9431
rmi://bordereau-37.bordeaux.grid5000.fr:53742,3359,8620
rmi://bordereau-66.bordeaux.grid5000.fr:54167,3363,9497
rmi://bordereau-38.bordeaux.grid5000.fr:54853,3262,6225
rmi://bordereau-52.bordeaux.grid5000.fr:57423,3432,10315
rmi://bordereau-80.bordeaux.grid5000.fr:37781,3315,6837
rmi://bordereau-32.bordeaux.grid5000.fr:60151,3268,6053
rmi://bordereau-67.bordeaux.grid5000.fr:36151,3332,8173
rmi://bordereau-6.bordeaux.grid5000.fr:50649,3423,9806
rmi://bordereau-87.bordeaux.grid5000.fr:53078,3380,9241
rmi://bordereau-68.bordeaux.grid5000.fr:54242,3266,6151
rmi://bordereau-7.bordeaux.grid5000.fr:52112,3338,8327
rmi://bordereau-54.bordeaux.grid5000.fr:36202,3402,10516
rmi://bordereau-73.bordeaux.grid5000.fr:43247,3339,8192
rmi://bordereau-62.bordeaux.grid5000.fr:56626,3441,11095
rmi://bordereau-84.bordeaux.grid5000.fr:50067,3349,9450
rmi://bordereau-43.bordeaux.grid5000.fr:59948,3368,8732
rmi://bordereau-70.bordeaux.grid5000.fr:54097,3416,8730
rmi://bordereau-74.bordeaux.grid5000.fr:38575,3384,9474
rmi://bordereau-56.bordeaux.grid5000.fr:53214,3348,7906
rmi://bordereau-85.bordeaux.grid5000.fr:43861,3356,9001
rmi://bordereau-92.bordeaux.grid5000.fr:53170,3347,8491
rmi://bordereau-71.bordeaux.grid5000.fr:52432,3303,6655
rmi://bordereau-75.bordeaux.grid5000.fr:49657,3365,7964
rmi://bordereau-91.bordeaux.grid5000.fr:55186,3412,9773
rmi://bordereau-90.bordeaux.grid5000.fr:43694,3375,8423
rmi://bordereau-77.bordeaux.grid5000.fr:35157,3443,10586
rmi://borderline-10.bordeaux.grid5000.fr:51969,3444,9556
rmi://bordereau-82.bordeaux.grid5000.fr:52710,3283,6569
rmi://bordereau-88.bordeaux.grid5000.fr:50976,3302,7983
rmi://bordereau-78.bordeaux.grid5000.fr:59773,3317,7332
rmi://bordereau-86.bordeaux.grid5000.fr:47726,3323,7454
rmi://bordereau-93.bordeaux.grid5000.fr:59743,3410,9790
rmi://bordereau-89.bordeaux.grid5000.fr:46994,3366,9330
rmi://bordereau-81.bordeaux.grid5000.fr:34869,3368,8926
rmi://borderline-5.bordeaux.grid5000.fr:38183,3318,8128
rmi://borderline-3.bordeaux.grid5000.fr:32962,3376,9024
rmi://bordereau-83.bordeaux.grid5000.fr:59936,3379,9394
rmi://borderline-4.bordeaux.grid5000.fr:60450,3291,5734
rmi://borderline-2.bordeaux.grid5000.fr:55139,3313,6784
rmi://borderline-9.bordeaux.grid5000.fr:49128,3317,6266
rmi://borderline-1.bordeaux.grid5000.fr:60024,3409,8824
rmi://borderline-6.bordeaux.grid5000.fr:41945,3352,7992
rmi://borderline-7.bordeaux.grid5000.fr:49877,3413,9091
rmi://borderline-8.bordeaux.grid5000.fr:51797,3336,7337
rmi://bordereau-8.bordeaux.grid5000.fr:34721,3327,7202
rmi://bordereau-9.bordeaux.grid5000.fr:50049,3312,7953
