WorkerName,StatesReceived,StatesComputed
rmi://bordereau-72.bordeaux.grid5000.fr:40105,3096,8192
rmi://bordereau-5.bordeaux.grid5000.fr:47887,3032,6862
rmi://bordereau-44.bordeaux.grid5000.fr:51944,3149,9480
rmi://bordereau-81.bordeaux.grid5000.fr:44319,3065,7274
rmi://bordereau-63.bordeaux.grid5000.fr:57074,3085,6844
rmi://bordereau-61.bordeaux.grid5000.fr:39101,3148,8714
rmi://bordereau-45.bordeaux.grid5000.fr:44997,3229,9387
rmi://bordereau-38.bordeaux.grid5000.fr:56107,3144,8283
rmi://bordereau-29.bordeaux.grid5000.fr:60901,3088,8414
rmi://bordereau-52.bordeaux.grid5000.fr:46479,3150,7834
rmi://bordereau-22.bordeaux.grid5000.fr:34707,3045,6641
rmi://bordereau-74.bordeaux.grid5000.fr:46795,3178,8601
rmi://bordereau-26.bordeaux.grid5000.fr:46115,3030,6076
rmi://bordereau-33.bordeaux.grid5000.fr:50983,3174,9911
rmi://bordereau-31.bordeaux.grid5000.fr:39783,3092,6762
rmi://bordereau-64.bordeaux.grid5000.fr:41285,3138,7578
rmi://bordereau-49.bordeaux.grid5000.fr:40201,3125,8935
rmi://bordereau-48.bordeaux.grid5000.fr:44088,3126,8467
rmi://bordereau-42.bordeaux.grid5000.fr:56255,3113,7517
rmi://bordereau-28.bordeaux.grid5000.fr:33034,3056,7376
rmi://borderline-5.bordeaux.grid5000.fr:44216,3029,5860
rmi://bordereau-27.bordeaux.grid5000.fr:49729,3159,7943
rmi://bordereau-71.bordeaux.grid5000.fr:48091,3044,6815
rmi://bordereau-76.bordeaux.grid5000.fr:41190,3114,8878
rmi://bordereau-66.bordeaux.grid5000.fr:57491,3232,9134
rmi://bordereau-46.bordeaux.grid5000.fr:39736,3076,5050
rmi://bordereau-67.bordeaux.grid5000.fr:47305,3113,7657
rmi://bordereau-54.bordeaux.grid5000.fr:46623,3018,6096
rmi://bordereau-69.bordeaux.grid5000.fr:53046,3041,6348
rmi://bordereau-3.bordeaux.grid5000.fr:37484,3229,9438
rmi://bordereau-23.bordeaux.grid5000.fr:50123,3146,8895
rmi://bordereau-55.bordeaux.grid5000.fr:38258,3084,7005
rmi://bordereau-50.bordeaux.grid5000.fr:57008,3148,9077
rmi://bordereau-25.bordeaux.grid5000.fr:34675,3040,6891
rmi://bordereau-36.bordeaux.grid5000.fr:59252,3137,7656
rmi://bordereau-51.bordeaux.grid5000.fr:49768,3152,8211
rmi://bordereau-73.bordeaux.grid5000.fr:36722,3076,7067
rmi://bordereau-58.bordeaux.grid5000.fr:49522,3017,6339
