WorkerName,StatesReceived,StatesComputed
rmi://paramount-12.rennes.grid5000.fr:53014,8394,24674
rmi://paramount-23.rennes.grid5000.fr:44729,7938,19741
rmi://paramount-10.rennes.grid5000.fr:52508,8363,25298
rmi://paramount-11.rennes.grid5000.fr:52194,8372,26227
rmi://paramount-15.rennes.grid5000.fr:36459,8386,25808
rmi://paramount-28.rennes.grid5000.fr:46294,8381,26969
rmi://paramount-26.rennes.grid5000.fr:45837,8367,25036
rmi://paramount-25.rennes.grid5000.fr:50863,8398,24776
rmi://paramount-18.rennes.grid5000.fr:46171,8411,23939
rmi://paramount-1.rennes.grid5000.fr:38218,8357,26009
rmi://parapluie-1.rennes.grid5000.fr:33338,5958,7675
rmi://paramount-27.rennes.grid5000.fr:54100,7837,19302
rmi://paramount-30.rennes.grid5000.fr:44380,8378,25739
rmi://paramount-24.rennes.grid5000.fr:56666,8379,27454
rmi://paramount-6.rennes.grid5000.fr:44464,8375,26128
rmi://paramount-2.rennes.grid5000.fr:34292,8394,26546
rmi://paramount-33.rennes.grid5000.fr:54869,8357,26347
rmi://paramount-3.rennes.grid5000.fr:49314,8397,23828
rmi://paramount-29.rennes.grid5000.fr:47300,8364,27150
rmi://paramount-32.rennes.grid5000.fr:59272,8394,25842
rmi://paramount-22.rennes.grid5000.fr:38924,7814,18674
rmi://paramount-13.rennes.grid5000.fr:50223,8401,26492
rmi://paramount-5.rennes.grid5000.fr:48521,8359,27004
rmi://parapluie-21.rennes.grid5000.fr:52119,5956,8083
rmi://parapluie-26.rennes.grid5000.fr:49401,5964,8379
rmi://paramount-8.rennes.grid5000.fr:41668,8352,25147
rmi://parapluie-9.rennes.grid5000.fr:44779,5935,7589
rmi://parapluie-25.rennes.grid5000.fr:42923,5942,8344
rmi://parapluie-10.rennes.grid5000.fr:41442,5940,8887
rmi://parapluie-8.rennes.grid5000.fr:51422,5959,9177
rmi://paramount-9.rennes.grid5000.fr:51848,8322,27516
rmi://parapluie-5.rennes.grid5000.fr:33170,5970,9201
rmi://parapluie-3.rennes.grid5000.fr:51465,5953,9114
rmi://paradent-9.rennes.grid5000.fr:51253,9077,31089
