WorkerName,StatesReceived,StatesComputed
rmi://bordereau-54.bordeaux.grid5000.fr:50106,4647,12748
rmi://bordereau-61.bordeaux.grid5000.fr:38875,4640,10712
rmi://bordereau-64.bordeaux.grid5000.fr:39725,4708,12493
rmi://bordereau-81.bordeaux.grid5000.fr:33978,4620,11819
rmi://bordereau-60.bordeaux.grid5000.fr:37985,4748,15252
rmi://bordereau-77.bordeaux.grid5000.fr:37942,4717,14109
rmi://bordereau-51.bordeaux.grid5000.fr:41269,4770,15416
rmi://bordereau-59.bordeaux.grid5000.fr:38249,4775,14271
rmi://bordereau-63.bordeaux.grid5000.fr:36444,4733,13698
rmi://bordereau-71.bordeaux.grid5000.fr:48375,4669,11984
rmi://bordereau-55.bordeaux.grid5000.fr:55616,4720,13499
rmi://bordereau-74.bordeaux.grid5000.fr:41731,4708,13103
rmi://bordereau-6.bordeaux.grid5000.fr:37733,4745,14272
rmi://bordereau-53.bordeaux.grid5000.fr:42484,4603,10793
rmi://bordereau-72.bordeaux.grid5000.fr:58776,4774,14775
rmi://bordereau-68.bordeaux.grid5000.fr:35989,4741,14353
rmi://bordereau-5.bordeaux.grid5000.fr:48315,4711,12738
rmi://bordereau-75.bordeaux.grid5000.fr:54542,4744,14249
rmi://bordereau-62.bordeaux.grid5000.fr:48634,4605,11857
rmi://bordereau-73.bordeaux.grid5000.fr:56423,4709,13829
rmi://bordereau-84.bordeaux.grid5000.fr:37519,4673,12748
rmi://bordereau-7.bordeaux.grid5000.fr:43329,4746,15174
rmi://bordereau-80.bordeaux.grid5000.fr:48406,4670,12358
rmi://bordereau-90.bordeaux.grid5000.fr:32965,4601,10276
rmi://bordereau-87.bordeaux.grid5000.fr:33791,4750,14487
rmi://bordereau-52.bordeaux.grid5000.fr:41264,4624,11434
rmi://bordereau-82.bordeaux.grid5000.fr:40547,4619,11132
rmi://bordereau-70.bordeaux.grid5000.fr:42846,4759,14772
rmi://bordereau-58.bordeaux.grid5000.fr:37771,4677,12675
rmi://bordereau-67.bordeaux.grid5000.fr:59539,4636,11551
rmi://bordereau-85.bordeaux.grid5000.fr:49214,4660,11596
rmi://bordereau-65.bordeaux.grid5000.fr:36695,4623,12699
rmi://bordereau-91.bordeaux.grid5000.fr:46333,4766,13657
rmi://bordereau-78.bordeaux.grid5000.fr:40844,4720,14184
rmi://bordereau-69.bordeaux.grid5000.fr:43734,4719,13584
rmi://bordereau-83.bordeaux.grid5000.fr:38547,4598,11430
rmi://bordereau-66.bordeaux.grid5000.fr:51745,4630,12494
rmi://bordereau-93.bordeaux.grid5000.fr:56214,4702,12858
rmi://bordereau-86.bordeaux.grid5000.fr:47359,4761,14728
rmi://bordereau-76.bordeaux.grid5000.fr:50025,4599,11604
rmi://bordereau-56.bordeaux.grid5000.fr:36668,4598,10325
rmi://borderline-5.bordeaux.grid5000.fr:35819,4611,11904
rmi://bordereau-8.bordeaux.grid5000.fr:35624,4679,12744
rmi://borderline-3.bordeaux.grid5000.fr:56327,4622,11947
rmi://bordereau-9.bordeaux.grid5000.fr:57639,4611,9705
rmi://borderline-9.bordeaux.grid5000.fr:53638,4744,13910
rmi://borderline-2.bordeaux.grid5000.fr:45803,4600,10940
rmi://borderline-10.bordeaux.grid5000.fr:48948,4701,13853
rmi://bordereau-89.bordeaux.grid5000.fr:40918,4634,11633
rmi://borderline-8.bordeaux.grid5000.fr:48857,4636,11254
rmi://bordereau-88.bordeaux.grid5000.fr:46889,4772,14748
rmi://borderline-7.bordeaux.grid5000.fr:42149,4581,9135
rmi://borderline-4.bordeaux.grid5000.fr:43051,4783,15169
rmi://borderline-6.bordeaux.grid5000.fr:34070,4622,11321
rmi://borderline-1.bordeaux.grid5000.fr:38021,4717,14835
rmi://bordereau-92.bordeaux.grid5000.fr:50578,4613,10784
