WorkerName,StatesReceived,StatesComputed
rmi://paradent-28.rennes.grid5000.fr:50102,3612,10984
rmi://paradent-29.rennes.grid5000.fr:50134,3697,10876
rmi://paradent-25.rennes.grid5000.fr:52169,3632,10718
rmi://paradent-27.rennes.grid5000.fr:34484,3629,11742
rmi://paradent-41.rennes.grid5000.fr:49564,3592,10339
rmi://paradent-30.rennes.grid5000.fr:53189,3624,10618
rmi://paradent-3.rennes.grid5000.fr:41721,3662,11668
rmi://paradent-2.rennes.grid5000.fr:33405,3619,9507
rmi://paradent-38.rennes.grid5000.fr:60823,3667,11449
rmi://paradent-32.rennes.grid5000.fr:57163,3646,9774
rmi://paradent-35.rennes.grid5000.fr:34066,3622,11065
rmi://paradent-39.rennes.grid5000.fr:60774,3596,9499
rmi://paradent-33.rennes.grid5000.fr:40268,3650,11132
rmi://paradent-26.rennes.grid5000.fr:59787,3655,11951
rmi://paradent-31.rennes.grid5000.fr:42972,3617,10328
rmi://paradent-40.rennes.grid5000.fr:35997,3590,10571
rmi://paradent-47.rennes.grid5000.fr:44357,3570,10074
rmi://paradent-43.rennes.grid5000.fr:46399,3638,11097
rmi://paradent-46.rennes.grid5000.fr:42557,3578,9915
rmi://paradent-50.rennes.grid5000.fr:58821,3656,10638
rmi://paradent-34.rennes.grid5000.fr:42721,3466,8888
rmi://paradent-48.rennes.grid5000.fr:38904,3600,10088
rmi://paradent-36.rennes.grid5000.fr:49391,3626,10911
rmi://paradent-49.rennes.grid5000.fr:55570,3584,10905
rmi://paradent-37.rennes.grid5000.fr:49593,3615,10857
rmi://paradent-4.rennes.grid5000.fr:41130,3643,10236
rmi://paradent-44.rennes.grid5000.fr:54943,3642,11241
rmi://paradent-7.rennes.grid5000.fr:41168,3639,10872
rmi://paradent-55.rennes.grid5000.fr:57235,3481,7965
rmi://paradent-56.rennes.grid5000.fr:45487,3618,10126
rmi://paradent-59.rennes.grid5000.fr:47849,3591,10940
rmi://paradent-52.rennes.grid5000.fr:36734,3629,11347
rmi://paradent-60.rennes.grid5000.fr:33229,3620,11266
rmi://paradent-53.rennes.grid5000.fr:55072,3600,10608
rmi://paradent-61.rennes.grid5000.fr:55503,3588,9630
rmi://paradent-54.rennes.grid5000.fr:57148,3573,10181
rmi://paradent-64.rennes.grid5000.fr:44887,3626,11048
rmi://paradent-45.rennes.grid5000.fr:40783,3643,10986
rmi://paramount-10.rennes.grid5000.fr:52281,3175,5216
rmi://paradent-62.rennes.grid5000.fr:36772,3410,8201
rmi://paramount-27.rennes.grid5000.fr:55230,3372,8570
rmi://paradent-9.rennes.grid5000.fr:42071,3496,9424
rmi://paradent-63.rennes.grid5000.fr:56971,3590,10078
rmi://paramount-13.rennes.grid5000.fr:53444,3372,7484
rmi://paradent-58.rennes.grid5000.fr:60028,3639,10823
rmi://paradent-57.rennes.grid5000.fr:43378,3577,9185
rmi://paramount-11.rennes.grid5000.fr:55491,3121,4540
rmi://paradent-6.rennes.grid5000.fr:34590,3630,10901
rmi://paramount-18.rennes.grid5000.fr:37156,3155,5056
rmi://paramount-26.rennes.grid5000.fr:45515,3066,4688
rmi://paramount-12.rennes.grid5000.fr:35170,3313,7176
rmi://paramount-2.rennes.grid5000.fr:44115,3367,7329
rmi://paramount-25.rennes.grid5000.fr:36916,3289,7382
rmi://paramount-22.rennes.grid5000.fr:36906,3338,7542
rmi://paramount-32.rennes.grid5000.fr:34664,3324,6834
rmi://paramount-1.rennes.grid5000.fr:34033,3155,5300
rmi://paramount-3.rennes.grid5000.fr:42263,3301,6391
rmi://paramount-5.rennes.grid5000.fr:58739,3326,7229
rmi://paramount-33.rennes.grid5000.fr:46274,3336,7799
rmi://paradent-5.rennes.grid5000.fr:50964,3615,11140
rmi://paramount-15.rennes.grid5000.fr:40425,3357,6980
rmi://paramount-28.rennes.grid5000.fr:33948,3339,7410
rmi://paramount-24.rennes.grid5000.fr:42979,3363,7312
rmi://paramount-8.rennes.grid5000.fr:60865,3332,7443
rmi://paramount-30.rennes.grid5000.fr:52916,3118,4905
rmi://paramount-29.rennes.grid5000.fr:38563,3322,6725
rmi://paramount-23.rennes.grid5000.fr:57283,3399,7135
rmi://paramount-6.rennes.grid5000.fr:43742,3350,7135
rmi://parapluie-1.rennes.grid5000.fr:55274,2369,1723
rmi://parapluie-9.rennes.grid5000.fr:33229,2307,1685
rmi://parapluie-8.rennes.grid5000.fr:59756,2322,1610
rmi://parapluie-10.rennes.grid5000.fr:32862,2317,1452
rmi://parapluie-26.rennes.grid5000.fr:47196,2324,1437
rmi://parapluie-5.rennes.grid5000.fr:48548,2313,1329
rmi://parapluie-3.rennes.grid5000.fr:53096,2332,1620
rmi://paramount-9.rennes.grid5000.fr:51218,3369,7622
rmi://parapluie-21.rennes.grid5000.fr:38415,2313,1588
rmi://parapluie-25.rennes.grid5000.fr:44888,2295,1500
