WorkerName,StatesReceived,StatesComputed
rmi://paradent-54.rennes.grid5000.fr:39948,5026,17022
rmi://paradent-43.rennes.grid5000.fr:51226,4969,16026
rmi://paradent-56.rennes.grid5000.fr:39826,4945,14832
rmi://paradent-49.rennes.grid5000.fr:42512,4986,16764
rmi://paradent-57.rennes.grid5000.fr:57107,4947,14051
rmi://paradent-50.rennes.grid5000.fr:42430,4972,14941
rmi://paradent-44.rennes.grid5000.fr:33393,4745,11887
rmi://paradent-61.rennes.grid5000.fr:54461,5012,15935
rmi://paradent-48.rennes.grid5000.fr:59544,5001,15410
rmi://paradent-55.rennes.grid5000.fr:51102,4997,16325
rmi://paradent-52.rennes.grid5000.fr:39040,4963,16483
rmi://paradent-53.rennes.grid5000.fr:42862,4974,15107
rmi://paradent-7.rennes.grid5000.fr:44148,5002,15868
rmi://paradent-60.rennes.grid5000.fr:52301,4960,15938
rmi://paradent-9.rennes.grid5000.fr:55061,5002,16658
rmi://paradent-59.rennes.grid5000.fr:48325,4957,16442
rmi://paramount-11.rennes.grid5000.fr:59474,4598,10834
rmi://paradent-62.rennes.grid5000.fr:48770,4970,14986
rmi://paradent-6.rennes.grid5000.fr:47432,4986,15454
rmi://paramount-22.rennes.grid5000.fr:34484,4574,9760
rmi://paradent-63.rennes.grid5000.fr:44335,4967,14888
rmi://paradent-64.rennes.grid5000.fr:50835,4958,15397
rmi://paramount-12.rennes.grid5000.fr:57676,4594,10980
rmi://paramount-33.rennes.grid5000.fr:47772,4621,10349
rmi://paradent-58.rennes.grid5000.fr:34885,4966,16194
rmi://paramount-13.rennes.grid5000.fr:34136,4597,11554
rmi://paramount-18.rennes.grid5000.fr:42610,4563,10356
rmi://paramount-23.rennes.grid5000.fr:58927,4600,10764
rmi://paramount-10.rennes.grid5000.fr:37002,4603,11117
rmi://paramount-1.rennes.grid5000.fr:58629,4583,11492
rmi://paradent-47.rennes.grid5000.fr:39003,4970,15835
rmi://paramount-29.rennes.grid5000.fr:50029,4555,10451
rmi://paramount-27.rennes.grid5000.fr:52380,4568,11055
rmi://paramount-15.rennes.grid5000.fr:33053,4586,11241
rmi://paramount-26.rennes.grid5000.fr:53468,4553,9564
rmi://paramount-28.rennes.grid5000.fr:44992,4328,8189
rmi://paramount-6.rennes.grid5000.fr:50812,4627,10822
rmi://paramount-5.rennes.grid5000.fr:50444,4576,10781
rmi://paramount-3.rennes.grid5000.fr:56215,4597,10175
rmi://paramount-2.rennes.grid5000.fr:39986,4622,11450
rmi://paramount-32.rennes.grid5000.fr:34613,4327,8566
rmi://paramount-25.rennes.grid5000.fr:56287,4531,9695
rmi://paramount-9.rennes.grid5000.fr:48705,4595,11277
rmi://paramount-8.rennes.grid5000.fr:41958,4397,8540
rmi://paramount-30.rennes.grid5000.fr:47016,4550,10514
rmi://paramount-24.rennes.grid5000.fr:45268,4597,11078
rmi://parapluie-26.rennes.grid5000.fr:36662,3202,2610
rmi://paradent-5.rennes.grid5000.fr:34524,4755,12635
rmi://paradent-36.rennes.grid5000.fr:32986,4981,15493
rmi://paradent-38.rennes.grid5000.fr:42497,4998,15099
rmi://parapluie-21.rennes.grid5000.fr:36275,3214,2541
rmi://parapluie-10.rennes.grid5000.fr:40398,3217,3011
rmi://parapluie-1.rennes.grid5000.fr:42669,3217,3101
rmi://parapluie-9.rennes.grid5000.fr:59418,3184,2759
rmi://parapluie-3.rennes.grid5000.fr:44248,3151,2536
rmi://parapluie-25.rennes.grid5000.fr:58384,3189,2762
rmi://parapluie-8.rennes.grid5000.fr:41434,3191,2734
rmi://parapluie-5.rennes.grid5000.fr:48118,3228,3075
