WorkerName,StatesReceived,StatesComputed
rmi://paradent-52.rennes.grid5000.fr:58778,5327,15686
rmi://paradent-63.rennes.grid5000.fr:40301,5607,17719
rmi://paradent-53.rennes.grid5000.fr:58110,5610,19334
rmi://paradent-60.rennes.grid5000.fr:52624,5434,16218
rmi://paradent-6.rennes.grid5000.fr:55225,5600,17618
rmi://paradent-56.rennes.grid5000.fr:44505,5681,19529
rmi://paradent-5.rennes.grid5000.fr:51812,5590,17864
rmi://paradent-50.rennes.grid5000.fr:56581,5616,17579
rmi://paradent-55.rennes.grid5000.fr:34397,5581,18620
rmi://paradent-9.rennes.grid5000.fr:46776,5659,18579
rmi://paradent-59.rennes.grid5000.fr:40202,5550,18033
rmi://paradent-64.rennes.grid5000.fr:35009,5576,18380
rmi://paradent-57.rennes.grid5000.fr:60309,5603,18421
rmi://paradent-7.rennes.grid5000.fr:47102,5591,16466
rmi://paradent-54.rennes.grid5000.fr:45928,5620,17403
rmi://paradent-58.rennes.grid5000.fr:59415,5590,17774
rmi://paramount-22.rennes.grid5000.fr:46253,5232,12536
rmi://paramount-12.rennes.grid5000.fr:33044,5199,13358
rmi://paradent-62.rennes.grid5000.fr:47732,5213,12781
rmi://paramount-18.rennes.grid5000.fr:47871,5062,11113
rmi://paradent-61.rennes.grid5000.fr:60218,5586,17653
rmi://paramount-10.rennes.grid5000.fr:34815,5123,11414
rmi://paramount-25.rennes.grid5000.fr:40133,5275,14046
rmi://paramount-13.rennes.grid5000.fr:54423,5138,13479
rmi://paramount-2.rennes.grid5000.fr:48053,5146,12297
rmi://paramount-24.rennes.grid5000.fr:58839,5176,14284
rmi://paramount-33.rennes.grid5000.fr:35625,5193,13323
rmi://paramount-3.rennes.grid5000.fr:52048,5180,12571
rmi://paramount-9.rennes.grid5000.fr:51285,5174,14122
rmi://paramount-1.rennes.grid5000.fr:33337,5234,12534
rmi://paramount-11.rennes.grid5000.fr:51201,5219,13506
rmi://paramount-8.rennes.grid5000.fr:39192,5169,12965
rmi://paramount-26.rennes.grid5000.fr:47440,4989,10736
rmi://paramount-32.rennes.grid5000.fr:52173,5184,13450
rmi://paramount-6.rennes.grid5000.fr:53805,5226,14061
rmi://paramount-27.rennes.grid5000.fr:41639,5207,12601
rmi://paramount-15.rennes.grid5000.fr:54710,5227,12755
rmi://paramount-5.rennes.grid5000.fr:53510,5211,14119
rmi://paramount-29.rennes.grid5000.fr:42690,4888,8826
rmi://parapluie-10.rennes.grid5000.fr:55051,3596,4033
rmi://paradent-49.rennes.grid5000.fr:38794,5617,18202
rmi://paramount-23.rennes.grid5000.fr:40351,5189,13242
rmi://parapluie-21.rennes.grid5000.fr:55245,3630,3897
rmi://paramount-28.rennes.grid5000.fr:60836,5156,12702
rmi://parapluie-9.rennes.grid5000.fr:47893,3583,3331
rmi://parapluie-1.rennes.grid5000.fr:47215,3606,3895
rmi://parapluie-8.rennes.grid5000.fr:32841,3614,3760
rmi://parapluie-25.rennes.grid5000.fr:57789,3622,3650
rmi://parapluie-5.rennes.grid5000.fr:40448,3616,3209
rmi://parapluie-26.rennes.grid5000.fr:39567,3609,3645
rmi://paramount-30.rennes.grid5000.fr:34196,5184,13723
rmi://parapluie-3.rennes.grid5000.fr:36881,3636,3372
