WorkerName,StatesReceived,StatesComputed
rmi://bordereau-60.bordeaux.grid5000.fr:49805,4640,11362
rmi://bordereau-77.bordeaux.grid5000.fr:59613,4571,10097
rmi://bordereau-70.bordeaux.grid5000.fr:50495,4670,13185
rmi://bordereau-58.bordeaux.grid5000.fr:33449,4685,13891
rmi://bordereau-59.bordeaux.grid5000.fr:55554,4588,11378
rmi://bordereau-81.bordeaux.grid5000.fr:58764,4665,11802
rmi://bordereau-83.bordeaux.grid5000.fr:53029,4719,11597
rmi://bordereau-73.bordeaux.grid5000.fr:44023,4658,12659
rmi://bordereau-84.bordeaux.grid5000.fr:37890,4667,12733
rmi://bordereau-93.bordeaux.grid5000.fr:55614,4600,11430
rmi://bordereau-78.bordeaux.grid5000.fr:37517,4698,13156
rmi://bordereau-5.bordeaux.grid5000.fr:46342,4700,11654
rmi://bordereau-62.bordeaux.grid5000.fr:49943,4507,10473
rmi://bordereau-67.bordeaux.grid5000.fr:55291,4766,14874
rmi://bordereau-71.bordeaux.grid5000.fr:56809,4689,14203
rmi://bordereau-63.bordeaux.grid5000.fr:56005,4715,13187
rmi://bordereau-74.bordeaux.grid5000.fr:45703,4636,12380
rmi://bordereau-68.bordeaux.grid5000.fr:55428,4809,14422
rmi://bordereau-53.bordeaux.grid5000.fr:46224,4561,10020
rmi://bordereau-82.bordeaux.grid5000.fr:51924,4731,12110
rmi://bordereau-7.bordeaux.grid5000.fr:57409,4763,14077
rmi://bordereau-91.bordeaux.grid5000.fr:34430,4802,14029
rmi://bordereau-55.bordeaux.grid5000.fr:59183,4679,13549
rmi://bordereau-9.bordeaux.grid5000.fr:53746,4742,13560
rmi://bordereau-56.bordeaux.grid5000.fr:42478,4702,13515
rmi://bordereau-54.bordeaux.grid5000.fr:43590,4722,14032
rmi://bordereau-75.bordeaux.grid5000.fr:49320,4743,13211
rmi://bordereau-65.bordeaux.grid5000.fr:37466,4740,14038
rmi://bordereau-61.bordeaux.grid5000.fr:58896,4761,14280
rmi://bordereau-87.bordeaux.grid5000.fr:53116,4811,14533
rmi://bordereau-66.bordeaux.grid5000.fr:44368,4601,9650
rmi://borderline-10.bordeaux.grid5000.fr:43911,4631,11029
rmi://bordereau-6.bordeaux.grid5000.fr:33264,4656,13964
rmi://borderline-5.bordeaux.grid5000.fr:43402,4565,10927
rmi://borderline-1.bordeaux.grid5000.fr:33854,4718,14199
rmi://bordereau-76.bordeaux.grid5000.fr:55095,4657,12560
rmi://bordereau-80.bordeaux.grid5000.fr:33874,4832,14467
rmi://bordereau-85.bordeaux.grid5000.fr:53024,4700,13100
rmi://bordereau-8.bordeaux.grid5000.fr:37496,4460,8640
rmi://bordereau-69.bordeaux.grid5000.fr:33510,4728,14045
rmi://bordereau-88.bordeaux.grid5000.fr:44921,4658,12668
rmi://borderline-3.bordeaux.grid5000.fr:36511,4663,12542
rmi://bordereau-72.bordeaux.grid5000.fr:53109,4720,13316
rmi://bordereau-90.bordeaux.grid5000.fr:59376,4640,12029
rmi://bordereau-86.bordeaux.grid5000.fr:47364,4809,14501
rmi://bordereau-64.bordeaux.grid5000.fr:46932,4716,13973
rmi://borderline-2.bordeaux.grid5000.fr:44320,4759,14163
rmi://bordereau-89.bordeaux.grid5000.fr:52837,4683,12232
rmi://borderline-7.bordeaux.grid5000.fr:43745,4630,11886
rmi://borderline-8.bordeaux.grid5000.fr:53947,4595,9972
rmi://bordereau-92.bordeaux.grid5000.fr:60400,4589,11563
rmi://borderline-6.bordeaux.grid5000.fr:34595,4706,14121
rmi://borderline-4.bordeaux.grid5000.fr:40587,4642,11365
rmi://bordereau-52.bordeaux.grid5000.fr:56497,4715,12675
rmi://borderline-9.bordeaux.grid5000.fr:48851,4603,10926
rmi://bordereau-51.bordeaux.grid5000.fr:45543,4728,14371
