WorkerName,StatesReceived,StatesComputed
rmi://bordereau-93.bordeaux.grid5000.fr:53401,22025,72092
rmi://borderline-3.bordeaux.grid5000.fr:34154,21477,63416
rmi://borderline-10.bordeaux.grid5000.fr:42328,21892,70124
rmi://bordereau-9.bordeaux.grid5000.fr:58739,22135,80408
rmi://borderline-6.bordeaux.grid5000.fr:59631,21992,77656
rmi://borderline-4.bordeaux.grid5000.fr:45718,21979,73840
rmi://borderline-5.bordeaux.grid5000.fr:51394,21831,74255
rmi://borderline-9.bordeaux.grid5000.fr:38556,22147,69226
rmi://borderline-2.bordeaux.grid5000.fr:44445,21503,61474
rmi://borderline-8.bordeaux.grid5000.fr:52419,21319,71836
rmi://borderline-1.bordeaux.grid5000.fr:46006,21929,78136
rmi://borderline-7.bordeaux.grid5000.fr:47289,21915,67775
