WorkerName,StatesReceived,StatesComputed
rmi://paramount-15.rennes.grid5000.fr:57317,7348,20729
rmi://paradent-6.rennes.grid5000.fr:50049,7965,26628
rmi://paradent-64.rennes.grid5000.fr:42431,7939,25898
rmi://paradent-63.rennes.grid5000.fr:48602,7970,27696
rmi://paramount-32.rennes.grid5000.fr:37892,7353,20321
rmi://paradent-9.rennes.grid5000.fr:46061,7980,28296
rmi://paradent-7.rennes.grid5000.fr:39951,7965,27247
rmi://paramount-26.rennes.grid5000.fr:43028,7342,20629
rmi://paramount-22.rennes.grid5000.fr:49912,7350,22179
rmi://paramount-12.rennes.grid5000.fr:38092,7336,20957
rmi://paramount-24.rennes.grid5000.fr:43586,7349,20180
rmi://paramount-10.rennes.grid5000.fr:50483,7326,19413
rmi://paramount-28.rennes.grid5000.fr:45832,7349,20192
rmi://paramount-30.rennes.grid5000.fr:54183,7347,21125
rmi://paramount-18.rennes.grid5000.fr:38785,7354,22199
rmi://paramount-13.rennes.grid5000.fr:48309,7351,21058
rmi://paramount-23.rennes.grid5000.fr:51736,6960,15637
rmi://paramount-29.rennes.grid5000.fr:59772,7286,21104
rmi://paramount-25.rennes.grid5000.fr:40398,7348,23453
rmi://paramount-2.rennes.grid5000.fr:59427,7301,20719
rmi://paramount-1.rennes.grid5000.fr:55073,7345,22665
rmi://paramount-11.rennes.grid5000.fr:52223,7350,20945
rmi://paramount-33.rennes.grid5000.fr:56139,7361,19924
rmi://paramount-9.rennes.grid5000.fr:52085,7359,20396
rmi://paramount-3.rennes.grid5000.fr:45802,7018,16981
rmi://paramount-27.rennes.grid5000.fr:36629,7327,20058
rmi://parapluie-21.rennes.grid5000.fr:45078,5167,5657
rmi://paramount-8.rennes.grid5000.fr:55899,7352,21192
rmi://paramount-5.rennes.grid5000.fr:57523,7337,19619
rmi://paramount-6.rennes.grid5000.fr:53187,7355,22376
rmi://parapluie-8.rennes.grid5000.fr:49331,5221,5536
rmi://parapluie-10.rennes.grid5000.fr:42888,5217,5142
rmi://parapluie-1.rennes.grid5000.fr:45960,5229,5518
rmi://parapluie-25.rennes.grid5000.fr:47753,5167,4927
rmi://parapluie-3.rennes.grid5000.fr:46347,5208,6253
rmi://parapluie-9.rennes.grid5000.fr:42717,5225,5859
rmi://parapluie-26.rennes.grid5000.fr:41431,5229,5915
rmi://parapluie-5.rennes.grid5000.fr:52178,5158,5385
