SpecName,ConfigName,NumberFingerprintServer,NumberWorkers,NumberCores,ProcessStartupTime,ComputationStartupTime,ComputationEndTime,TimePassedDuringComputationInSeconds,NumberDistinctStates,.Proxy2.exit(),DiskFPSet.put(..),TLCServer.registerWorker(..),TLCServer.getIrredPolyForFP(),TLCServer.intern(..),DiskFPSet.contains(..),FPSet.putBlock(..),TLCServer.getConfigFileName(),FPSet.containsBlock(..),DiskFPSet.size(),TLCServer.getPreprocess(),TLCServer.getFPSetManager(),.Proxy2.getNextStates(..),TLCServer.getFile(..),TLCServer.getCheckDeadlock(),TLCServer.getSpecFileName(),
l10_n6,/tmp/5779/spec/l10_n6,1,64,1,Fri Jun 17 09:18:12 UTC 2011,Fri Jun 17 09:18:17 UTC 2011,Fri Jun 17 09:18:45 UTC 2011,Thu Jan 01 00:00:28 UTC 1970,262144,64,800316,64,64,27520,1572864,3686,65,3686,2,64,64,3686,192,64,65,
