WorkerName,StatesReceived,StatesComputed
rmi://paramount-26.rennes.grid5000.fr:44293,8431,24261
rmi://paramount-29.rennes.grid5000.fr:46810,8433,23566
rmi://paramount-2.rennes.grid5000.fr:41069,8424,21056
rmi://paramount-3.rennes.grid5000.fr:41615,8410,21251
rmi://paramount-28.rennes.grid5000.fr:36916,8416,22686
rmi://parapluie-21.rennes.grid5000.fr:49525,5980,6938
rmi://paramount-23.rennes.grid5000.fr:40085,8422,22819
rmi://paradent-6.rennes.grid5000.fr:42691,9101,34940
rmi://paramount-25.rennes.grid5000.fr:33157,8425,22804
rmi://parapluie-8.rennes.grid5000.fr:52607,5989,6387
rmi://paradent-64.rennes.grid5000.fr:56288,9226,33132
rmi://paramount-10.rennes.grid5000.fr:37506,8442,23401
rmi://paradent-58.rennes.grid5000.fr:51349,9146,28477
rmi://paramount-24.rennes.grid5000.fr:54200,8491,22286
rmi://paramount-30.rennes.grid5000.fr:51491,7976,18963
rmi://paramount-32.rennes.grid5000.fr:56576,8447,22912
rmi://parapluie-5.rennes.grid5000.fr:39177,5988,5670
rmi://paradent-57.rennes.grid5000.fr:38292,9129,32157
rmi://paradent-7.rennes.grid5000.fr:39270,9154,30367
rmi://paradent-63.rennes.grid5000.fr:41648,9121,31388
rmi://parapluie-26.rennes.grid5000.fr:43847,5982,5646
rmi://paradent-47.rennes.grid5000.fr:45333,9122,33102
rmi://paradent-5.rennes.grid5000.fr:48083,9149,32281
rmi://paradent-54.rennes.grid5000.fr:54478,9111,29766
rmi://parapluie-3.rennes.grid5000.fr:47234,5922,5829
rmi://paramount-22.rennes.grid5000.fr:50547,8474,22380
rmi://paradent-56.rennes.grid5000.fr:38457,9141,29441
rmi://paramount-11.rennes.grid5000.fr:51928,8457,21638
rmi://paradent-9.rennes.grid5000.fr:41866,9136,30136
rmi://paramount-15.rennes.grid5000.fr:39995,8442,24251
rmi://parapluie-25.rennes.grid5000.fr:54321,6006,6496
rmi://paramount-12.rennes.grid5000.fr:56298,8051,20083
