Listening for transport dt_socket at address: 1044
TLC2 Version 2.05 of 7 November 2012
Running in Model-Checking mode.
Parsing file l4_n10.tla
Parsing file GridPerformanceTest.tla
Parsing file /mnt/tlc/3177/tla/tla2sany/StandardModules/TLC.tla
Parsing file /mnt/tlc/3177/tla/tla2sany/StandardModules/Integers.tla
Parsing file /mnt/tlc/3177/tla/tla2sany/StandardModules/FiniteSets.tla
Parsing file /mnt/tlc/3177/tla/tla2sany/StandardModules/Naturals.tla
Parsing file /mnt/tlc/3177/tla/tla2sany/StandardModules/Sequences.tla
Semantic processing of module Naturals
Semantic processing of module Integers
Semantic processing of module Sequences
Semantic processing of module FiniteSets
Semantic processing of module GridPerformanceTest
Semantic processing of module TLC
Semantic processing of module l4_n10
Starting... (2012-11-09 15:57:27)
Computing initial states...
Finished computing initial states: 1 distinct state generated.
Progress(33) at 2012-11-09 16:35:10: 2849478126 states generated (76,750,358 s/min), 337060129 distinct states found (8,574,912 ds/min), 52112303 states left on queue.
Progress(33) at 2012-11-09 16:36:10: 2926599763 states generated (77,121,637 s/min), 345377856 distinct states found (8,317,727 ds/min), 52717863 states left on queue.
Progress(33) at 2012-11-09 16:37:10: 3010157933 states generated (83,558,170 s/min), 354305668 distinct states found (8,927,812 ds/min), 53289858 states left on queue.
Progress(33) at 2012-11-09 16:38:10: 3097756721 states generated (87,598,779 s/min), 363211329 distinct states found (8,905,661 ds/min), 53435642 states left on queue.
Progress(33) at 2012-11-09 16:39:10: 3184330068 states generated (86,573,347 s/min), 372200649 distinct states found (8,989,320 ds/min), 53767628 states left on queue.
Progress(34) at 2012-11-09 16:40:10: 3262444257 states generated (78,114,188 s/min), 380837442 distinct states found (8,636,793 ds/min), 54593001 states left on queue.
Progress(34) at 2012-11-09 16:41:10: 3339755447 states generated (77,311,189 s/min), 389223807 distinct states found (8,386,365 ds/min), 55248248 states left on queue.
Progress(34) at 2012-11-09 16:42:10: 3423614812 states generated (83,859,376 s/min), 398113428 distinct states found (8,889,621 ds/min), 55751931 states left on queue.
Progress(34) at 2012-11-09 16:43:10: 3506094098 states generated (82,479,276 s/min), 407015319 distinct states found (8,901,891 ds/min), 56405893 states left on queue.
Progress(34) at 2012-11-09 16:44:10: 3594444940 states generated (88,350,842 s/min), 415814545 distinct states found (8,799,226 ds/min), 56370036 states left on queue.
