WorkerName,StatesReceived,StatesComputed
rmi://paramount-11.rennes.grid5000.fr:58648,8983,28276
rmi://paramount-15.rennes.grid5000.fr:33583,8942,26992
rmi://paramount-24.rennes.grid5000.fr:34678,8956,27811
rmi://paramount-22.rennes.grid5000.fr:51624,9031,30120
rmi://paramount-18.rennes.grid5000.fr:60156,9041,27607
rmi://paramount-25.rennes.grid5000.fr:36387,8964,27132
rmi://paramount-23.rennes.grid5000.fr:58248,8947,26970
rmi://parapluie-21.rennes.grid5000.fr:58680,6286,10292
rmi://paramount-27.rennes.grid5000.fr:42778,8961,26579
rmi://paramount-8.rennes.grid5000.fr:47749,9001,28056
rmi://paramount-28.rennes.grid5000.fr:33509,8372,22099
rmi://paramount-29.rennes.grid5000.fr:54433,9022,27563
rmi://paramount-12.rennes.grid5000.fr:38334,8934,27881
rmi://paramount-26.rennes.grid5000.fr:46866,8963,29237
rmi://paramount-30.rennes.grid5000.fr:37163,8950,27683
rmi://paramount-3.rennes.grid5000.fr:48558,8946,27501
rmi://paramount-5.rennes.grid5000.fr:59099,8947,27211
rmi://paramount-13.rennes.grid5000.fr:35920,9010,27756
rmi://paramount-2.rennes.grid5000.fr:35142,8942,27244
rmi://paramount-1.rennes.grid5000.fr:53403,9049,29698
rmi://paramount-33.rennes.grid5000.fr:44033,8963,28182
rmi://paramount-32.rennes.grid5000.fr:46712,8940,30262
rmi://parapluie-5.rennes.grid5000.fr:52171,6309,10570
rmi://parapluie-8.rennes.grid5000.fr:37390,6276,9892
rmi://parapluie-10.rennes.grid5000.fr:56998,6284,10698
rmi://parapluie-25.rennes.grid5000.fr:38588,6288,10467
rmi://parapluie-1.rennes.grid5000.fr:45710,6297,10918
rmi://parapluie-9.rennes.grid5000.fr:43459,6291,10919
rmi://parapluie-3.rennes.grid5000.fr:57237,6297,10500
rmi://parapluie-26.rennes.grid5000.fr:41145,6302,11091
rmi://paramount-6.rennes.grid5000.fr:35261,8951,28952
rmi://paramount-9.rennes.grid5000.fr:59680,8699,23761
