WorkerName,StatesReceived,StatesComputed
rmi://borderline-5.bordeaux.grid5000.fr:51101,7103,22035
rmi://bordereau-85.bordeaux.grid5000.fr:44778,6701,21496
rmi://bordereau-86.bordeaux.grid5000.fr:52783,7055,19435
rmi://bordereau-90.bordeaux.grid5000.fr:35546,6600,18108
rmi://borderline-1.bordeaux.grid5000.fr:58143,7079,23159
rmi://borderline-8.bordeaux.grid5000.fr:58277,6750,20135
rmi://bordereau-74.bordeaux.grid5000.fr:58449,6658,18141
rmi://bordereau-75.bordeaux.grid5000.fr:57536,6778,19490
rmi://bordereau-88.bordeaux.grid5000.fr:59114,6878,20750
rmi://bordereau-89.bordeaux.grid5000.fr:39983,6349,17751
rmi://bordereau-87.bordeaux.grid5000.fr:60828,6881,22103
rmi://bordereau-78.bordeaux.grid5000.fr:41604,7059,22905
rmi://bordereau-73.bordeaux.grid5000.fr:35409,7402,25310
rmi://bordereau-70.bordeaux.grid5000.fr:44605,6820,17730
rmi://bordereau-80.bordeaux.grid5000.fr:39127,6898,21893
rmi://bordereau-81.bordeaux.grid5000.fr:38864,6703,18958
rmi://bordereau-71.bordeaux.grid5000.fr:53613,6834,20821
rmi://bordereau-93.bordeaux.grid5000.fr:57579,6880,21671
rmi://bordereau-72.bordeaux.grid5000.fr:58162,6920,18995
rmi://bordereau-84.bordeaux.grid5000.fr:58473,6625,17347
rmi://borderline-6.bordeaux.grid5000.fr:53240,6818,19629
rmi://borderline-7.bordeaux.grid5000.fr:34907,6897,20010
rmi://bordereau-92.bordeaux.grid5000.fr:46536,7032,19720
rmi://bordereau-83.bordeaux.grid5000.fr:58680,6859,16805
rmi://bordereau-91.bordeaux.grid5000.fr:60159,6601,18745
rmi://bordereau-9.bordeaux.grid5000.fr:50086,6994,21599
rmi://bordereau-76.bordeaux.grid5000.fr:40031,6827,19102
rmi://borderline-4.bordeaux.grid5000.fr:53562,6666,19568
rmi://bordereau-77.bordeaux.grid5000.fr:50124,7444,24631
rmi://bordereau-69.bordeaux.grid5000.fr:51253,6974,21569
rmi://borderline-9.bordeaux.grid5000.fr:35741,7028,21057
rmi://bordereau-7.bordeaux.grid5000.fr:39630,6972,19387
rmi://borderline-2.bordeaux.grid5000.fr:38141,7211,22572
rmi://bordereau-8.bordeaux.grid5000.fr:41229,7166,20847
rmi://bordereau-6.bordeaux.grid5000.fr:39860,6853,19296
rmi://borderline-10.bordeaux.grid5000.fr:36952,7046,22527
rmi://borderline-3.bordeaux.grid5000.fr:37656,6955,18494
rmi://bordereau-82.bordeaux.grid5000.fr:51084,6828,20275
