WorkerName,StatesReceived,StatesComputed
rmi://bordereau-39.bordeaux.grid5000.fr:35199,2790,5697
rmi://bordereau-46.bordeaux.grid5000.fr:57262,2778,4881
rmi://bordereau-3.bordeaux.grid5000.fr:35876,2775,4636
rmi://bordereau-55.bordeaux.grid5000.fr:50997,2853,6178
rmi://bordereau-48.bordeaux.grid5000.fr:35994,2805,6276
rmi://bordereau-42.bordeaux.grid5000.fr:41502,2849,7734
rmi://bordereau-47.bordeaux.grid5000.fr:60033,2846,7046
rmi://bordereau-32.bordeaux.grid5000.fr:35446,2867,6838
rmi://bordereau-53.bordeaux.grid5000.fr:52506,2811,6154
rmi://bordereau-29.bordeaux.grid5000.fr:52284,2810,6166
rmi://bordereau-35.bordeaux.grid5000.fr:48362,2856,7545
rmi://bordereau-45.bordeaux.grid5000.fr:33756,2851,6743
rmi://bordereau-26.bordeaux.grid5000.fr:36490,2819,6827
rmi://bordereau-28.bordeaux.grid5000.fr:50708,2845,6817
rmi://bordereau-43.bordeaux.grid5000.fr:44958,2806,4848
rmi://bordereau-16.bordeaux.grid5000.fr:38098,2854,7837
rmi://bordereau-27.bordeaux.grid5000.fr:42955,2777,5317
rmi://bordereau-44.bordeaux.grid5000.fr:41489,2902,8615
rmi://bordereau-15.bordeaux.grid5000.fr:58427,2885,8163
rmi://bordereau-14.bordeaux.grid5000.fr:56208,2859,7918
rmi://bordereau-37.bordeaux.grid5000.fr:56449,2856,7210
rmi://bordereau-31.bordeaux.grid5000.fr:40138,2833,6488
rmi://bordereau-64.bordeaux.grid5000.fr:43326,2834,5940
rmi://bordereau-63.bordeaux.grid5000.fr:51566,2847,8165
rmi://bordereau-54.bordeaux.grid5000.fr:33184,2890,8659
rmi://bordereau-22.bordeaux.grid5000.fr:47572,2820,6995
rmi://bordereau-17.bordeaux.grid5000.fr:36287,2814,5482
rmi://bordereau-49.bordeaux.grid5000.fr:59991,2815,5885
rmi://bordereau-52.bordeaux.grid5000.fr:56161,2846,7030
rmi://bordereau-67.bordeaux.grid5000.fr:56509,2830,7308
rmi://bordereau-36.bordeaux.grid5000.fr:35199,2837,6735
rmi://bordereau-60.bordeaux.grid5000.fr:47773,2797,7009
rmi://bordereau-21.bordeaux.grid5000.fr:54215,2815,6795
rmi://bordereau-51.bordeaux.grid5000.fr:49721,2899,8966
rmi://bordereau-58.bordeaux.grid5000.fr:51906,2836,6866
rmi://bordereau-5.bordeaux.grid5000.fr:41673,2822,6036
rmi://bordereau-56.bordeaux.grid5000.fr:57504,2847,7076
rmi://bordereau-25.bordeaux.grid5000.fr:36338,2850,6960
rmi://bordereau-24.bordeaux.grid5000.fr:42032,2805,6757
rmi://bordereau-38.bordeaux.grid5000.fr:53185,2862,7248
rmi://bordereau-65.bordeaux.grid5000.fr:46445,2879,7636
rmi://bordereau-18.bordeaux.grid5000.fr:52229,2802,5586
rmi://bordereau-59.bordeaux.grid5000.fr:37760,2830,6629
rmi://bordereau-73.bordeaux.grid5000.fr:50808,2843,7711
rmi://bordereau-61.bordeaux.grid5000.fr:54132,2857,7481
rmi://bordereau-50.bordeaux.grid5000.fr:58694,2858,7375
rmi://bordereau-12.bordeaux.grid5000.fr:55306,2907,8623
rmi://bordereau-23.bordeaux.grid5000.fr:60923,2817,6946
rmi://bordereau-20.bordeaux.grid5000.fr:57441,2848,6382
rmi://bordereau-68.bordeaux.grid5000.fr:56826,3495,14876
rmi://bordereau-90.bordeaux.grid5000.fr:46667,2816,5625
rmi://bordereau-66.bordeaux.grid5000.fr:41237,2905,8350
rmi://bordereau-62.bordeaux.grid5000.fr:43063,2830,6625
rmi://borderline-8.bordeaux.grid5000.fr:45857,2865,7591
rmi://bordereau-69.bordeaux.grid5000.fr:33569,2840,6346
rmi://bordereau-80.bordeaux.grid5000.fr:34158,2809,6455
rmi://bordereau-84.bordeaux.grid5000.fr:60348,2777,4511
rmi://bordereau-7.bordeaux.grid5000.fr:43000,2850,7347
rmi://bordereau-82.bordeaux.grid5000.fr:49957,2783,5146
rmi://bordereau-78.bordeaux.grid5000.fr:33247,2839,7899
rmi://bordereau-71.bordeaux.grid5000.fr:46732,2870,6953
rmi://bordereau-76.bordeaux.grid5000.fr:41551,2849,5936
rmi://borderline-10.bordeaux.grid5000.fr:55863,2829,5847
rmi://bordereau-93.bordeaux.grid5000.fr:44759,2833,6975
rmi://bordereau-91.bordeaux.grid5000.fr:59024,2914,8789
rmi://bordereau-74.bordeaux.grid5000.fr:42075,2852,7024
rmi://bordereau-77.bordeaux.grid5000.fr:54554,2901,8617
rmi://borderline-6.bordeaux.grid5000.fr:35474,2812,5775
rmi://bordereau-88.bordeaux.grid5000.fr:46642,2842,6613
rmi://bordereau-33.bordeaux.grid5000.fr:34932,2832,7399
rmi://borderline-5.bordeaux.grid5000.fr:54843,2865,7370
rmi://bordereau-19.bordeaux.grid5000.fr:57702,2818,5957
rmi://bordereau-92.bordeaux.grid5000.fr:56372,2860,7129
rmi://borderline-4.bordeaux.grid5000.fr:49731,2807,6851
rmi://borderline-3.bordeaux.grid5000.fr:41411,2864,7549
rmi://bordereau-13.bordeaux.grid5000.fr:52988,2864,6551
rmi://bordereau-75.bordeaux.grid5000.fr:57161,2893,8076
rmi://bordereau-72.bordeaux.grid5000.fr:51928,2905,8521
rmi://bordereau-86.bordeaux.grid5000.fr:33877,2795,6785
rmi://bordereau-6.bordeaux.grid5000.fr:35573,2900,7097
rmi://bordereau-83.bordeaux.grid5000.fr:49302,2827,6148
rmi://bordereau-81.bordeaux.grid5000.fr:52392,2831,7135
rmi://bordereau-9.bordeaux.grid5000.fr:48177,2821,7257
rmi://bordereau-8.bordeaux.grid5000.fr:48683,2877,7505
rmi://bordereau-89.bordeaux.grid5000.fr:55354,2796,5016
rmi://bordereau-87.bordeaux.grid5000.fr:34996,2845,6743
rmi://bordereau-85.bordeaux.grid5000.fr:58571,2835,6851
rmi://bordereau-70.bordeaux.grid5000.fr:47416,2908,8457
rmi://borderline-7.bordeaux.grid5000.fr:34962,2897,8035
rmi://borderline-2.bordeaux.grid5000.fr:51452,2866,8347
rmi://borderline-1.bordeaux.grid5000.fr:32941,2806,6380
rmi://borderline-9.bordeaux.grid5000.fr:37963,2887,7703
