WorkerName,StatesReceived,StatesComputed
rmi://bordereau-37.bordeaux.grid5000.fr:42932,16575,52237
rmi://bordereau-39.bordeaux.grid5000.fr:47893,16284,50335
rmi://bordereau-32.bordeaux.grid5000.fr:59135,16274,48899
rmi://bordereau-45.bordeaux.grid5000.fr:55705,16456,48059
rmi://bordereau-43.bordeaux.grid5000.fr:40224,16370,50441
rmi://bordereau-33.bordeaux.grid5000.fr:58768,16232,52046
rmi://bordereau-42.bordeaux.grid5000.fr:49775,16317,45457
rmi://bordereau-35.bordeaux.grid5000.fr:51400,16780,63519
rmi://bordereau-3.bordeaux.grid5000.fr:40764,16649,63139
rmi://bordereau-36.bordeaux.grid5000.fr:60589,16474,49855
rmi://bordereau-48.bordeaux.grid5000.fr:36050,16219,43887
rmi://bordereau-31.bordeaux.grid5000.fr:39741,16224,41666
rmi://bordereau-47.bordeaux.grid5000.fr:35502,16571,53148
rmi://bordereau-44.bordeaux.grid5000.fr:54633,16544,55643
rmi://bordereau-46.bordeaux.grid5000.fr:47010,16101,50964
rmi://bordereau-38.bordeaux.grid5000.fr:56016,16074,46796
