WorkerName,StatesReceived,StatesComputed
rmi://paradent-63.rennes.grid5000.fr:40535,7486,25962
rmi://paradent-9.rennes.grid5000.fr:41528,7487,25422
rmi://paradent-7.rennes.grid5000.fr:37367,7466,24628
rmi://paradent-62.rennes.grid5000.fr:33564,7477,26437
rmi://paramount-11.rennes.grid5000.fr:48750,6887,18368
rmi://paramount-12.rennes.grid5000.fr:52223,6916,17895
rmi://paradent-64.rennes.grid5000.fr:43667,7473,25658
rmi://paramount-15.rennes.grid5000.fr:49391,6918,19637
rmi://paramount-10.rennes.grid5000.fr:37083,6918,19246
rmi://paradent-6.rennes.grid5000.fr:50720,7464,27307
rmi://paradent-61.rennes.grid5000.fr:39399,7471,25615
rmi://paramount-27.rennes.grid5000.fr:42888,6909,18225
rmi://paramount-24.rennes.grid5000.fr:38904,6891,18439
rmi://paramount-23.rennes.grid5000.fr:47153,6880,18519
rmi://paramount-18.rennes.grid5000.fr:56187,6899,19991
rmi://paramount-33.rennes.grid5000.fr:49743,6900,20446
rmi://paramount-26.rennes.grid5000.fr:51514,6900,20215
rmi://paramount-1.rennes.grid5000.fr:52911,6892,19182
rmi://paramount-13.rennes.grid5000.fr:55821,6909,19735
rmi://paramount-22.rennes.grid5000.fr:50275,6912,20190
rmi://paramount-29.rennes.grid5000.fr:46533,6898,17866
rmi://paramount-25.rennes.grid5000.fr:56760,6894,18363
rmi://paramount-30.rennes.grid5000.fr:49151,6909,19344
rmi://paramount-8.rennes.grid5000.fr:49780,6890,17890
rmi://paramount-2.rennes.grid5000.fr:60422,6898,17763
rmi://paramount-32.rennes.grid5000.fr:49955,6906,19675
rmi://paramount-6.rennes.grid5000.fr:41668,7056,21992
rmi://paramount-5.rennes.grid5000.fr:39969,6936,20710
rmi://paramount-28.rennes.grid5000.fr:36043,6908,19123
rmi://paramount-3.rennes.grid5000.fr:45480,6814,17261
rmi://paramount-9.rennes.grid5000.fr:52699,6896,18201
rmi://parapluie-8.rennes.grid5000.fr:46957,4893,4681
rmi://parapluie-10.rennes.grid5000.fr:50169,4888,5187
rmi://parapluie-21.rennes.grid5000.fr:39925,4892,5520
rmi://parapluie-1.rennes.grid5000.fr:56427,4901,5292
rmi://parapluie-5.rennes.grid5000.fr:53476,4897,4891
rmi://parapluie-26.rennes.grid5000.fr:54217,4901,5474
rmi://parapluie-3.rennes.grid5000.fr:39976,4903,4261
rmi://parapluie-9.rennes.grid5000.fr:39857,4900,5111
rmi://parapluie-25.rennes.grid5000.fr:45215,4909,4716
