WorkerName,StatesReceived,StatesComputed
rmi://bordeplage-44.bordeaux.grid5000.fr:40579,2929,6628
rmi://bordeplage-45.bordeaux.grid5000.fr:43166,2939,7539
rmi://bordereau-42.bordeaux.grid5000.fr:59158,3237,9454
rmi://bordereau-17.bordeaux.grid5000.fr:39664,3157,9490
rmi://bordereau-46.bordeaux.grid5000.fr:56524,3520,10240
rmi://bordeplage-4.bordeaux.grid5000.fr:40645,3363,8079
rmi://bordereau-51.bordeaux.grid5000.fr:56390,3485,11071
rmi://bordeplage-33.bordeaux.grid5000.fr:53261,3016,8345
rmi://bordereau-15.bordeaux.grid5000.fr:36007,3761,11770
rmi://bordereau-47.bordeaux.grid5000.fr:60584,3806,11560
rmi://borderline-2.bordeaux.grid5000.fr:59546,3441,10822
rmi://bordereau-58.bordeaux.grid5000.fr:40651,3357,10502
rmi://bordereau-84.bordeaux.grid5000.fr:33482,3678,11992
rmi://bordeplage-47.bordeaux.grid5000.fr:59818,3115,7981
rmi://bordeplage-39.bordeaux.grid5000.fr:58785,3114,6881
rmi://bordereau-61.bordeaux.grid5000.fr:52708,3346,10040
rmi://bordereau-50.bordeaux.grid5000.fr:39068,3650,10855
rmi://bordereau-59.bordeaux.grid5000.fr:58318,3061,9395
rmi://bordereau-35.bordeaux.grid5000.fr:38524,3346,9246
rmi://borderline-1.bordeaux.grid5000.fr:52360,3739,11071
rmi://bordereau-27.bordeaux.grid5000.fr:52927,3170,9940
rmi://bordereau-74.bordeaux.grid5000.fr:57386,3629,11584
rmi://bordeplage-48.bordeaux.grid5000.fr:57753,3115,8263
rmi://bordereau-5.bordeaux.grid5000.fr:55701,3743,12017
rmi://bordereau-19.bordeaux.grid5000.fr:54210,3762,11837
rmi://bordereau-29.bordeaux.grid5000.fr:51862,3499,12014
rmi://bordeplage-34.bordeaux.grid5000.fr:46812,3392,9501
rmi://bordeplage-37.bordeaux.grid5000.fr:60960,3050,7015
rmi://bordereau-81.bordeaux.grid5000.fr:56309,3874,13055
rmi://bordereau-67.bordeaux.grid5000.fr:41956,3690,11655
rmi://bordeplage-3.bordeaux.grid5000.fr:54212,2819,7441
rmi://bordereau-70.bordeaux.grid5000.fr:53408,3322,9200
rmi://bordeplage-38.bordeaux.grid5000.fr:39732,3194,9000
rmi://bordereau-69.bordeaux.grid5000.fr:51992,3569,11306
rmi://bordeplage-50.bordeaux.grid5000.fr:40046,3290,8290
rmi://bordeplage-40.bordeaux.grid5000.fr:53074,3116,8751
rmi://bordeplage-41.bordeaux.grid5000.fr:40066,2890,7835
rmi://bordeplage-6.bordeaux.grid5000.fr:45172,2925,7557
rmi://bordereau-65.bordeaux.grid5000.fr:41384,4002,11807
rmi://bordereau-44.bordeaux.grid5000.fr:34723,3667,11318
rmi://bordeplage-32.bordeaux.grid5000.fr:36609,3373,8679
rmi://bordereau-54.bordeaux.grid5000.fr:57667,3961,13008
rmi://bordeplage-35.bordeaux.grid5000.fr:40655,3025,7084
rmi://bordereau-82.bordeaux.grid5000.fr:55786,3475,11698
rmi://bordeplage-7.bordeaux.grid5000.fr:45263,3100,7466
rmi://bordeplage-42.bordeaux.grid5000.fr:36783,3002,7275
rmi://bordeplage-30.bordeaux.grid5000.fr:48163,3072,7930
rmi://bordereau-66.bordeaux.grid5000.fr:49014,3604,11141
rmi://bordeplage-5.bordeaux.grid5000.fr:40958,3434,9186
rmi://borderline-8.bordeaux.grid5000.fr:49239,3928,12586
rmi://bordeplage-43.bordeaux.grid5000.fr:45497,2819,6736
rmi://borderline-5.bordeaux.grid5000.fr:59681,3600,10587
rmi://bordereau-77.bordeaux.grid5000.fr:49014,3900,12229
rmi://bordereau-63.bordeaux.grid5000.fr:36803,3765,12049
rmi://bordeplage-36.bordeaux.grid5000.fr:38410,3184,7939
rmi://bordereau-7.bordeaux.grid5000.fr:46283,3435,10218
rmi://bordereau-87.bordeaux.grid5000.fr:42541,3230,9381
rmi://bordereau-8.bordeaux.grid5000.fr:50271,3841,12647
rmi://bordereau-52.bordeaux.grid5000.fr:46438,3266,9268
rmi://bordeplage-46.bordeaux.grid5000.fr:36571,3008,7172
rmi://bordereau-53.bordeaux.grid5000.fr:54191,3486,9990
rmi://bordeplage-2.bordeaux.grid5000.fr:52507,3094,7672
rmi://bordeplage-51.bordeaux.grid5000.fr:35386,3388,8227
rmi://borderline-9.bordeaux.grid5000.fr:58526,4132,13048
rmi://bordereau-71.bordeaux.grid5000.fr:40438,3405,9933
rmi://bordeplage-28.bordeaux.grid5000.fr:42522,3258,8701
rmi://bordereau-9.bordeaux.grid5000.fr:58848,3113,9521
rmi://bordereau-80.bordeaux.grid5000.fr:53862,3747,12504
rmi://bordereau-86.bordeaux.grid5000.fr:48157,3588,10809
rmi://borderline-7.bordeaux.grid5000.fr:60200,3346,11228
rmi://borderline-4.bordeaux.grid5000.fr:37420,2973,9806
rmi://borderline-10.bordeaux.grid5000.fr:50015,3572,11562
rmi://borderline-6.bordeaux.grid5000.fr:55590,3752,11021
rmi://borderline-3.bordeaux.grid5000.fr:46889,3597,11099
rmi://bordereau-76.bordeaux.grid5000.fr:44853,3811,11475
rmi://bordereau-89.bordeaux.grid5000.fr:49727,4121,13326
rmi://bordeplage-29.bordeaux.grid5000.fr:40247,2961,7019
