WorkerName,StatesReceived,StatesComputed
rmi://paradent-9.rennes.grid5000.fr:51515,8525,29820
rmi://paramount-29.rennes.grid5000.fr:39167,7938,23442
rmi://paramount-15.rennes.grid5000.fr:53443,7887,27050
rmi://paramount-22.rennes.grid5000.fr:34450,7884,22856
rmi://paramount-23.rennes.grid5000.fr:49488,7948,24822
rmi://paramount-18.rennes.grid5000.fr:46421,7855,24371
rmi://paramount-10.rennes.grid5000.fr:50036,7853,22997
rmi://paramount-24.rennes.grid5000.fr:54126,7896,22453
rmi://paramount-2.rennes.grid5000.fr:42101,7463,19110
rmi://paramount-26.rennes.grid5000.fr:50052,7918,24890
rmi://paramount-25.rennes.grid5000.fr:59770,7914,22375
rmi://paramount-32.rennes.grid5000.fr:42469,7883,25202
rmi://paramount-30.rennes.grid5000.fr:33644,7724,20009
rmi://paramount-6.rennes.grid5000.fr:43004,7859,22748
rmi://paramount-11.rennes.grid5000.fr:60974,7526,20478
rmi://paramount-33.rennes.grid5000.fr:46318,7884,23922
rmi://paramount-28.rennes.grid5000.fr:44833,7908,26252
rmi://paramount-1.rennes.grid5000.fr:53703,7814,23725
rmi://paramount-9.rennes.grid5000.fr:42579,7346,19181
rmi://paramount-12.rennes.grid5000.fr:57237,7840,25710
rmi://paramount-27.rennes.grid5000.fr:55247,7379,18207
rmi://paradent-7.rennes.grid5000.fr:59771,8565,30334
rmi://paramount-13.rennes.grid5000.fr:50313,7862,25244
rmi://paramount-3.rennes.grid5000.fr:36762,7841,22387
rmi://paradent-6.rennes.grid5000.fr:38056,8564,29545
rmi://paramount-8.rennes.grid5000.fr:32943,7811,27050
rmi://parapluie-9.rennes.grid5000.fr:36513,5478,7569
rmi://parapluie-5.rennes.grid5000.fr:43293,5485,7850
rmi://parapluie-21.rennes.grid5000.fr:44292,5526,8261
rmi://parapluie-25.rennes.grid5000.fr:33625,5545,9930
rmi://paramount-5.rennes.grid5000.fr:42010,7464,19447
rmi://parapluie-26.rennes.grid5000.fr:40370,5518,7311
rmi://parapluie-8.rennes.grid5000.fr:36661,5540,9185
rmi://parapluie-10.rennes.grid5000.fr:59194,5520,7403
rmi://parapluie-3.rennes.grid5000.fr:51176,5644,8922
rmi://parapluie-1.rennes.grid5000.fr:59790,5537,7638
