WorkerName,StatesReceived,StatesComputed
rmi://bordereau-87.bordeaux.grid5000.fr:59655,12024,42125
rmi://bordereau-8.bordeaux.grid5000.fr:40364,12260,40724
rmi://bordereau-88.bordeaux.grid5000.fr:42514,12096,40138
rmi://bordereau-85.bordeaux.grid5000.fr:41279,11599,32855
rmi://bordereau-91.bordeaux.grid5000.fr:34763,12032,42401
rmi://bordereau-92.bordeaux.grid5000.fr:57430,12170,40178
rmi://bordereau-89.bordeaux.grid5000.fr:49519,11848,41003
rmi://borderline-8.bordeaux.grid5000.fr:55212,11707,35693
rmi://bordereau-86.bordeaux.grid5000.fr:44195,12034,37660
rmi://bordereau-93.bordeaux.grid5000.fr:47967,12214,41569
rmi://bordereau-90.bordeaux.grid5000.fr:59708,11980,35720
rmi://borderline-4.bordeaux.grid5000.fr:52022,12029,40876
rmi://borderline-7.bordeaux.grid5000.fr:34127,12075,41494
rmi://borderline-1.bordeaux.grid5000.fr:34006,11769,37785
rmi://bordereau-84.bordeaux.grid5000.fr:45925,11703,36779
rmi://borderline-2.bordeaux.grid5000.fr:53570,11641,31565
rmi://bordereau-9.bordeaux.grid5000.fr:33009,11767,32546
rmi://borderline-3.bordeaux.grid5000.fr:47265,11824,32897
rmi://borderline-10.bordeaux.grid5000.fr:50098,11553,29901
rmi://borderline-5.bordeaux.grid5000.fr:42375,11895,37430
rmi://borderline-9.bordeaux.grid5000.fr:38068,12193,40978
rmi://borderline-6.bordeaux.grid5000.fr:54976,11731,36000
