Listening for transport dt_socket at address: 1044
TLC2 Version 2.05 of 23 July 2013
Running in Model-Checking mode.
Parsing file l12_n10.tla
Parsing file GridPerformanceTest.tla
Parsing file /mnt/tlc/39446/tla/tla2sany/StandardModules/TLC.tla
Parsing file /mnt/tlc/39446/tla/tla2sany/StandardModules/Integers.tla
Parsing file /mnt/tlc/39446/tla/tla2sany/StandardModules/FiniteSets.tla
Parsing file /mnt/tlc/39446/tla/tla2sany/StandardModules/Naturals.tla
Parsing file /mnt/tlc/39446/tla/tla2sany/StandardModules/Sequences.tla
Semantic processing of module Naturals
Semantic processing of module Integers
Semantic processing of module Sequences
Semantic processing of module FiniteSets
Semantic processing of module GridPerformanceTest
Semantic processing of module TLC
Semantic processing of module l12_n10
Starting... (2014-07-31 19:38:37)
Computing initial states...
Finished computing initial states: 1 distinct state generated.
Progress(10) at 2014-07-31 19:38:44: 45854 states generated (45,853 s/min), 13730 distinct states found (13,730 ds/min), 9138 states left on queue.
Progress(23) at 2014-07-31 22:13:44: 204715478 states generated (1,341,198 s/min), 29472309 distinct states found (167,636 ds/min), 9000750 states left on queue.
Progress(23) at 2014-07-31 22:14:44: 206058865 states generated (1,343,378 s/min), 29638140 distinct states found (165,831 ds/min), 9032246 states left on queue.
Progress(23) at 2014-07-31 22:15:44: 207320462 states generated (1,261,604 s/min), 29789883 distinct states found (151,743 ds/min), 9057828 states left on queue.
Progress(23) at 2014-07-31 22:16:44: 208666675 states generated (1,346,212 s/min), 29983832 distinct states found (193,949 ds/min), 9117154 states left on queue.
Progress(23) at 2014-07-31 22:17:44: 210012117 states generated (1,345,443 s/min), 30175771 distinct states found (191,939 ds/min), 9174553 states left on queue.
Progress(23) at 2014-07-31 22:18:44: 211350475 states generated (1,338,357 s/min), 30354189 distinct states found (178,418 ds/min), 9219133 states left on queue.
Progress(23) at 2014-07-31 22:19:44: 212697149 states generated (1,346,674 s/min), 30535825 distinct states found (181,636 ds/min), 9266102 states left on queue.
Progress(23) at 2014-07-31 22:20:44: 213957158 states generated (1,260,011 s/min), 30703669 distinct states found (167,844 ds/min), 9307944 states left on queue.
Progress(23) at 2014-07-31 22:21:44: 215288047 states generated (1,330,886 s/min), 30871126 distinct states found (167,457 ds/min), 9342312 states left on queue.
Progress(23) at 2014-07-31 22:22:44: 216626001 states generated (1,337,956 s/min), 31048304 distinct states found (177,178 ds/min), 9385695 states left on queue.
Progress(23) at 2014-07-31 22:23:44: 217974283 states generated (1,348,283 s/min), 31229955 distinct states found (181,651 ds/min), 9432517 states left on queue.
Progress(23) at 2014-07-31 22:24:44: 219312725 states generated (1,338,442 s/min), 31396045 distinct states found (166,090 ds/min), 9464764 states left on queue.
Progress(23) at 2014-07-31 22:25:44: 220582215 states generated (1,269,488 s/min), 31551500 distinct states found (155,455 ds/min), 9493270 states left on queue.
Progress(23) at 2014-07-31 22:26:44: 221916677 states generated (1,334,462 s/min), 31725775 distinct states found (174,275 ds/min), 9534099 states left on queue.
Progress(23) at 2014-07-31 22:27:44: 223261626 states generated (1,344,949 s/min), 31891653 distinct states found (165,878 ds/min), 9565482 states left on queue.
Progress(23) at 2014-07-31 22:28:44: 224602959 states generated (1,341,332 s/min), 32065100 distinct states found (173,447 ds/min), 9604796 states left on queue.
Progress(23) at 2014-07-31 22:29:44: 225946103 states generated (1,343,146 s/min), 32233925 distinct states found (168,825 ds/min), 9639305 states left on queue.
Progress(23) at 2014-07-31 22:30:44: 227160037 states generated (1,213,933 s/min), 32380343 distinct states found (146,418 ds/min), 9664331 states left on queue.
Progress(23) at 2014-07-31 22:31:44: 228502380 states generated (1,342,344 s/min), 32544320 distinct states found (163,977 ds/min), 9694073 states left on queue.
Progress(23) at 2014-07-31 22:32:44: 229841670 states generated (1,339,288 s/min), 32700442 distinct states found (156,122 ds/min), 9716266 states left on queue.
Progress(23) at 2014-07-31 22:33:44: 231181135 states generated (1,339,468 s/min), 32854172 distinct states found (153,730 ds/min), 9736050 states left on queue.
Progress(23) at 2014-07-31 22:34:44: 232523026 states generated (1,341,888 s/min), 33030370 distinct states found (176,198 ds/min), 9778059 states left on queue.
Progress(24) at 2014-07-31 22:35:44: 233766226 states generated (1,243,201 s/min), 33224926 distinct states found (194,556 ds/min), 9848295 states left on queue.
Progress(24) at 2014-07-31 22:36:44: 235106637 states generated (1,340,410 s/min), 33415734 distinct states found (190,808 ds/min), 9905061 states left on queue.
Progress(24) at 2014-07-31 22:37:44: 236447255 states generated (1,340,620 s/min), 33598523 distinct states found (182,789 ds/min), 9953789 states left on queue.
Progress(24) at 2014-07-31 22:38:44: 237758712 states generated (1,311,455 s/min), 33784422 distinct states found (185,899 ds/min), 10008541 states left on queue.
