WorkerName,StatesReceived,StatesComputed
rmi://bordereau-77.bordeaux.grid5000.fr:43189,10671,36670
rmi://borderline-5.bordeaux.grid5000.fr:47379,10676,34720
rmi://bordereau-70.bordeaux.grid5000.fr:34914,10471,34746
rmi://bordereau-86.bordeaux.grid5000.fr:42458,10474,35368
rmi://borderline-3.bordeaux.grid5000.fr:43826,10185,30124
rmi://bordereau-87.bordeaux.grid5000.fr:45156,10152,26574
rmi://borderline-9.bordeaux.grid5000.fr:40173,10660,36275
rmi://bordereau-71.bordeaux.grid5000.fr:46028,10436,30940
rmi://bordereau-9.bordeaux.grid5000.fr:46518,10614,36755
rmi://borderline-4.bordeaux.grid5000.fr:48026,10432,30768
rmi://bordereau-81.bordeaux.grid5000.fr:33806,10309,30605
rmi://bordereau-80.bordeaux.grid5000.fr:57137,10604,33252
rmi://borderline-6.bordeaux.grid5000.fr:53781,10551,32938
rmi://borderline-1.bordeaux.grid5000.fr:33288,10521,33423
rmi://bordereau-82.bordeaux.grid5000.fr:57251,10511,37747
rmi://bordereau-76.bordeaux.grid5000.fr:39041,10509,32741
rmi://bordereau-84.bordeaux.grid5000.fr:39511,10671,33179
rmi://bordereau-7.bordeaux.grid5000.fr:38907,10371,33059
rmi://bordereau-89.bordeaux.grid5000.fr:49704,10509,31209
rmi://bordereau-8.bordeaux.grid5000.fr:38067,10465,35947
rmi://borderline-8.bordeaux.grid5000.fr:55946,10511,34044
rmi://borderline-7.bordeaux.grid5000.fr:54103,10583,36066
rmi://borderline-10.bordeaux.grid5000.fr:53358,10253,26841
rmi://bordereau-74.bordeaux.grid5000.fr:47832,10494,35947
rmi://borderline-2.bordeaux.grid5000.fr:53144,10511,34681
