SpecName,ConfigName,NumberFingerprintServer,NumberWorkers,NumberCores,ProcessStartupTime,ComputationStartupTime,ComputationEndTime,ProcessEndTime,TimePassedDuringComputationInSeconds,NumberDistinctStates,.Proxy2.exit(),TLCServer.registerFPSet(..),TLCServer.registerWorker(..),TLCServer.getIrredPolyForFP(),TLCServer.intern(..),TLCServer.getConfigFileName(),TLCServer.getPreprocess(),.Proxy2.getURI(),TLCServer.getFPSetManager(),.Proxy2.getNextStates(..),TLCServer.getFile(..),TLCServer.getCheckDeadlock(),.Proxy2.getCacheRate(),TLCWorkerSmartProxy.getNextStates(..),TLCServer.getSpecFileName(),
l10_n6,/tmp/8550/spec/l10_n6,1,32,8,Thu Aug 16 13:39:43 UTC 2012,Thu Aug 16 13:39:46 UTC 2012,Thu Aug 16 13:40:00 UTC 2012,Thu Aug 16 13:40:04 UTC 2012,14,262144,32,4,32,4,1720,5,4,64,4,1979,12,4,32,1979,5,
