WorkerName,StatesReceived,StatesComputed
rmi://paradent-38.rennes.grid5000.fr:56044,4881,15970
rmi://paradent-50.rennes.grid5000.fr:45316,4849,14483
rmi://paradent-57.rennes.grid5000.fr:42824,4809,15263
rmi://paradent-48.rennes.grid5000.fr:37816,4796,15020
rmi://paradent-47.rennes.grid5000.fr:39892,4819,15451
rmi://paradent-44.rennes.grid5000.fr:48017,4888,16290
rmi://paradent-43.rennes.grid5000.fr:44450,4573,10362
rmi://paradent-53.rennes.grid5000.fr:43192,4853,14578
rmi://paradent-5.rennes.grid5000.fr:60065,4795,16130
rmi://paradent-36.rennes.grid5000.fr:40752,4606,12461
rmi://paradent-61.rennes.grid5000.fr:44887,4863,14431
rmi://paradent-63.rennes.grid5000.fr:58392,4774,13970
rmi://paradent-49.rennes.grid5000.fr:48128,4810,13283
rmi://paradent-56.rennes.grid5000.fr:34425,4814,15516
rmi://paradent-9.rennes.grid5000.fr:43005,4809,16352
rmi://paradent-64.rennes.grid5000.fr:51342,4827,15909
rmi://paradent-59.rennes.grid5000.fr:58901,4740,15129
rmi://paradent-60.rennes.grid5000.fr:42948,4867,15570
rmi://paradent-52.rennes.grid5000.fr:57699,4776,14573
rmi://paradent-55.rennes.grid5000.fr:38505,4824,14633
rmi://paradent-54.rennes.grid5000.fr:39977,4842,15319
rmi://paradent-62.rennes.grid5000.fr:36924,4826,14373
rmi://paramount-13.rennes.grid5000.fr:56467,4440,10786
rmi://paradent-7.rennes.grid5000.fr:36432,4818,14278
rmi://paramount-22.rennes.grid5000.fr:39380,4481,10706
rmi://paradent-58.rennes.grid5000.fr:33305,4824,16091
rmi://paramount-26.rennes.grid5000.fr:59493,4482,10873
rmi://paramount-12.rennes.grid5000.fr:45614,4153,8007
rmi://paramount-1.rennes.grid5000.fr:44607,4435,10732
rmi://paradent-6.rennes.grid5000.fr:40121,4807,15490
rmi://paramount-28.rennes.grid5000.fr:47112,4156,7686
rmi://paramount-5.rennes.grid5000.fr:36442,4484,11391
rmi://paramount-11.rennes.grid5000.fr:59583,4412,9595
rmi://paramount-2.rennes.grid5000.fr:53626,3979,6603
rmi://paramount-6.rennes.grid5000.fr:40057,4261,9499
rmi://paramount-3.rennes.grid5000.fr:47318,4262,9019
rmi://paramount-10.rennes.grid5000.fr:50410,4207,8578
rmi://paramount-8.rennes.grid5000.fr:53482,4474,12162
rmi://paramount-24.rennes.grid5000.fr:41341,4475,10890
rmi://paramount-29.rennes.grid5000.fr:50825,4453,11502
rmi://paramount-25.rennes.grid5000.fr:56833,4211,7650
rmi://paramount-18.rennes.grid5000.fr:34335,4485,9290
rmi://paramount-27.rennes.grid5000.fr:43012,4452,10491
rmi://paramount-30.rennes.grid5000.fr:32826,4374,9806
rmi://paramount-23.rennes.grid5000.fr:56319,4478,11106
rmi://paramount-9.rennes.grid5000.fr:42602,4425,9243
rmi://paramount-15.rennes.grid5000.fr:37632,4142,8170
rmi://paramount-33.rennes.grid5000.fr:43073,4456,9422
rmi://paradent-29.rennes.grid5000.fr:39839,4834,15655
rmi://parapluie-21.rennes.grid5000.fr:39272,3094,2532
rmi://paramount-32.rennes.grid5000.fr:40672,4380,9471
rmi://paradent-33.rennes.grid5000.fr:34603,4808,14834
rmi://parapluie-26.rennes.grid5000.fr:37641,3092,3426
rmi://parapluie-10.rennes.grid5000.fr:33975,3070,3281
rmi://parapluie-9.rennes.grid5000.fr:36949,3060,2582
rmi://parapluie-5.rennes.grid5000.fr:45837,3120,3093
rmi://parapluie-25.rennes.grid5000.fr:47951,3108,3505
rmi://parapluie-3.rennes.grid5000.fr:33683,3107,2300
rmi://parapluie-8.rennes.grid5000.fr:33793,3109,2916
rmi://parapluie-1.rennes.grid5000.fr:53919,3095,2300
