WorkerName,StatesReceived,StatesComputed
rmi://bordereau-72.bordeaux.grid5000.fr:58575,4427,13253
rmi://bordereau-55.bordeaux.grid5000.fr:54085,4560,14872
rmi://bordereau-62.bordeaux.grid5000.fr:59666,4399,9958
rmi://bordereau-53.bordeaux.grid5000.fr:34549,4373,12575
rmi://bordereau-76.bordeaux.grid5000.fr:37017,4348,12293
rmi://bordereau-60.bordeaux.grid5000.fr:57476,4401,12579
rmi://bordereau-66.bordeaux.grid5000.fr:46536,4367,10498
rmi://bordereau-58.bordeaux.grid5000.fr:40581,4387,12113
rmi://bordereau-51.bordeaux.grid5000.fr:35368,4461,12292
rmi://bordereau-69.bordeaux.grid5000.fr:39561,4436,12697
rmi://bordereau-67.bordeaux.grid5000.fr:47340,4393,11229
rmi://bordereau-64.bordeaux.grid5000.fr:52811,4395,11421
rmi://bordereau-52.bordeaux.grid5000.fr:46042,4350,10830
rmi://bordereau-5.bordeaux.grid5000.fr:42975,4371,12092
rmi://bordereau-77.bordeaux.grid5000.fr:51745,4373,11683
rmi://bordereau-74.bordeaux.grid5000.fr:48267,4403,11117
rmi://bordereau-70.bordeaux.grid5000.fr:41652,4439,13439
rmi://bordereau-71.bordeaux.grid5000.fr:41129,4334,11014
rmi://bordereau-56.bordeaux.grid5000.fr:38262,4362,10276
rmi://bordereau-68.bordeaux.grid5000.fr:38277,4288,9489
rmi://bordereau-48.bordeaux.grid5000.fr:59553,4367,11320
rmi://bordereau-82.bordeaux.grid5000.fr:49983,4408,11291
rmi://bordereau-75.bordeaux.grid5000.fr:37556,4401,11316
rmi://bordereau-61.bordeaux.grid5000.fr:37161,4332,14256
rmi://bordereau-65.bordeaux.grid5000.fr:60491,4362,10380
rmi://bordereau-73.bordeaux.grid5000.fr:60474,4461,14177
rmi://bordereau-50.bordeaux.grid5000.fr:47554,4397,11396
rmi://bordereau-81.bordeaux.grid5000.fr:34204,4441,13361
rmi://bordereau-49.bordeaux.grid5000.fr:39579,4376,11812
rmi://bordereau-59.bordeaux.grid5000.fr:38820,4261,9996
rmi://bordereau-6.bordeaux.grid5000.fr:37802,4422,13260
rmi://bordereau-47.bordeaux.grid5000.fr:49011,4306,10249
rmi://bordereau-80.bordeaux.grid5000.fr:50276,4327,10800
rmi://bordereau-92.bordeaux.grid5000.fr:58091,4342,11315
rmi://bordereau-86.bordeaux.grid5000.fr:51089,4459,11789
rmi://bordereau-78.bordeaux.grid5000.fr:33670,4398,12051
rmi://bordereau-83.bordeaux.grid5000.fr:40249,4354,10028
rmi://bordereau-54.bordeaux.grid5000.fr:35654,4292,9620
rmi://bordereau-8.bordeaux.grid5000.fr:58615,4462,12454
rmi://bordereau-87.bordeaux.grid5000.fr:50006,4334,9816
rmi://bordereau-84.bordeaux.grid5000.fr:37817,4403,11313
rmi://borderline-6.bordeaux.grid5000.fr:53808,4291,10712
rmi://bordereau-7.bordeaux.grid5000.fr:51903,4423,12700
rmi://borderline-10.bordeaux.grid5000.fr:39966,4396,11937
rmi://bordereau-88.bordeaux.grid5000.fr:58426,4404,10475
rmi://bordereau-63.bordeaux.grid5000.fr:47708,4309,11026
rmi://bordereau-91.bordeaux.grid5000.fr:47556,4492,12606
rmi://bordereau-89.bordeaux.grid5000.fr:41082,4378,11968
rmi://bordereau-93.bordeaux.grid5000.fr:45156,4312,9314
rmi://borderline-1.bordeaux.grid5000.fr:48669,4357,11254
rmi://bordereau-85.bordeaux.grid5000.fr:47563,4257,9372
rmi://borderline-4.bordeaux.grid5000.fr:40165,4298,10986
rmi://bordereau-9.bordeaux.grid5000.fr:36116,4429,14088
rmi://bordereau-90.bordeaux.grid5000.fr:51392,4327,12676
rmi://borderline-8.bordeaux.grid5000.fr:57693,4326,11154
rmi://borderline-3.bordeaux.grid5000.fr:57850,4268,11277
rmi://borderline-7.bordeaux.grid5000.fr:55666,4292,9930
rmi://borderline-2.bordeaux.grid5000.fr:36081,4309,10994
rmi://borderline-9.bordeaux.grid5000.fr:51260,4269,10821
rmi://borderline-5.bordeaux.grid5000.fr:50798,4235,10337
