WorkerName,StatesReceived,StatesComputed
rmi://paradent-31.rennes.grid5000.fr:43939,3453,10537
rmi://paradent-26.rennes.grid5000.fr:46243,3420,9988
rmi://paradent-24.rennes.grid5000.fr:41373,3444,9910
rmi://paradent-29.rennes.grid5000.fr:45035,3456,10966
rmi://paradent-22.rennes.grid5000.fr:34893,3374,10044
rmi://paradent-34.rennes.grid5000.fr:44136,3428,10734
rmi://paradent-2.rennes.grid5000.fr:53856,3435,9557
rmi://paradent-27.rennes.grid5000.fr:53226,3464,9804
rmi://paradent-25.rennes.grid5000.fr:55866,3385,9789
rmi://paradent-23.rennes.grid5000.fr:57917,3482,10427
rmi://paradent-38.rennes.grid5000.fr:53132,3415,9899
rmi://paradent-40.rennes.grid5000.fr:37156,3385,9465
rmi://paradent-28.rennes.grid5000.fr:57575,3411,9894
rmi://paradent-43.rennes.grid5000.fr:39843,3441,10041
rmi://paradent-36.rennes.grid5000.fr:52975,3466,9950
rmi://paradent-35.rennes.grid5000.fr:35322,3435,10401
rmi://paradent-30.rennes.grid5000.fr:49882,3431,8838
rmi://paradent-41.rennes.grid5000.fr:33960,3444,10588
rmi://paradent-53.rennes.grid5000.fr:39383,3434,9445
rmi://paradent-39.rennes.grid5000.fr:58812,3429,10766
rmi://paradent-32.rennes.grid5000.fr:50971,3427,9410
rmi://paradent-33.rennes.grid5000.fr:46645,3366,8751
rmi://paradent-47.rennes.grid5000.fr:56991,3380,9039
rmi://paradent-37.rennes.grid5000.fr:42974,3361,9488
rmi://paradent-49.rennes.grid5000.fr:51059,3428,9487
rmi://paradent-48.rennes.grid5000.fr:58551,3428,9436
rmi://paradent-58.rennes.grid5000.fr:38205,3394,8896
rmi://paradent-44.rennes.grid5000.fr:36589,3428,10452
rmi://paradent-7.rennes.grid5000.fr:48930,3188,7558
rmi://paradent-20.rennes.grid5000.fr:41752,3435,10359
rmi://paradent-46.rennes.grid5000.fr:53468,3412,10412
rmi://paradent-57.rennes.grid5000.fr:41306,3468,9708
rmi://paradent-45.rennes.grid5000.fr:54591,3421,9651
rmi://paradent-4.rennes.grid5000.fr:48214,3416,9123
rmi://paramount-13.rennes.grid5000.fr:56011,3129,6804
rmi://paradent-60.rennes.grid5000.fr:43975,3422,10223
rmi://paradent-63.rennes.grid5000.fr:52491,3414,9432
rmi://paradent-3.rennes.grid5000.fr:40625,3425,10567
rmi://paramount-12.rennes.grid5000.fr:41189,3144,7315
rmi://paradent-56.rennes.grid5000.fr:60080,3434,10072
rmi://paramount-11.rennes.grid5000.fr:35102,3178,7175
rmi://paradent-62.rennes.grid5000.fr:39698,3416,9631
rmi://paradent-59.rennes.grid5000.fr:46941,3390,10186
rmi://paradent-52.rennes.grid5000.fr:41296,3439,8716
rmi://paradent-5.rennes.grid5000.fr:45559,3435,9825
rmi://paradent-55.rennes.grid5000.fr:33797,3439,9970
rmi://paramount-2.rennes.grid5000.fr:38978,3012,5221
rmi://paradent-61.rennes.grid5000.fr:48076,3420,9980
rmi://paradent-50.rennes.grid5000.fr:54885,3370,9741
rmi://paradent-6.rennes.grid5000.fr:50385,3447,10462
rmi://paramount-10.rennes.grid5000.fr:53863,3041,5203
rmi://paradent-54.rennes.grid5000.fr:36143,3443,9852
rmi://paradent-64.rennes.grid5000.fr:51523,3416,10035
rmi://paramount-18.rennes.grid5000.fr:42557,3152,6666
rmi://paramount-27.rennes.grid5000.fr:42706,3157,7707
rmi://paramount-29.rennes.grid5000.fr:57263,3126,5826
rmi://paramount-1.rennes.grid5000.fr:54674,3163,6902
rmi://paramount-3.rennes.grid5000.fr:40225,3162,6910
rmi://paramount-9.rennes.grid5000.fr:42251,3170,7108
rmi://paramount-15.rennes.grid5000.fr:33773,2791,4686
rmi://paramount-28.rennes.grid5000.fr:53550,3217,7207
rmi://paramount-32.rennes.grid5000.fr:43110,3192,5963
rmi://paramount-25.rennes.grid5000.fr:45398,3136,6588
rmi://paramount-6.rennes.grid5000.fr:59762,3141,6623
rmi://paramount-23.rennes.grid5000.fr:54679,2932,4867
rmi://paramount-22.rennes.grid5000.fr:44276,3120,6416
rmi://paramount-5.rennes.grid5000.fr:33730,3151,6502
rmi://paramount-8.rennes.grid5000.fr:51755,3155,7494
rmi://paramount-30.rennes.grid5000.fr:52252,3142,6989
rmi://paramount-24.rennes.grid5000.fr:35337,3146,6777
rmi://paramount-26.rennes.grid5000.fr:40825,3126,6396
rmi://parapluie-3.rennes.grid5000.fr:50765,2203,1907
rmi://paradent-9.rennes.grid5000.fr:42471,3468,9440
rmi://parapluie-21.rennes.grid5000.fr:57003,2186,2248
rmi://parapluie-25.rennes.grid5000.fr:45488,2161,1917
rmi://parapluie-9.rennes.grid5000.fr:47715,2182,2057
rmi://parapluie-8.rennes.grid5000.fr:43037,2245,1737
rmi://parapluie-26.rennes.grid5000.fr:53895,2205,2085
rmi://parapluie-1.rennes.grid5000.fr:46991,2199,2206
rmi://parapluie-5.rennes.grid5000.fr:59701,2192,1882
rmi://parapluie-10.rennes.grid5000.fr:32864,2184,2047
rmi://paramount-33.rennes.grid5000.fr:53548,3142,7094
