WorkerName,StatesReceived,StatesComputed
rmi://bordereau-24.bordeaux.grid5000.fr:44503,3272,9322
rmi://bordereau-53.bordeaux.grid5000.fr:43122,3206,6955
rmi://bordereau-26.bordeaux.grid5000.fr:52929,3314,9449
rmi://bordereau-43.bordeaux.grid5000.fr:34203,3309,9528
rmi://bordereau-27.bordeaux.grid5000.fr:44807,3295,8368
rmi://bordereau-81.bordeaux.grid5000.fr:57653,3287,8810
rmi://bordereau-49.bordeaux.grid5000.fr:46830,3322,9953
rmi://bordereau-3.bordeaux.grid5000.fr:52862,3230,7219
rmi://bordereau-29.bordeaux.grid5000.fr:45862,3310,9781
rmi://bordereau-28.bordeaux.grid5000.fr:42312,3273,8353
rmi://bordereau-31.bordeaux.grid5000.fr:53842,3288,8236
rmi://bordereau-32.bordeaux.grid5000.fr:50167,3212,7052
rmi://bordereau-33.bordeaux.grid5000.fr:51055,3318,9350
rmi://bordereau-64.bordeaux.grid5000.fr:42281,3301,8280
rmi://bordereau-50.bordeaux.grid5000.fr:53864,3235,7358
rmi://bordereau-36.bordeaux.grid5000.fr:42802,3284,7279
rmi://bordereau-25.bordeaux.grid5000.fr:40312,3280,8136
rmi://bordereau-63.bordeaux.grid5000.fr:39824,3227,7840
rmi://bordereau-83.bordeaux.grid5000.fr:54342,3264,8049
rmi://bordereau-74.bordeaux.grid5000.fr:47951,3353,10180
rmi://bordereau-67.bordeaux.grid5000.fr:42959,3247,7734
rmi://bordereau-42.bordeaux.grid5000.fr:40479,3246,8056
rmi://bordereau-48.bordeaux.grid5000.fr:45374,3344,10036
rmi://bordereau-61.bordeaux.grid5000.fr:39999,3218,6266
rmi://bordereau-52.bordeaux.grid5000.fr:50095,3286,8966
rmi://borderline-1.bordeaux.grid5000.fr:34713,3233,6951
rmi://bordereau-38.bordeaux.grid5000.fr:36945,3358,10398
rmi://bordereau-68.bordeaux.grid5000.fr:57253,3307,9259
rmi://bordereau-55.bordeaux.grid5000.fr:33377,3286,8189
rmi://bordereau-45.bordeaux.grid5000.fr:42287,3199,6686
rmi://bordereau-35.bordeaux.grid5000.fr:33233,3290,7755
rmi://bordereau-62.bordeaux.grid5000.fr:58572,3325,9126
rmi://bordereau-58.bordeaux.grid5000.fr:60366,3231,7040
rmi://bordereau-6.bordeaux.grid5000.fr:35748,3243,8335
rmi://bordereau-37.bordeaux.grid5000.fr:44050,3247,7457
rmi://bordereau-76.bordeaux.grid5000.fr:44844,3310,8650
rmi://bordereau-66.bordeaux.grid5000.fr:33945,3236,6659
rmi://bordereau-56.bordeaux.grid5000.fr:54060,3339,9642
rmi://bordereau-5.bordeaux.grid5000.fr:43592,3235,7480
rmi://bordereau-47.bordeaux.grid5000.fr:57456,3280,8755
rmi://bordereau-65.bordeaux.grid5000.fr:37196,3284,8202
rmi://bordereau-77.bordeaux.grid5000.fr:54666,3266,8169
rmi://bordereau-70.bordeaux.grid5000.fr:53012,3265,7264
rmi://bordereau-80.bordeaux.grid5000.fr:42813,3294,10142
rmi://borderline-6.bordeaux.grid5000.fr:40317,3304,9061
rmi://bordereau-69.bordeaux.grid5000.fr:51834,3273,8788
rmi://borderline-3.bordeaux.grid5000.fr:44832,3303,9880
rmi://borderline-4.bordeaux.grid5000.fr:55770,3290,9018
rmi://bordereau-9.bordeaux.grid5000.fr:54298,3257,9032
rmi://bordereau-44.bordeaux.grid5000.fr:60406,3326,10137
rmi://bordereau-82.bordeaux.grid5000.fr:54632,3244,7397
rmi://bordereau-72.bordeaux.grid5000.fr:52817,3321,9839
rmi://borderline-10.bordeaux.grid5000.fr:47185,3268,8759
rmi://bordereau-88.bordeaux.grid5000.fr:33300,3341,9580
rmi://bordereau-59.bordeaux.grid5000.fr:60476,3252,8263
rmi://bordereau-90.bordeaux.grid5000.fr:34754,3247,7193
rmi://bordereau-87.bordeaux.grid5000.fr:44551,3276,8300
rmi://bordereau-46.bordeaux.grid5000.fr:38679,3274,8899
rmi://bordereau-51.bordeaux.grid5000.fr:47442,3269,8459
rmi://bordereau-71.bordeaux.grid5000.fr:36723,3266,7330
rmi://bordereau-8.bordeaux.grid5000.fr:54790,3310,9329
rmi://bordereau-84.bordeaux.grid5000.fr:50608,3282,8795
rmi://bordereau-54.bordeaux.grid5000.fr:48414,3274,8719
rmi://bordereau-78.bordeaux.grid5000.fr:55808,3233,7216
rmi://bordereau-7.bordeaux.grid5000.fr:54027,3210,7190
rmi://borderline-7.bordeaux.grid5000.fr:53589,3306,9625
rmi://bordereau-91.bordeaux.grid5000.fr:41172,3338,10343
rmi://bordereau-89.bordeaux.grid5000.fr:35421,3299,9281
rmi://bordereau-39.bordeaux.grid5000.fr:60675,3256,9147
rmi://bordereau-73.bordeaux.grid5000.fr:50170,3317,9066
rmi://bordereau-60.bordeaux.grid5000.fr:40168,3292,8691
rmi://bordereau-75.bordeaux.grid5000.fr:41857,3256,8453
rmi://bordereau-86.bordeaux.grid5000.fr:48840,3263,6286
rmi://borderline-9.bordeaux.grid5000.fr:56324,3243,6897
rmi://bordereau-92.bordeaux.grid5000.fr:41443,3238,6564
rmi://bordereau-85.bordeaux.grid5000.fr:34945,3212,6368
rmi://borderline-8.bordeaux.grid5000.fr:42808,3244,6926
rmi://bordereau-93.bordeaux.grid5000.fr:60415,3306,8952
rmi://borderline-2.bordeaux.grid5000.fr:57110,3290,8693
rmi://borderline-5.bordeaux.grid5000.fr:42221,3315,9170
