WorkerName,StatesReceived,StatesComputed
rmi://paradent-43.rennes.grid5000.fr:52076,4467,13754
rmi://paradent-29.rennes.grid5000.fr:59351,4502,13642
rmi://paradent-50.rennes.grid5000.fr:53785,4503,14401
rmi://paradent-26.rennes.grid5000.fr:44367,4248,9401
rmi://paradent-53.rennes.grid5000.fr:39003,4501,14340
rmi://paradent-48.rennes.grid5000.fr:47536,4539,15035
rmi://paradent-54.rennes.grid5000.fr:47953,4452,13098
rmi://paradent-33.rennes.grid5000.fr:50976,4478,14824
rmi://paradent-25.rennes.grid5000.fr:38795,4451,13241
rmi://paradent-55.rennes.grid5000.fr:42813,4467,14141
rmi://paradent-61.rennes.grid5000.fr:33414,4482,13509
rmi://paradent-49.rennes.grid5000.fr:56126,4510,13663
rmi://paradent-56.rennes.grid5000.fr:35654,4520,14190
rmi://paradent-58.rennes.grid5000.fr:43811,4497,14847
rmi://paradent-59.rennes.grid5000.fr:58210,4285,11443
rmi://paradent-5.rennes.grid5000.fr:39183,4484,13869
rmi://paradent-38.rennes.grid5000.fr:33407,4475,13241
rmi://paradent-60.rennes.grid5000.fr:47243,4504,13581
rmi://paradent-44.rennes.grid5000.fr:43464,4487,13677
rmi://paradent-12.rennes.grid5000.fr:55434,4469,13869
rmi://paradent-36.rennes.grid5000.fr:40711,4537,13363
rmi://paradent-62.rennes.grid5000.fr:56402,4542,14313
rmi://paradent-64.rennes.grid5000.fr:33149,4537,14801
rmi://paradent-52.rennes.grid5000.fr:42441,4265,11035
rmi://paradent-57.rennes.grid5000.fr:36268,4495,14841
rmi://paradent-63.rennes.grid5000.fr:43239,4492,12878
rmi://paradent-6.rennes.grid5000.fr:37293,4494,14369
rmi://paramount-22.rennes.grid5000.fr:53995,3803,7464
rmi://paradent-7.rennes.grid5000.fr:45203,4464,13631
rmi://paramount-23.rennes.grid5000.fr:53896,4163,10094
rmi://paramount-25.rennes.grid5000.fr:58767,4071,9459
rmi://paramount-18.rennes.grid5000.fr:37138,4094,9632
rmi://paramount-15.rennes.grid5000.fr:50117,4205,10650
rmi://paradent-9.rennes.grid5000.fr:37624,4496,14276
rmi://paramount-11.rennes.grid5000.fr:33369,4150,9838
rmi://paramount-28.rennes.grid5000.fr:55141,3901,8356
rmi://paramount-1.rennes.grid5000.fr:42536,4157,9530
rmi://paradent-13.rennes.grid5000.fr:60009,4478,14815
rmi://paramount-10.rennes.grid5000.fr:52613,4145,8980
rmi://paramount-29.rennes.grid5000.fr:51368,4133,9330
rmi://paramount-24.rennes.grid5000.fr:48772,4157,10047
rmi://paramount-13.rennes.grid5000.fr:47732,4138,8894
rmi://paramount-12.rennes.grid5000.fr:41816,3857,6576
rmi://paramount-27.rennes.grid5000.fr:54605,4137,9550
rmi://paramount-5.rennes.grid5000.fr:55287,4146,8781
rmi://paramount-2.rennes.grid5000.fr:50559,4148,10062
rmi://paramount-32.rennes.grid5000.fr:45617,4159,9794
rmi://parapluie-21.rennes.grid5000.fr:44453,2931,2574
rmi://paramount-30.rennes.grid5000.fr:50869,4170,9899
rmi://paramount-33.rennes.grid5000.fr:34542,3942,7271
rmi://paramount-26.rennes.grid5000.fr:39189,3905,7470
rmi://paramount-8.rennes.grid5000.fr:56151,3826,7738
rmi://parapluie-5.rennes.grid5000.fr:59292,2946,2471
rmi://paramount-3.rennes.grid5000.fr:36537,3824,6523
rmi://paramount-6.rennes.grid5000.fr:56891,3946,8834
rmi://parapluie-25.rennes.grid5000.fr:54120,2880,1920
rmi://parapluie-10.rennes.grid5000.fr:41830,2876,2405
rmi://parapluie-8.rennes.grid5000.fr:34272,2935,2970
rmi://parapluie-1.rennes.grid5000.fr:58376,2931,2310
rmi://parapluie-26.rennes.grid5000.fr:46006,2888,2079
rmi://parapluie-3.rennes.grid5000.fr:39354,2898,2520
rmi://paramount-9.rennes.grid5000.fr:55921,4155,10206
rmi://parapluie-9.rennes.grid5000.fr:33764,2879,2351
rmi://paradent-47.rennes.grid5000.fr:38185,4527,14050
