WorkerName,StatesReceived,StatesComputed
rmi://bordereau-69.bordeaux.grid5000.fr:34624,5587,17597
rmi://borderline-3.bordeaux.grid5000.fr:37139,5500,15453
rmi://bordereau-83.bordeaux.grid5000.fr:40150,5496,16532
rmi://borderline-7.bordeaux.grid5000.fr:54775,5466,14338
rmi://bordereau-90.bordeaux.grid5000.fr:42450,5528,17104
rmi://bordereau-89.bordeaux.grid5000.fr:50275,5367,13211
rmi://bordereau-7.bordeaux.grid5000.fr:33332,5495,14990
rmi://bordereau-70.bordeaux.grid5000.fr:43324,5424,13747
rmi://borderline-1.bordeaux.grid5000.fr:49735,5406,13518
rmi://bordereau-61.bordeaux.grid5000.fr:48575,5469,14065
rmi://bordereau-9.bordeaux.grid5000.fr:46305,5499,16257
rmi://bordereau-60.bordeaux.grid5000.fr:54810,5388,12532
rmi://bordereau-5.bordeaux.grid5000.fr:33452,5536,17084
rmi://bordereau-84.bordeaux.grid5000.fr:43098,5364,12895
rmi://borderline-4.bordeaux.grid5000.fr:59391,5466,15661
rmi://bordereau-81.bordeaux.grid5000.fr:51052,5519,19359
rmi://bordereau-74.bordeaux.grid5000.fr:34387,5476,15318
rmi://bordereau-66.bordeaux.grid5000.fr:41110,5374,12659
rmi://borderline-9.bordeaux.grid5000.fr:44290,5553,17226
rmi://bordereau-73.bordeaux.grid5000.fr:56689,5359,11884
rmi://bordereau-78.bordeaux.grid5000.fr:59255,5399,14106
rmi://bordereau-86.bordeaux.grid5000.fr:55034,5489,15425
rmi://bordereau-68.bordeaux.grid5000.fr:55316,5412,14533
rmi://bordereau-77.bordeaux.grid5000.fr:52980,5486,16469
rmi://bordereau-65.bordeaux.grid5000.fr:36419,5532,16519
rmi://bordereau-75.bordeaux.grid5000.fr:52609,5472,14756
rmi://bordereau-62.bordeaux.grid5000.fr:49891,5458,15788
rmi://borderline-6.bordeaux.grid5000.fr:44189,5386,13368
rmi://bordereau-6.bordeaux.grid5000.fr:42531,5465,15383
rmi://bordereau-88.bordeaux.grid5000.fr:42373,5387,11462
rmi://bordereau-72.bordeaux.grid5000.fr:56594,5499,15223
rmi://bordereau-80.bordeaux.grid5000.fr:44736,5397,11193
rmi://bordereau-93.bordeaux.grid5000.fr:60122,5354,12051
rmi://bordereau-67.bordeaux.grid5000.fr:53534,5552,17026
rmi://bordereau-91.bordeaux.grid5000.fr:48185,5526,15499
rmi://bordereau-64.bordeaux.grid5000.fr:44565,5547,16666
rmi://bordereau-8.bordeaux.grid5000.fr:36211,5489,16931
rmi://borderline-8.bordeaux.grid5000.fr:53181,5412,13105
rmi://bordereau-76.bordeaux.grid5000.fr:47621,5397,12567
rmi://bordereau-92.bordeaux.grid5000.fr:50249,5418,14733
rmi://bordereau-71.bordeaux.grid5000.fr:60642,5579,17643
rmi://bordereau-63.bordeaux.grid5000.fr:54434,5613,20710
rmi://bordereau-82.bordeaux.grid5000.fr:38933,5362,12664
rmi://borderline-5.bordeaux.grid5000.fr:53875,5485,16410
rmi://bordereau-85.bordeaux.grid5000.fr:54947,5520,16018
rmi://borderline-10.bordeaux.grid5000.fr:47007,5424,13165
rmi://bordereau-87.bordeaux.grid5000.fr:41449,5405,13105
rmi://borderline-2.bordeaux.grid5000.fr:49805,5407,13528
