WorkerName,StatesReceived,StatesComputed
rmi://paradent-61.rennes.grid5000.fr:35342,5368,16633
rmi://paradent-52.rennes.grid5000.fr:34850,5178,13625
rmi://paradent-47.rennes.grid5000.fr:34783,5427,16374
rmi://paradent-56.rennes.grid5000.fr:56428,5418,16484
rmi://paradent-64.rennes.grid5000.fr:52824,5441,17592
rmi://paradent-9.rennes.grid5000.fr:35052,5413,17459
rmi://paradent-59.rennes.grid5000.fr:52292,5409,16905
rmi://paradent-58.rennes.grid5000.fr:33241,5376,17242
rmi://paradent-57.rennes.grid5000.fr:35512,5400,17441
rmi://paradent-7.rennes.grid5000.fr:59627,5034,13802
rmi://paradent-62.rennes.grid5000.fr:53492,5371,16198
rmi://paradent-60.rennes.grid5000.fr:57612,5374,17350
rmi://paradent-49.rennes.grid5000.fr:60288,5442,18433
rmi://paradent-5.rennes.grid5000.fr:35804,5078,13969
rmi://paradent-63.rennes.grid5000.fr:53457,5435,17655
rmi://paradent-55.rennes.grid5000.fr:55810,5334,17774
rmi://paradent-50.rennes.grid5000.fr:51771,5389,18838
rmi://paradent-53.rennes.grid5000.fr:59066,5126,13379
rmi://paradent-54.rennes.grid5000.fr:60433,5424,18046
rmi://paramount-11.rennes.grid5000.fr:49814,4966,12089
rmi://paradent-6.rennes.grid5000.fr:47846,5402,18001
rmi://paramount-24.rennes.grid5000.fr:41652,4756,10051
rmi://paramount-15.rennes.grid5000.fr:40795,4823,10784
rmi://paramount-22.rennes.grid5000.fr:45568,4957,11817
rmi://paramount-12.rennes.grid5000.fr:55313,5016,12592
rmi://paramount-23.rennes.grid5000.fr:50592,4969,12592
rmi://paramount-10.rennes.grid5000.fr:50400,4962,13712
rmi://paramount-26.rennes.grid5000.fr:56514,4995,13623
rmi://paramount-25.rennes.grid5000.fr:54044,5000,13177
rmi://paramount-30.rennes.grid5000.fr:59194,4911,12787
rmi://paramount-1.rennes.grid5000.fr:40100,4939,12779
rmi://paramount-27.rennes.grid5000.fr:45936,4826,11553
rmi://paramount-18.rennes.grid5000.fr:56291,4968,11942
rmi://paramount-28.rennes.grid5000.fr:37406,4949,11285
rmi://paramount-29.rennes.grid5000.fr:40769,4938,12467
rmi://paramount-3.rennes.grid5000.fr:52629,5013,12321
rmi://paramount-13.rennes.grid5000.fr:60040,4720,9670
rmi://paramount-2.rennes.grid5000.fr:35396,4999,12369
rmi://paramount-33.rennes.grid5000.fr:42374,5011,11753
rmi://paramount-8.rennes.grid5000.fr:35011,4996,11297
rmi://paramount-32.rennes.grid5000.fr:57109,5032,12417
rmi://paramount-5.rennes.grid5000.fr:37338,5006,12236
rmi://paramount-6.rennes.grid5000.fr:46880,4824,9536
rmi://parapluie-1.rennes.grid5000.fr:48224,3480,3326
rmi://parapluie-26.rennes.grid5000.fr:37900,3470,3558
rmi://parapluie-3.rennes.grid5000.fr:32835,3451,2910
rmi://parapluie-25.rennes.grid5000.fr:47153,3471,3537
rmi://parapluie-21.rennes.grid5000.fr:32834,3475,3898
rmi://parapluie-5.rennes.grid5000.fr:58105,3478,2771
rmi://parapluie-8.rennes.grid5000.fr:53898,3476,3797
rmi://parapluie-10.rennes.grid5000.fr:53963,3485,3991
rmi://parapluie-9.rennes.grid5000.fr:53526,3486,3918
rmi://paramount-9.rennes.grid5000.fr:34341,5006,12676
rmi://paradent-48.rennes.grid5000.fr:55003,5451,17500
