WorkerName,StatesReceived,StatesComputed
rmi://borderline-3.bordeaux.grid5000.fr:34972,6934,19888
rmi://bordereau-87.bordeaux.grid5000.fr:46625,6932,19476
rmi://bordereau-90.bordeaux.grid5000.fr:33396,7010,20573
rmi://borderline-10.bordeaux.grid5000.fr:56492,6978,21609
rmi://bordereau-88.bordeaux.grid5000.fr:37154,7097,23352
rmi://bordereau-72.bordeaux.grid5000.fr:41396,6923,18956
rmi://bordereau-82.bordeaux.grid5000.fr:51612,6847,18626
rmi://bordereau-8.bordeaux.grid5000.fr:56037,6705,16612
rmi://borderline-7.bordeaux.grid5000.fr:34278,6760,18341
rmi://bordereau-75.bordeaux.grid5000.fr:46226,6802,16723
rmi://bordereau-73.bordeaux.grid5000.fr:59350,6939,22183
rmi://bordereau-77.bordeaux.grid5000.fr:36570,7087,23863
rmi://bordereau-91.bordeaux.grid5000.fr:46369,7113,22595
rmi://bordereau-9.bordeaux.grid5000.fr:40126,6886,20399
rmi://borderline-2.bordeaux.grid5000.fr:40442,6809,17728
rmi://bordereau-74.bordeaux.grid5000.fr:59846,6749,15969
rmi://bordereau-80.bordeaux.grid5000.fr:41042,6841,20593
rmi://bordereau-83.bordeaux.grid5000.fr:41163,6996,21242
rmi://bordereau-7.bordeaux.grid5000.fr:43291,7006,20791
rmi://bordereau-76.bordeaux.grid5000.fr:37857,6778,16038
rmi://borderline-4.bordeaux.grid5000.fr:39326,7046,21843
rmi://borderline-5.bordeaux.grid5000.fr:38774,6776,17617
rmi://bordereau-78.bordeaux.grid5000.fr:35357,6875,21116
rmi://bordereau-93.bordeaux.grid5000.fr:39641,6796,17158
rmi://bordereau-84.bordeaux.grid5000.fr:36105,6941,20346
rmi://bordereau-92.bordeaux.grid5000.fr:53864,7051,22141
rmi://bordereau-71.bordeaux.grid5000.fr:53989,6770,18282
rmi://bordereau-70.bordeaux.grid5000.fr:50342,6857,18230
rmi://bordereau-81.bordeaux.grid5000.fr:48809,6996,22659
rmi://borderline-8.bordeaux.grid5000.fr:46803,7026,20937
rmi://bordereau-85.bordeaux.grid5000.fr:50958,6762,17501
rmi://bordereau-89.bordeaux.grid5000.fr:53880,7011,22299
rmi://bordereau-86.bordeaux.grid5000.fr:51785,6642,14850
rmi://borderline-9.bordeaux.grid5000.fr:38290,6825,18476
rmi://borderline-1.bordeaux.grid5000.fr:42022,6777,18311
rmi://borderline-6.bordeaux.grid5000.fr:50882,6919,21334
rmi://bordereau-69.bordeaux.grid5000.fr:54858,6932,19539
rmi://bordereau-6.bordeaux.grid5000.fr:50452,6950,19840
