SpecName,ConfigName,NumberFingerprintServer,NumberWorkers,NumberCores,ProcessStartupTime,ComputationStartupTime,ComputationEndTime,TimePassedDuringComputationInSeconds,NumberDistinctStates,.Proxy2.exit(),DiskFPSet.put(..),TLCServer.registerWorker(..),TLCServer.getIrredPolyForFP(),TLCServer.intern(..),DiskFPSet.contains(..),FPSet.putBlock(..),TLCServer.getConfigFileName(),FPSet.containsBlock(..),DiskFPSet.size(),TLCServer.getPreprocess(),TLCServer.getFPSetManager(),.Proxy2.getNextStates(..),TLCServer.getFile(..),TLCServer.getCheckDeadlock(),TLCServer.getSpecFileName(),
l12_n6,/tmp/5341/spec/l12_n6,1,8,1,Thu Jun 16 16:07:54 UTC 2011,Thu Jun 16 16:07:58 UTC 2011,Thu Jun 16 16:11:10 UTC 2011,Thu Jan 01 00:03:11 UTC 1970,262144,8,963818,8,8,3440,1572864,541,9,541,3,8,8,541,24,8,9,
