WorkerName,StatesReceived,StatesComputed
rmi://bordereau-83.bordeaux.grid5000.fr:45201,8625,23961
rmi://bordereau-8.bordeaux.grid5000.fr:54408,8548,24169
rmi://bordereau-82.bordeaux.grid5000.fr:42992,8981,30729
rmi://bordereau-85.bordeaux.grid5000.fr:46526,8841,27929
rmi://bordereau-88.bordeaux.grid5000.fr:44187,8622,23804
rmi://bordereau-89.bordeaux.grid5000.fr:42395,8845,27099
rmi://borderline-1.bordeaux.grid5000.fr:59815,8501,26168
rmi://bordereau-7.bordeaux.grid5000.fr:45839,8724,25243
rmi://borderline-6.bordeaux.grid5000.fr:51718,8576,22602
rmi://bordereau-9.bordeaux.grid5000.fr:50113,8827,28073
rmi://bordereau-86.bordeaux.grid5000.fr:40222,8871,27957
rmi://bordereau-77.bordeaux.grid5000.fr:35813,8763,27220
rmi://bordereau-87.bordeaux.grid5000.fr:59547,8864,29111
rmi://borderline-4.bordeaux.grid5000.fr:38598,8817,26326
rmi://bordereau-92.bordeaux.grid5000.fr:42409,8664,23349
rmi://bordereau-84.bordeaux.grid5000.fr:57626,8768,26471
rmi://bordereau-90.bordeaux.grid5000.fr:45146,8785,26801
rmi://borderline-7.bordeaux.grid5000.fr:59231,8790,26015
rmi://bordereau-93.bordeaux.grid5000.fr:35653,8772,26359
rmi://bordereau-80.bordeaux.grid5000.fr:37294,8612,23676
rmi://bordereau-78.bordeaux.grid5000.fr:41667,8984,30976
rmi://bordereau-81.bordeaux.grid5000.fr:52433,8756,28697
rmi://bordereau-76.bordeaux.grid5000.fr:56023,8791,27629
rmi://borderline-9.bordeaux.grid5000.fr:34839,8801,27146
rmi://bordereau-91.bordeaux.grid5000.fr:37713,8741,26981
rmi://borderline-8.bordeaux.grid5000.fr:35046,8786,30008
rmi://borderline-5.bordeaux.grid5000.fr:46738,8779,28075
rmi://borderline-10.bordeaux.grid5000.fr:47624,8602,25041
rmi://borderline-2.bordeaux.grid5000.fr:32906,8536,23674
rmi://borderline-3.bordeaux.grid5000.fr:43319,8572,25706
