WorkerName,StatesReceived,StatesComputed
rmi://bordereau-82.bordeaux.grid5000.fr:53609,10423,32431
rmi://bordereau-81.bordeaux.grid5000.fr:35814,10006,26996
rmi://bordereau-86.bordeaux.grid5000.fr:56402,9807,25715
rmi://borderline-10.bordeaux.grid5000.fr:50119,10878,36124
rmi://bordereau-89.bordeaux.grid5000.fr:34850,9689,27635
rmi://bordereau-87.bordeaux.grid5000.fr:43329,9665,27382
rmi://borderline-2.bordeaux.grid5000.fr:51041,10022,32402
rmi://bordereau-9.bordeaux.grid5000.fr:51709,9814,24623
rmi://bordereau-91.bordeaux.grid5000.fr:42506,10072,31207
rmi://bordereau-84.bordeaux.grid5000.fr:57407,9808,28784
rmi://bordereau-88.bordeaux.grid5000.fr:55286,10380,32797
rmi://bordereau-8.bordeaux.grid5000.fr:59823,10054,30876
rmi://bordereau-92.bordeaux.grid5000.fr:45327,10210,28529
rmi://borderline-3.bordeaux.grid5000.fr:36905,10844,38400
rmi://borderline-4.bordeaux.grid5000.fr:57295,10153,31161
rmi://borderline-1.bordeaux.grid5000.fr:53511,10334,34136
rmi://bordereau-80.bordeaux.grid5000.fr:44512,9892,27328
rmi://bordereau-85.bordeaux.grid5000.fr:45949,10186,31271
rmi://borderline-6.bordeaux.grid5000.fr:57167,9801,29659
rmi://bordereau-90.bordeaux.grid5000.fr:34702,9921,30631
rmi://borderline-5.bordeaux.grid5000.fr:55520,10296,34665
rmi://bordereau-83.bordeaux.grid5000.fr:53572,10078,30687
rmi://bordereau-93.bordeaux.grid5000.fr:55072,9881,30460
rmi://borderline-8.bordeaux.grid5000.fr:51772,9755,29355
rmi://borderline-7.bordeaux.grid5000.fr:50789,9974,26799
rmi://borderline-9.bordeaux.grid5000.fr:55353,10201,34590
