WorkerName,StatesReceived,StatesComputed
rmi://bordeplage-6.bordeaux.grid5000.fr:47925,14310,27529
rmi://borderline-8.bordeaux.grid5000.fr:40646,17583,60274
rmi://borderline-4.bordeaux.grid5000.fr:47899,17711,63702
rmi://borderline-6.bordeaux.grid5000.fr:36961,17464,60376
rmi://borderline-2.bordeaux.grid5000.fr:57284,17235,56592
rmi://bordeplage-50.bordeaux.grid5000.fr:60031,14785,34616
rmi://bordeplage-51.bordeaux.grid5000.fr:33500,14835,35667
rmi://bordeplage-4.bordeaux.grid5000.fr:52268,14927,34568
rmi://borderline-3.bordeaux.grid5000.fr:41995,17500,65163
rmi://borderline-5.bordeaux.grid5000.fr:57284,17557,59095
rmi://borderline-1.bordeaux.grid5000.fr:53045,17077,61133
rmi://borderline-7.bordeaux.grid5000.fr:51689,17343,64370
rmi://borderline-10.bordeaux.grid5000.fr:34346,17181,56055
rmi://bordeplage-5.bordeaux.grid5000.fr:35631,14481,30115
rmi://borderline-9.bordeaux.grid5000.fr:44846,17612,60287
rmi://bordeplage-7.bordeaux.grid5000.fr:40558,14543,30114
