WorkerName,StatesReceived,StatesComputed
rmi://paradent-63.rennes.grid5000.fr:51508,4158,11393
rmi://paradent-58.rennes.grid5000.fr:58527,4202,11608
rmi://paradent-47.rennes.grid5000.fr:37270,4174,11614
rmi://paradent-57.rennes.grid5000.fr:45382,3908,10407
rmi://paradent-39.rennes.grid5000.fr:36060,4157,12133
rmi://paradent-56.rennes.grid5000.fr:53975,4204,11410
rmi://paradent-9.rennes.grid5000.fr:40144,4183,12060
rmi://paradent-6.rennes.grid5000.fr:33641,4190,13522
rmi://paradent-59.rennes.grid5000.fr:55593,4183,12904
rmi://paradent-41.rennes.grid5000.fr:52286,4179,11432
rmi://paradent-45.rennes.grid5000.fr:37815,4168,11825
rmi://paradent-52.rennes.grid5000.fr:58972,4170,12037
rmi://paradent-54.rennes.grid5000.fr:50410,4166,13316
rmi://paradent-5.rennes.grid5000.fr:45218,4169,12571
rmi://paradent-53.rennes.grid5000.fr:55500,4238,12325
rmi://paradent-60.rennes.grid5000.fr:58722,4142,12550
rmi://paradent-62.rennes.grid5000.fr:54955,4206,11658
rmi://paradent-61.rennes.grid5000.fr:49744,4135,12466
rmi://paradent-64.rennes.grid5000.fr:43858,4180,12735
rmi://paradent-4.rennes.grid5000.fr:46379,4174,12282
rmi://paramount-13.rennes.grid5000.fr:55244,3858,8592
rmi://paradent-49.rennes.grid5000.fr:53715,4167,10819
rmi://paradent-7.rennes.grid5000.fr:45185,4170,12658
rmi://paramount-8.rennes.grid5000.fr:54788,3598,6215
rmi://paramount-1.rennes.grid5000.fr:40405,3823,8519
rmi://paramount-2.rennes.grid5000.fr:34782,3862,9885
rmi://paramount-12.rennes.grid5000.fr:35162,3580,6783
rmi://paramount-10.rennes.grid5000.fr:34197,3727,7534
rmi://paramount-11.rennes.grid5000.fr:55484,3863,9333
rmi://paramount-15.rennes.grid5000.fr:54358,3847,9082
rmi://paramount-22.rennes.grid5000.fr:51907,3856,9340
rmi://paramount-26.rennes.grid5000.fr:51573,3838,8012
rmi://paramount-23.rennes.grid5000.fr:49577,3875,9416
rmi://paramount-18.rennes.grid5000.fr:41006,3886,9206
rmi://paramount-29.rennes.grid5000.fr:48176,3899,10583
rmi://paramount-33.rennes.grid5000.fr:39433,3846,9561
rmi://paramount-25.rennes.grid5000.fr:57608,3837,8609
rmi://paramount-9.rennes.grid5000.fr:45918,3889,8826
rmi://paramount-24.rennes.grid5000.fr:55719,3865,8753
rmi://paramount-27.rennes.grid5000.fr:33846,3849,8919
rmi://paramount-28.rennes.grid5000.fr:50660,3863,8237
rmi://paramount-5.rennes.grid5000.fr:39461,3857,9039
rmi://paramount-6.rennes.grid5000.fr:54426,3895,9328
rmi://paramount-32.rennes.grid5000.fr:51849,3843,8589
rmi://paramount-3.rennes.grid5000.fr:50268,3845,8596
rmi://paramount-30.rennes.grid5000.fr:55637,3859,8977
rmi://parapluie-3.rennes.grid5000.fr:33668,2691,2440
rmi://parapluie-1.rennes.grid5000.fr:50612,2697,2180
rmi://parapluie-21.rennes.grid5000.fr:57552,2663,2511
rmi://parapluie-26.rennes.grid5000.fr:43056,2714,2376
rmi://parapluie-8.rennes.grid5000.fr:50389,2681,2608
rmi://parapluie-10.rennes.grid5000.fr:54177,2671,2193
rmi://parapluie-9.rennes.grid5000.fr:44514,2678,2452
rmi://parapluie-25.rennes.grid5000.fr:45847,2717,2787
rmi://parapluie-5.rennes.grid5000.fr:52284,2710,3152
rmi://paradent-35.rennes.grid5000.fr:58926,4168,11843
rmi://paradent-34.rennes.grid5000.fr:59273,4189,12523
rmi://paradent-36.rennes.grid5000.fr:48909,4204,12450
rmi://paradent-43.rennes.grid5000.fr:40403,4173,11558
rmi://paradent-3.rennes.grid5000.fr:34427,4171,11481
rmi://paradent-38.rennes.grid5000.fr:47847,4183,12140
rmi://paradent-37.rennes.grid5000.fr:56299,4243,14109
rmi://paradent-44.rennes.grid5000.fr:57626,4213,11741
rmi://paradent-50.rennes.grid5000.fr:32771,4155,11615
rmi://paradent-46.rennes.grid5000.fr:59292,4137,11695
rmi://paradent-55.rennes.grid5000.fr:34120,4153,11126
rmi://paradent-48.rennes.grid5000.fr:38686,4183,14168
rmi://paradent-40.rennes.grid5000.fr:49029,4167,13655
