WorkerName,StatesReceived,StatesComputed
rmi://paradent-31.rennes.grid5000.fr:59732,3807,10190
rmi://paradent-33.rennes.grid5000.fr:38628,3846,10773
rmi://paradent-30.rennes.grid5000.fr:41146,3830,10819
rmi://paradent-29.rennes.grid5000.fr:44586,3831,12728
rmi://paradent-2.rennes.grid5000.fr:57584,3589,9521
rmi://paradent-34.rennes.grid5000.fr:45351,3816,10339
rmi://paradent-35.rennes.grid5000.fr:41468,3861,11487
rmi://paradent-3.rennes.grid5000.fr:59185,3794,11447
rmi://paradent-32.rennes.grid5000.fr:42441,3778,11488
rmi://paradent-4.rennes.grid5000.fr:34226,3822,10581
rmi://paradent-36.rennes.grid5000.fr:57449,3802,10455
rmi://paradent-48.rennes.grid5000.fr:41191,3813,12653
rmi://paradent-43.rennes.grid5000.fr:42591,3816,10412
rmi://paradent-37.rennes.grid5000.fr:36478,3832,10551
rmi://paradent-38.rennes.grid5000.fr:50467,3782,10183
rmi://paradent-39.rennes.grid5000.fr:60721,3810,10112
rmi://paradent-55.rennes.grid5000.fr:45492,3799,10503
rmi://paradent-46.rennes.grid5000.fr:43609,3814,11980
rmi://paradent-50.rennes.grid5000.fr:48676,3824,12354
rmi://paradent-53.rennes.grid5000.fr:57310,3799,11876
rmi://paradent-44.rennes.grid5000.fr:39876,3793,10870
rmi://paradent-49.rennes.grid5000.fr:58906,3823,10334
rmi://paradent-52.rennes.grid5000.fr:53937,3774,10472
rmi://paradent-47.rennes.grid5000.fr:55085,3863,12270
rmi://paradent-41.rennes.grid5000.fr:44910,3813,11533
rmi://paradent-40.rennes.grid5000.fr:48797,3792,11869
rmi://paradent-7.rennes.grid5000.fr:59450,3834,10137
rmi://paradent-45.rennes.grid5000.fr:46419,3810,11366
rmi://paradent-56.rennes.grid5000.fr:51387,3800,11965
rmi://paradent-5.rennes.grid5000.fr:56461,3848,12056
rmi://paradent-60.rennes.grid5000.fr:58806,3854,11704
rmi://paradent-61.rennes.grid5000.fr:56557,3824,12141
rmi://paradent-54.rennes.grid5000.fr:35429,3788,10336
rmi://paradent-59.rennes.grid5000.fr:51721,3827,11887
rmi://paradent-63.rennes.grid5000.fr:49301,3795,10852
rmi://paradent-62.rennes.grid5000.fr:53737,3835,11759
rmi://paradent-64.rennes.grid5000.fr:52570,3835,11522
rmi://paradent-58.rennes.grid5000.fr:42109,3810,10520
rmi://paradent-9.rennes.grid5000.fr:42245,3809,11405
rmi://paradent-57.rennes.grid5000.fr:41417,3621,8674
rmi://paramount-12.rennes.grid5000.fr:43900,3561,7556
rmi://paradent-6.rennes.grid5000.fr:49940,3831,11713
rmi://paramount-10.rennes.grid5000.fr:40546,3484,6111
rmi://paramount-22.rennes.grid5000.fr:35766,3525,8082
rmi://paramount-24.rennes.grid5000.fr:41877,3530,7866
rmi://paramount-13.rennes.grid5000.fr:41279,3128,4441
rmi://paramount-15.rennes.grid5000.fr:41194,3511,7776
rmi://paramount-27.rennes.grid5000.fr:38350,3195,4662
rmi://paramount-1.rennes.grid5000.fr:38698,3532,7854
rmi://paramount-11.rennes.grid5000.fr:54406,3566,8340
rmi://paramount-5.rennes.grid5000.fr:45771,3543,7773
rmi://paramount-26.rennes.grid5000.fr:46506,3546,7515
rmi://paramount-32.rennes.grid5000.fr:59075,3523,7704
rmi://paramount-30.rennes.grid5000.fr:36622,3560,8128
rmi://paramount-18.rennes.grid5000.fr:37940,3536,8363
rmi://paramount-29.rennes.grid5000.fr:56643,3542,7868
rmi://paramount-8.rennes.grid5000.fr:37700,3510,8838
rmi://paramount-9.rennes.grid5000.fr:41518,3537,7274
rmi://paramount-23.rennes.grid5000.fr:44126,3541,7652
rmi://paramount-3.rennes.grid5000.fr:57497,3552,7976
rmi://paramount-6.rennes.grid5000.fr:32854,3535,8331
rmi://paramount-28.rennes.grid5000.fr:58493,3516,7709
rmi://paramount-25.rennes.grid5000.fr:47907,3550,7749
rmi://paramount-2.rennes.grid5000.fr:43083,3571,8151
rmi://paramount-33.rennes.grid5000.fr:47625,3493,7943
rmi://parapluie-1.rennes.grid5000.fr:57283,2440,1967
rmi://parapluie-10.rennes.grid5000.fr:37881,2432,2155
rmi://parapluie-25.rennes.grid5000.fr:38396,2467,2216
rmi://parapluie-26.rennes.grid5000.fr:36859,2457,2188
rmi://parapluie-21.rennes.grid5000.fr:49549,2442,2032
rmi://parapluie-5.rennes.grid5000.fr:47841,2428,1713
rmi://parapluie-9.rennes.grid5000.fr:37917,2443,2020
rmi://parapluie-3.rennes.grid5000.fr:48070,2451,1673
rmi://parapluie-8.rennes.grid5000.fr:46599,2453,1889
