WorkerName,StatesReceived,StatesComputed
rmi://bordereau-51.bordeaux.grid5000.fr:53155,4698,11582
rmi://bordereau-71.bordeaux.grid5000.fr:39455,4718,13649
rmi://bordereau-67.bordeaux.grid5000.fr:53435,4668,11133
rmi://bordereau-55.bordeaux.grid5000.fr:57216,4745,14205
rmi://bordereau-78.bordeaux.grid5000.fr:58162,4575,10222
rmi://bordereau-73.bordeaux.grid5000.fr:47255,4641,12598
rmi://bordereau-74.bordeaux.grid5000.fr:36514,4533,10058
rmi://bordereau-81.bordeaux.grid5000.fr:45407,4694,10782
rmi://bordereau-61.bordeaux.grid5000.fr:45086,4615,11041
rmi://bordereau-93.bordeaux.grid5000.fr:46180,4734,15102
rmi://bordereau-90.bordeaux.grid5000.fr:53132,4615,12321
rmi://bordereau-75.bordeaux.grid5000.fr:41351,4704,13098
rmi://bordereau-88.bordeaux.grid5000.fr:58285,4782,14787
rmi://bordereau-89.bordeaux.grid5000.fr:58742,4520,9921
rmi://bordereau-84.bordeaux.grid5000.fr:43699,4764,12906
rmi://bordereau-60.bordeaux.grid5000.fr:34435,4725,12957
rmi://bordereau-66.bordeaux.grid5000.fr:48795,4710,14056
rmi://bordereau-5.bordeaux.grid5000.fr:58398,4690,13577
rmi://bordereau-86.bordeaux.grid5000.fr:42708,4627,13195
rmi://bordereau-52.bordeaux.grid5000.fr:38559,4781,14353
rmi://bordereau-9.bordeaux.grid5000.fr:35923,4684,12576
rmi://bordereau-91.bordeaux.grid5000.fr:41833,4739,14745
rmi://bordereau-69.bordeaux.grid5000.fr:34128,4712,13188
rmi://bordereau-62.bordeaux.grid5000.fr:35817,4706,14727
rmi://bordereau-68.bordeaux.grid5000.fr:49378,4536,10851
rmi://bordereau-53.bordeaux.grid5000.fr:32950,4678,12760
rmi://bordereau-59.bordeaux.grid5000.fr:51702,4667,11131
rmi://bordereau-92.bordeaux.grid5000.fr:60101,4692,13513
rmi://bordereau-63.bordeaux.grid5000.fr:39276,4649,13436
rmi://bordereau-87.bordeaux.grid5000.fr:54798,4727,13612
rmi://bordereau-77.bordeaux.grid5000.fr:57206,4709,14315
rmi://bordereau-72.bordeaux.grid5000.fr:51058,4731,13783
rmi://bordereau-54.bordeaux.grid5000.fr:58937,4698,12742
rmi://bordereau-85.bordeaux.grid5000.fr:45966,4733,14354
rmi://bordereau-58.bordeaux.grid5000.fr:47628,4761,14586
rmi://bordereau-83.bordeaux.grid5000.fr:52806,4735,13240
rmi://bordereau-76.bordeaux.grid5000.fr:54888,4691,12384
rmi://bordereau-82.bordeaux.grid5000.fr:60305,4794,14432
rmi://bordereau-56.bordeaux.grid5000.fr:52817,4687,11739
rmi://bordereau-64.bordeaux.grid5000.fr:39010,4568,11584
rmi://bordereau-80.bordeaux.grid5000.fr:60973,4630,11135
rmi://bordereau-70.bordeaux.grid5000.fr:52641,4802,15005
rmi://borderline-5.bordeaux.grid5000.fr:46033,4671,13628
rmi://bordereau-7.bordeaux.grid5000.fr:47783,4671,13741
rmi://borderline-9.bordeaux.grid5000.fr:53284,4641,12996
rmi://borderline-1.bordeaux.grid5000.fr:39608,4781,14809
rmi://bordereau-65.bordeaux.grid5000.fr:47342,4793,14308
rmi://borderline-7.bordeaux.grid5000.fr:41298,4671,11446
rmi://bordereau-6.bordeaux.grid5000.fr:40076,4679,13491
rmi://bordereau-8.bordeaux.grid5000.fr:52914,4582,10985
rmi://borderline-8.bordeaux.grid5000.fr:35376,4709,13822
rmi://borderline-2.bordeaux.grid5000.fr:56988,4858,16784
rmi://borderline-3.bordeaux.grid5000.fr:59415,4543,9993
rmi://borderline-4.bordeaux.grid5000.fr:39745,4623,10702
rmi://borderline-10.bordeaux.grid5000.fr:57567,4502,10743
rmi://borderline-6.bordeaux.grid5000.fr:50707,4552,9759
