WorkerName,StatesReceived,StatesComputed
rmi://bordereau-89.bordeaux.grid5000.fr:34530,13240,45396
rmi://bordereau-92.bordeaux.grid5000.fr:46233,12974,37682
rmi://bordereau-8.bordeaux.grid5000.fr:48190,13247,37161
rmi://bordereau-91.bordeaux.grid5000.fr:58712,13151,43999
rmi://borderline-10.bordeaux.grid5000.fr:55280,13514,43975
rmi://bordereau-87.bordeaux.grid5000.fr:34449,13133,40600
rmi://bordereau-93.bordeaux.grid5000.fr:33288,13387,43648
rmi://borderline-2.bordeaux.grid5000.fr:38449,13244,45087
rmi://borderline-7.bordeaux.grid5000.fr:35068,13316,45418
rmi://borderline-5.bordeaux.grid5000.fr:34646,12808,40899
rmi://borderline-1.bordeaux.grid5000.fr:55399,13006,34817
rmi://borderline-3.bordeaux.grid5000.fr:51006,12934,39421
rmi://bordereau-86.bordeaux.grid5000.fr:40454,13019,40015
rmi://bordereau-9.bordeaux.grid5000.fr:37064,12803,36289
rmi://borderline-9.bordeaux.grid5000.fr:35374,13088,39788
rmi://borderline-6.bordeaux.grid5000.fr:53456,13013,39733
rmi://bordereau-88.bordeaux.grid5000.fr:55463,12965,41146
rmi://borderline-4.bordeaux.grid5000.fr:46315,12797,36126
rmi://borderline-8.bordeaux.grid5000.fr:44918,12988,42801
rmi://bordereau-90.bordeaux.grid5000.fr:44003,13517,47435
