WorkerName,StatesReceived,StatesComputed
rmi://bordeplage-48.bordeaux.grid5000.fr:34215,3284,9241
rmi://bordeplage-27.bordeaux.grid5000.fr:41745,2640,7085
rmi://bordeplage-35.bordeaux.grid5000.fr:43660,2672,7158
rmi://bordeplage-21.bordeaux.grid5000.fr:39535,2592,6430
rmi://bordeplage-39.bordeaux.grid5000.fr:59609,2559,6670
rmi://bordeplage-32.bordeaux.grid5000.fr:50566,2924,8755
rmi://bordeplage-20.bordeaux.grid5000.fr:60223,2776,7600
rmi://bordeplage-24.bordeaux.grid5000.fr:44647,2924,7376
rmi://bordeplage-29.bordeaux.grid5000.fr:37678,2901,7757
rmi://bordeplage-34.bordeaux.grid5000.fr:37129,2515,6733
rmi://bordeplage-23.bordeaux.grid5000.fr:48397,2687,7491
rmi://bordeplage-47.bordeaux.grid5000.fr:57792,3171,8902
rmi://bordeplage-17.bordeaux.grid5000.fr:46476,2548,7152
rmi://bordeplage-37.bordeaux.grid5000.fr:46129,2503,5664
rmi://borderline-1.bordeaux.grid5000.fr:46641,3619,11278
rmi://bordeplage-51.bordeaux.grid5000.fr:46339,2867,7261
rmi://bordeplage-44.bordeaux.grid5000.fr:46144,3076,8045
rmi://bordeplage-40.bordeaux.grid5000.fr:47396,2973,7597
rmi://bordeplage-46.bordeaux.grid5000.fr:33757,3162,9093
rmi://bordeplage-41.bordeaux.grid5000.fr:47054,2548,6181
rmi://bordeplage-28.bordeaux.grid5000.fr:54104,2788,7528
rmi://bordeplage-50.bordeaux.grid5000.fr:36093,2845,7604
rmi://bordereau-47.bordeaux.grid5000.fr:36037,3245,9995
rmi://bordeplage-36.bordeaux.grid5000.fr:43943,2652,7630
rmi://bordeplage-33.bordeaux.grid5000.fr:33935,2814,7582
rmi://bordeplage-26.bordeaux.grid5000.fr:50765,2590,6582
rmi://bordeplage-3.bordeaux.grid5000.fr:34637,2693,6189
rmi://bordeplage-30.bordeaux.grid5000.fr:60506,3034,8714
rmi://bordeplage-2.bordeaux.grid5000.fr:49669,2922,8149
rmi://bordeplage-25.bordeaux.grid5000.fr:52303,2906,7454
rmi://bordeplage-22.bordeaux.grid5000.fr:54209,2823,7094
rmi://bordeplage-4.bordeaux.grid5000.fr:48713,3110,7286
rmi://bordereau-71.bordeaux.grid5000.fr:50034,2551,7374
rmi://bordereau-61.bordeaux.grid5000.fr:45607,3304,10611
rmi://bordereau-81.bordeaux.grid5000.fr:52430,3354,10488
rmi://bordereau-50.bordeaux.grid5000.fr:44701,3127,9328
