Listening for transport dt_socket at address: 1044
TLC2 Version 2.05 of 23 July 2013
Running in Model-Checking mode.
Parsing file l12_n10.tla
Parsing file GridPerformanceTest.tla
Parsing file /mnt/tlc/40283/tla/tla2sany/StandardModules/TLC.tla
Parsing file /mnt/tlc/40283/tla/tla2sany/StandardModules/Integers.tla
Parsing file /mnt/tlc/40283/tla/tla2sany/StandardModules/FiniteSets.tla
Parsing file /mnt/tlc/40283/tla/tla2sany/StandardModules/Naturals.tla
Parsing file /mnt/tlc/40283/tla/tla2sany/StandardModules/Sequences.tla
Semantic processing of module Naturals
Semantic processing of module Integers
Semantic processing of module Sequences
Semantic processing of module FiniteSets
Semantic processing of module GridPerformanceTest
Semantic processing of module TLC
Semantic processing of module l12_n10
Starting... (2015-01-07 18:50:03)
Computing initial states...
Finished computing initial states: 1 distinct state generated.
Progress(9) at 2015-01-07 18:50:11: 46329 states generated (46,329 s/min), 13780 distinct states found (13,780 ds/min), 9138 states left on queue.
Progress(18) at 2015-01-07 19:08:11: 23159952 states generated (1,311,711 s/min), 3847411 distinct states found (196,014 ds/min), 1531407 states left on queue.
Progress(18) at 2015-01-07 19:09:11: 24469175 states generated (1,309,222 s/min), 4039521 distinct states found (192,110 ds/min), 1592595 states left on queue.
Progress(18) at 2015-01-07 19:10:11: 25758702 states generated (1,289,528 s/min), 4241750 distinct states found (202,229 ds/min), 1665873 states left on queue.
Progress(19) at 2015-01-07 19:11:11: 27037586 states generated (1,278,884 s/min), 4450684 distinct states found (208,934 ds/min), 1746917 states left on queue.
Progress(19) at 2015-01-07 19:12:11: 28341232 states generated (1,303,646 s/min), 4660076 distinct states found (209,392 ds/min), 1825945 states left on queue.
Progress(19) at 2015-01-07 19:13:11: 29653210 states generated (1,311,975 s/min), 4852612 distinct states found (192,536 ds/min), 1887283 states left on queue.
Progress(19) at 2015-01-07 19:14:11: 30964397 states generated (1,311,188 s/min), 5052045 distinct states found (199,433 ds/min), 1955597 states left on queue.
Progress(19) at 2015-01-07 19:15:11: 32244521 states generated (1,280,123 s/min), 5254086 distinct states found (202,041 ds/min), 2029627 states left on queue.
Progress(19) at 2015-01-07 19:16:11: 33520784 states generated (1,276,266 s/min), 5448926 distinct states found (194,840 ds/min), 2096838 states left on queue.
Progress(19) at 2015-01-07 19:17:11: 34832170 states generated (1,311,386 s/min), 5649402 distinct states found (200,476 ds/min), 2166175 states left on queue.
Progress(19) at 2015-01-07 19:18:11: 36136049 states generated (1,303,879 s/min), 5836487 distinct states found (187,085 ds/min), 2222874 states left on queue.
Progress(19) at 2015-01-07 19:19:11: 37448070 states generated (1,312,019 s/min), 6020748 distinct states found (184,261 ds/min), 2275929 states left on queue.
Progress(19) at 2015-01-07 19:20:11: 38708458 states generated (1,260,389 s/min), 6205081 distinct states found (184,333 ds/min), 2334227 states left on queue.
Progress(19) at 2015-01-07 19:21:11: 39972095 states generated (1,263,636 s/min), 6376107 distinct states found (171,026 ds/min), 2378889 states left on queue.
Progress(19) at 2015-01-07 19:22:11: 41281851 states generated (1,309,758 s/min), 6573680 distinct states found (197,573 ds/min), 2445486 states left on queue.
Progress(19) at 2015-01-07 19:23:11: 42585145 states generated (1,303,291 s/min), 6778105 distinct states found (204,425 ds/min), 2519582 states left on queue.
Progress(20) at 2015-01-07 19:24:11: 43894786 states generated (1,309,641 s/min), 6983840 distinct states found (205,735 ds/min), 2594353 states left on queue.
Progress(20) at 2015-01-07 19:25:11: 45144632 states generated (1,249,849 s/min), 7184165 distinct states found (200,325 ds/min), 2669691 states left on queue.
Progress(20) at 2015-01-07 19:26:11: 46403296 states generated (1,258,663 s/min), 7377389 distinct states found (193,224 ds/min), 2737051 states left on queue.
Progress(20) at 2015-01-07 19:27:11: 47708659 states generated (1,305,363 s/min), 7562362 distinct states found (184,973 ds/min), 2791487 states left on queue.
Progress(20) at 2015-01-07 19:28:11: 49011863 states generated (1,303,202 s/min), 7751863 distinct states found (189,501 ds/min), 2850668 states left on queue.
Progress(20) at 2015-01-07 19:29:11: 50325355 states generated (1,313,492 s/min), 7942033 distinct states found (190,170 ds/min), 2909487 states left on queue.
Progress(20) at 2015-01-07 19:30:11: 51578900 states generated (1,253,546 s/min), 8131130 distinct states found (189,097 ds/min), 2973232 states left on queue.
Progress(20) at 2015-01-07 19:31:11: 52844611 states generated (1,265,709 s/min), 8326631 distinct states found (195,501 ds/min), 3042163 states left on queue.
Progress(20) at 2015-01-07 19:32:11: 54154862 states generated (1,310,255 s/min), 8514008 distinct states found (187,377 ds/min), 3098514 states left on queue.
Progress(20) at 2015-01-07 19:33:11: 55457905 states generated (1,303,043 s/min), 8715828 distinct states found (201,820 ds/min), 3170029 states left on queue.
Progress(20) at 2015-01-07 19:34:11: 56768359 states generated (1,310,451 s/min), 8899230 distinct states found (183,402 ds/min), 3222386 states left on queue.
Progress(20) at 2015-01-07 19:35:11: 58043632 states generated (1,275,273 s/min), 9076226 distinct states found (176,996 ds/min), 3271855 states left on queue.
Progress(20) at 2015-01-07 19:36:11: 59317637 states generated (1,274,006 s/min), 9250628 distinct states found (174,402 ds/min), 3318857 states left on queue.
Progress(20) at 2015-01-07 19:37:11: 60623843 states generated (1,306,206 s/min), 9436705 distinct states found (186,077 ds/min), 3374313 states left on queue.
Progress(20) at 2015-01-07 19:38:11: 61929640 states generated (1,305,796 s/min), 9617588 distinct states found (180,883 ds/min), 3424616 states left on queue.
Progress(20) at 2015-01-07 19:39:11: 63242509 states generated (1,312,872 s/min), 9790069 distinct states found (172,481 ds/min), 3465810 states left on queue.
Progress(20) at 2015-01-07 19:40:11: 64489531 states generated (1,247,020 s/min), 9975720 distinct states found (185,651 ds/min), 3526758 states left on queue.
Progress(20) at 2015-01-07 19:41:11: 65758846 states generated (1,269,315 s/min), 10152568 distinct states found (176,848 ds/min), 3576676 states left on queue.
Progress(20) at 2015-01-07 19:42:11: 67067986 states generated (1,309,142 s/min), 10354656 distinct states found (202,088 ds/min), 3647848 states left on queue.
Progress(20) at 2015-01-07 19:43:11: 68372577 states generated (1,304,582 s/min), 10539894 distinct states found (185,238 ds/min), 3702630 states left on queue.
Progress(20) at 2015-01-07 19:44:11: 69680995 states generated (1,308,427 s/min), 10743105 distinct states found (203,211 ds/min), 3774996 states left on queue.
Progress(21) at 2015-01-07 19:45:11: 70940726 states generated (1,259,732 s/min), 10941362 distinct states found (198,257 ds/min), 3847280 states left on queue.
Progress(21) at 2015-01-07 19:46:11: 72195505 states generated (1,254,779 s/min), 11135946 distinct states found (194,584 ds/min), 3916386 states left on queue.
Progress(21) at 2015-01-07 19:47:11: 73488332 states generated (1,292,827 s/min), 11326698 distinct states found (190,752 ds/min), 3977857 states left on queue.
Progress(21) at 2015-01-07 19:48:11: 74765531 states generated (1,277,191 s/min), 11504022 distinct states found (177,324 ds/min), 4027460 states left on queue.
Progress(21) at 2015-01-07 19:49:11: 76069980 states generated (1,304,454 s/min), 11679153 distinct states found (175,131 ds/min), 4072146 states left on queue.
Progress(21) at 2015-01-07 19:50:11: 77337541 states generated (1,267,562 s/min), 11861079 distinct states found (181,926 ds/min), 4127316 states left on queue.
Progress(21) at 2015-01-07 19:51:11: 78607976 states generated (1,270,437 s/min), 12035265 distinct states found (174,186 ds/min), 4174460 states left on queue.
Progress(21) at 2015-01-07 19:52:11: 79913794 states generated (1,305,818 s/min), 12230284 distinct states found (195,019 ds/min), 4238897 states left on queue.
Progress(21) at 2015-01-07 19:53:11: 81226609 states generated (1,312,813 s/min), 12419111 distinct states found (188,827 ds/min), 4296440 states left on queue.
Progress(21) at 2015-01-07 19:54:11: 82539361 states generated (1,312,731 s/min), 12614266 distinct states found (195,155 ds/min), 4360324 states left on queue.
Progress(21) at 2015-01-07 19:55:11: 83812854 states generated (1,273,515 s/min), 12800414 distinct states found (186,148 ds/min), 4419119 states left on queue.
Progress(21) at 2015-01-07 19:56:11: 85055447 states generated (1,242,591 s/min), 12970491 distinct states found (170,077 ds/min), 4464938 states left on queue.
Progress(21) at 2015-01-07 19:57:11: 86361614 states generated (1,306,168 s/min), 13170017 distinct states found (199,526 ds/min), 4533847 states left on queue.
Progress(21) at 2015-01-07 19:58:11: 87669701 states generated (1,308,086 s/min), 13358161 distinct states found (188,144 ds/min), 4591180 states left on queue.
Progress(21) at 2015-01-07 19:59:11: 88981773 states generated (1,312,073 s/min), 13531579 distinct states found (173,418 ds/min), 4633393 states left on queue.
Progress(21) at 2015-01-07 20:00:11: 90229896 states generated (1,248,123 s/min), 13700753 distinct states found (169,174 ds/min), 4677755 states left on queue.
Progress(21) at 2015-01-07 20:01:11: 91490964 states generated (1,261,067 s/min), 13873377 distinct states found (172,624 ds/min), 4724272 states left on queue.
Progress(21) at 2015-01-07 20:02:11: 92801943 states generated (1,310,980 s/min), 14037536 distinct states found (164,159 ds/min), 4757333 states left on queue.
Progress(21) at 2015-01-07 20:03:11: 94108001 states generated (1,306,057 s/min), 14220885 distinct states found (183,349 ds/min), 4810076 states left on queue.
Progress(21) at 2015-01-07 20:04:11: 95418122 states generated (1,310,121 s/min), 14403406 distinct states found (182,521 ds/min), 4861586 states left on queue.
Progress(21) at 2015-01-07 20:05:11: 96665938 states generated (1,247,815 s/min), 14567954 distinct states found (164,548 ds/min), 4901353 states left on queue.
Progress(21) at 2015-01-07 20:06:11: 97923630 states generated (1,257,693 s/min), 14724970 distinct states found (157,016 ds/min), 4932598 states left on queue.
Progress(21) at 2015-01-07 20:07:11: 99235917 states generated (1,312,287 s/min), 14913116 distinct states found (188,146 ds/min), 4989516 states left on queue.
Progress(21) at 2015-01-07 20:08:11: 100539731 states generated (1,303,813 s/min), 15102986 distinct states found (189,870 ds/min), 5049004 states left on queue.
Progress(21) at 2015-01-07 20:09:11: 101848769 states generated (1,309,040 s/min), 15278288 distinct states found (175,302 ds/min), 5093404 states left on queue.
Progress(21) at 2015-01-07 20:10:11: 103137287 states generated (1,288,519 s/min), 15472798 distinct states found (194,510 ds/min), 5159062 states left on queue.
Progress(21) at 2015-01-07 20:11:11: 104382567 states generated (1,245,279 s/min), 15646918 distinct states found (174,120 ds/min), 5208655 states left on queue.
Progress(22) at 2015-01-07 20:12:11: 105689488 states generated (1,306,922 s/min), 15838029 distinct states found (191,111 ds/min), 5269073 states left on queue.
Progress(22) at 2015-01-07 20:13:11: 106998160 states generated (1,308,670 s/min), 16035543 distinct states found (197,514 ds/min), 5335718 states left on queue.
Progress(22) at 2015-01-07 20:14:11: 108310662 states generated (1,312,504 s/min), 16236947 distinct states found (201,404 ds/min), 5405873 states left on queue.
Progress(22) at 2015-01-07 20:15:11: 109551754 states generated (1,241,092 s/min), 16412247 distinct states found (175,300 ds/min), 5457062 states left on queue.
Progress(22) at 2015-01-07 20:16:11: 110809497 states generated (1,257,744 s/min), 16605112 distinct states found (192,865 ds/min), 5524153 states left on queue.
Progress(22) at 2015-01-07 20:17:11: 112116271 states generated (1,306,772 s/min), 16794538 distinct states found (189,426 ds/min), 5582900 states left on queue.
Progress(22) at 2015-01-07 20:18:11: 113422804 states generated (1,306,533 s/min), 16980453 distinct states found (185,915 ds/min), 5638165 states left on queue.
Progress(22) at 2015-01-07 20:19:11: 114734322 states generated (1,311,518 s/min), 17150539 distinct states found (170,086 ds/min), 5677099 states left on queue.
Progress(22) at 2015-01-07 20:20:11: 115998204 states generated (1,263,883 s/min), 17325056 distinct states found (174,517 ds/min), 5725226 states left on queue.
Progress(22) at 2015-01-07 20:21:11: 117246575 states generated (1,248,369 s/min), 17488278 distinct states found (163,222 ds/min), 5763613 states left on queue.
Progress(22) at 2015-01-07 20:22:11: 118555349 states generated (1,308,776 s/min), 17669513 distinct states found (181,235 ds/min), 5813970 states left on queue.
Progress(22) at 2015-01-07 20:23:11: 119861947 states generated (1,306,596 s/min), 17844798 distinct states found (175,285 ds/min), 5858596 states left on queue.
Progress(22) at 2015-01-07 20:24:11: 121172118 states generated (1,310,172 s/min), 18027179 distinct states found (182,381 ds/min), 5909961 states left on queue.
Progress(22) at 2015-01-07 20:25:11: 122417063 states generated (1,244,945 s/min), 18208398 distinct states found (181,219 ds/min), 5966684 states left on queue.
Progress(22) at 2015-01-07 20:26:11: 123682634 states generated (1,265,573 s/min), 18374484 distinct states found (166,086 ds/min), 6006213 states left on queue.
Progress(22) at 2015-01-07 20:27:11: 124989239 states generated (1,306,601 s/min), 18574409 distinct states found (199,925 ds/min), 6075476 states left on queue.
Progress(22) at 2015-01-07 20:28:11: 126293798 states generated (1,304,562 s/min), 18759337 distinct states found (184,928 ds/min), 6129948 states left on queue.
Progress(22) at 2015-01-07 20:29:11: 127603027 states generated (1,309,226 s/min), 18944569 distinct states found (185,232 ds/min), 6184260 states left on queue.
Progress(22) at 2015-01-07 20:30:11: 128862214 states generated (1,259,187 s/min), 19108294 distinct states found (163,725 ds/min), 6222064 states left on queue.
Progress(22) at 2015-01-07 20:31:11: 130120622 states generated (1,258,411 s/min), 19279913 distinct states found (171,619 ds/min), 6267843 states left on queue.
Progress(22) at 2015-01-07 20:32:11: 131425274 states generated (1,304,651 s/min), 19480183 distinct states found (200,270 ds/min), 6337647 states left on queue.
Progress(22) at 2015-01-07 20:33:11: 132732620 states generated (1,307,327 s/min), 19664849 distinct states found (184,666 ds/min), 6391581 states left on queue.
Progress(22) at 2015-01-07 20:34:11: 134042839 states generated (1,310,238 s/min), 19844205 distinct states found (179,356 ds/min), 6439912 states left on queue.
Progress(22) at 2015-01-07 20:35:11: 135313045 states generated (1,270,204 s/min), 20004288 distinct states found (160,083 ds/min), 6472974 states left on queue.
Progress(22) at 2015-01-07 20:36:11: 136573109 states generated (1,260,067 s/min), 20175031 distinct states found (170,743 ds/min), 6517712 states left on queue.
Progress(22) at 2015-01-07 20:37:11: 137880113 states generated (1,307,002 s/min), 20340176 distinct states found (165,145 ds/min), 6552157 states left on queue.
Progress(22) at 2015-01-07 20:38:11: 139185108 states generated (1,304,996 s/min), 20513373 distinct states found (173,197 ds/min), 6594854 states left on queue.
Progress(22) at 2015-01-07 20:39:11: 140491110 states generated (1,306,003 s/min), 20671076 distinct states found (157,703 ds/min), 6621957 states left on queue.
Progress(22) at 2015-01-07 20:40:11: 141715672 states generated (1,224,561 s/min), 20840617 distinct states found (169,541 ds/min), 6669041 states left on queue.
Progress(22) at 2015-01-07 20:41:11: 142974747 states generated (1,259,076 s/min), 21014784 distinct states found (174,167 ds/min), 6717300 states left on queue.
Progress(22) at 2015-01-07 20:42:11: 144281765 states generated (1,307,019 s/min), 21182578 distinct states found (167,794 ds/min), 6754395 states left on queue.
Progress(22) at 2015-01-07 20:43:11: 145583061 states generated (1,301,294 s/min), 21349902 distinct states found (167,324 ds/min), 6791588 states left on queue.
Progress(22) at 2015-01-07 20:44:11: 146890992 states generated (1,307,931 s/min), 21508888 distinct states found (158,986 ds/min), 6819780 states left on queue.
Progress(22) at 2015-01-07 20:45:11: 148148628 states generated (1,257,636 s/min), 21669518 distinct states found (160,630 ds/min), 6854645 states left on queue.
Progress(22) at 2015-01-07 20:46:11: 149412470 states generated (1,263,842 s/min), 21854684 distinct states found (185,166 ds/min), 6913429 states left on queue.
Progress(22) at 2015-01-07 20:47:11: 150718263 states generated (1,305,789 s/min), 22041160 distinct states found (186,476 ds/min), 6969326 states left on queue.
Progress(22) at 2015-01-07 20:48:11: 152021291 states generated (1,303,031 s/min), 22208013 distinct states found (166,853 ds/min), 7005876 states left on queue.
Progress(22) at 2015-01-07 20:49:11: 153328417 states generated (1,307,125 s/min), 22383176 distinct states found (175,163 ds/min), 7050325 states left on queue.
Progress(22) at 2015-01-07 20:50:11: 154552609 states generated (1,224,191 s/min), 22571925 distinct states found (188,749 ds/min), 7116655 states left on queue.
Progress(22) at 2015-01-07 20:51:11: 155806679 states generated (1,254,068 s/min), 22746523 distinct states found (174,598 ds/min), 7165848 states left on queue.
Progress(22) at 2015-01-07 20:52:11: 157120359 states generated (1,313,683 s/min), 22924132 distinct states found (177,609 ds/min), 7212087 states left on queue.
Progress(23) at 2015-01-07 20:53:11: 158429592 states generated (1,309,234 s/min), 23113593 distinct states found (189,461 ds/min), 7270622 states left on queue.
Progress(23) at 2015-01-07 20:54:11: 159740716 states generated (1,311,127 s/min), 23305121 distinct states found (191,528 ds/min), 7331041 states left on queue.
Progress(23) at 2015-01-07 20:55:11: 161033599 states generated (1,292,882 s/min), 23486337 distinct states found (181,216 ds/min), 7382968 states left on queue.
Progress(23) at 2015-01-07 20:56:11: 162291660 states generated (1,258,059 s/min), 23681867 distinct states found (195,530 ds/min), 7452691 states left on queue.
Progress(23) at 2015-01-07 20:57:11: 163600798 states generated (1,309,135 s/min), 23866250 distinct states found (184,383 ds/min), 7506160 states left on queue.
Progress(23) at 2015-01-07 20:58:11: 164910195 states generated (1,309,400 s/min), 24044318 distinct states found (178,068 ds/min), 7553289 states left on queue.
Progress(23) at 2015-01-07 20:59:11: 166223293 states generated (1,313,099 s/min), 24245587 distinct states found (201,269 ds/min), 7623249 states left on queue.
Progress(23) at 2015-01-07 21:00:11: 167474182 states generated (1,250,887 s/min), 24421763 distinct states found (176,176 ds/min), 7674337 states left on queue.
Progress(23) at 2015-01-07 21:01:11: 168739090 states generated (1,264,906 s/min), 24597178 distinct states found (175,415 ds/min), 7723260 states left on queue.
Progress(23) at 2015-01-07 21:02:11: 170048999 states generated (1,309,913 s/min), 24773821 distinct states found (176,643 ds/min), 7768913 states left on queue.
Progress(23) at 2015-01-07 21:03:11: 171354961 states generated (1,305,960 s/min), 24939361 distinct states found (165,540 ds/min), 7803856 states left on queue.
Progress(23) at 2015-01-07 21:04:11: 172663587 states generated (1,308,629 s/min), 25115798 distinct states found (176,437 ds/min), 7849431 states left on queue.
Progress(23) at 2015-01-07 21:05:11: 173939028 states generated (1,275,439 s/min), 25274737 distinct states found (158,939 ds/min), 7880827 states left on queue.
Progress(23) at 2015-01-07 21:06:11: 175188525 states generated (1,249,498 s/min), 25438792 distinct states found (164,055 ds/min), 7919931 states left on queue.
Progress(23) at 2015-01-07 21:07:11: 176499053 states generated (1,310,530 s/min), 25614886 distinct states found (176,094 ds/min), 7964972 states left on queue.
Progress(23) at 2015-01-07 21:08:11: 177806464 states generated (1,307,408 s/min), 25789397 distinct states found (174,511 ds/min), 8008743 states left on queue.
Progress(23) at 2015-01-07 21:09:11: 179118416 states generated (1,311,955 s/min), 25953767 distinct states found (164,370 ds/min), 8041919 states left on queue.
Progress(23) at 2015-01-07 21:10:11: 180376150 states generated (1,257,733 s/min), 26131259 distinct states found (177,492 ds/min), 8093636 states left on queue.
Progress(23) at 2015-01-07 21:11:11: 181645889 states generated (1,269,738 s/min), 26308837 distinct states found (177,578 ds/min), 8144240 states left on queue.
Progress(23) at 2015-01-07 21:12:11: 182951123 states generated (1,305,231 s/min), 26485931 distinct states found (177,094 ds/min), 8190810 states left on queue.
Progress(23) at 2015-01-07 21:13:11: 184262169 states generated (1,311,050 s/min), 26663948 distinct states found (178,017 ds/min), 8237724 states left on queue.
Progress(23) at 2015-01-07 21:14:11: 185571387 states generated (1,309,215 s/min), 26854442 distinct states found (190,494 ds/min), 8297296 states left on queue.
Progress(23) at 2015-01-07 21:15:11: 186813147 states generated (1,241,761 s/min), 27026811 distinct states found (172,369 ds/min), 8345490 states left on queue.
Progress(23) at 2015-01-07 21:16:11: 188073572 states generated (1,260,428 s/min), 27202330 distinct states found (175,519 ds/min), 8394963 states left on queue.
Progress(23) at 2015-01-07 21:17:11: 189378188 states generated (1,304,612 s/min), 27377064 distinct states found (174,734 ds/min), 8439238 states left on queue.
Progress(23) at 2015-01-07 21:18:11: 190684983 states generated (1,306,798 s/min), 27542730 distinct states found (165,666 ds/min), 8474222 states left on queue.
Progress(23) at 2015-01-07 21:19:11: 191992831 states generated (1,307,848 s/min), 27714481 distinct states found (171,751 ds/min), 8515189 states left on queue.
Progress(23) at 2015-01-07 21:20:11: 193243201 states generated (1,250,369 s/min), 27890206 distinct states found (175,725 ds/min), 8565876 states left on queue.
Progress(23) at 2015-01-07 21:21:11: 194501413 states generated (1,258,211 s/min), 28072661 distinct states found (182,455 ds/min), 8622513 states left on queue.
Progress(23) at 2015-01-07 21:22:11: 195809091 states generated (1,307,679 s/min), 28257097 distinct states found (184,436 ds/min), 8676179 states left on queue.
Progress(23) at 2015-01-07 21:23:11: 197114108 states generated (1,305,019 s/min), 28427793 distinct states found (170,696 ds/min), 8716374 states left on queue.
Progress(23) at 2015-01-07 21:24:11: 198424702 states generated (1,310,591 s/min), 28605478 distinct states found (177,685 ds/min), 8763000 states left on queue.
Progress(23) at 2015-01-07 21:25:11: 199621104 states generated (1,196,403 s/min), 28753207 distinct states found (147,729 ds/min), 8791088 states left on queue.
Progress(23) at 2015-01-07 21:26:11: 200884621 states generated (1,263,513 s/min), 28916314 distinct states found (163,107 ds/min), 8827843 states left on queue.
Progress(23) at 2015-01-07 21:27:11: 202193783 states generated (1,309,165 s/min), 29078640 distinct states found (162,326 ds/min), 8859253 states left on queue.
Progress(23) at 2015-01-07 21:28:11: 203498834 states generated (1,305,052 s/min), 29245095 distinct states found (166,455 ds/min), 8895204 states left on queue.
Progress(23) at 2015-01-07 21:29:11: 204809320 states generated (1,310,487 s/min), 29412843 distinct states found (167,748 ds/min), 8931903 states left on queue.
Progress(23) at 2015-01-07 21:30:11: 206040730 states generated (1,231,410 s/min), 29562063 distinct states found (149,220 ds/min), 8957978 states left on queue.
Progress(23) at 2015-01-07 21:31:11: 207286772 states generated (1,246,038 s/min), 29714235 distinct states found (152,172 ds/min), 8985551 states left on queue.
Progress(23) at 2015-01-07 21:32:11: 208594447 states generated (1,307,680 s/min), 29891680 distinct states found (177,445 ds/min), 9032226 states left on queue.
Progress(23) at 2015-01-07 21:33:11: 209901918 states generated (1,307,470 s/min), 30066942 distinct states found (175,262 ds/min), 9076742 states left on queue.
Progress(23) at 2015-01-07 21:34:11: 211208784 states generated (1,306,864 s/min), 30232735 distinct states found (165,793 ds/min), 9111848 states left on queue.
Progress(23) at 2015-01-07 21:35:11: 212464423 states generated (1,255,642 s/min), 30390894 distinct states found (158,159 ds/min), 9144443 states left on queue.
Progress(23) at 2015-01-07 21:36:11: 213729354 states generated (1,264,928 s/min), 30545174 distinct states found (154,280 ds/min), 9172230 states left on queue.
Progress(23) at 2015-01-07 21:37:11: 215037291 states generated (1,307,939 s/min), 30699841 distinct states found (154,667 ds/min), 9196104 states left on queue.
Progress(23) at 2015-01-07 21:38:11: 216343169 states generated (1,305,878 s/min), 30854256 distinct states found (154,415 ds/min), 9219929 states left on queue.
Progress(23) at 2015-01-07 21:39:11: 217652984 states generated (1,309,816 s/min), 31048982 distinct states found (194,726 ds/min), 9283675 states left on queue.
Progress(23) at 2015-01-07 21:40:11: 218891539 states generated (1,238,552 s/min), 31220719 distinct states found (171,737 ds/min), 9331558 states left on queue.
Progress(23) at 2015-01-07 21:41:11: 220154631 states generated (1,263,095 s/min), 31391948 distinct states found (171,229 ds/min), 9376475 states left on queue.
Progress(23) at 2015-01-07 21:42:11: 221454230 states generated (1,299,596 s/min), 31562021 distinct states found (170,073 ds/min), 9416590 states left on queue.
Progress(23) at 2015-01-07 21:43:11: 222758190 states generated (1,303,960 s/min), 31725531 distinct states found (163,510 ds/min), 9449703 states left on queue.
Progress(23) at 2015-01-07 21:44:11: 224063868 states generated (1,305,679 s/min), 31899777 distinct states found (174,246 ds/min), 9493383 states left on queue.
Progress(23) at 2015-01-07 21:45:11: 225316150 states generated (1,252,283 s/min), 32085918 distinct states found (186,141 ds/min), 9554295 states left on queue.
Progress(23) at 2015-01-07 21:46:11: 226570281 states generated (1,254,128 s/min), 32256515 distinct states found (170,597 ds/min), 9599478 states left on queue.
Progress(23) at 2015-01-07 21:47:11: 227877035 states generated (1,306,755 s/min), 32432086 distinct states found (175,571 ds/min), 9644375 states left on queue.
Progress(23) at 2015-01-07 21:48:11: 229179551 states generated (1,302,515 s/min), 32605632 distinct states found (173,546 ds/min), 9687668 states left on queue.
Progress(24) at 2015-01-07 21:49:11: 230487381 states generated (1,307,832 s/min), 32781383 distinct states found (175,751 ds/min), 9732636 states left on queue.
Progress(24) at 2015-01-07 21:50:11: 231683077 states generated (1,195,698 s/min), 32963253 distinct states found (181,870 ds/min), 9794938 states left on queue.
