WorkerName,StatesReceived,StatesComputed
rmi://paradent-32.rennes.grid5000.fr:50575,3425,10206
rmi://paradent-36.rennes.grid5000.fr:38711,3417,9905
rmi://paradent-53.rennes.grid5000.fr:60326,3420,10528
rmi://paradent-45.rennes.grid5000.fr:36816,3426,9518
rmi://paradent-46.rennes.grid5000.fr:45181,3417,9650
rmi://paradent-3.rennes.grid5000.fr:39212,3416,8541
rmi://paradent-43.rennes.grid5000.fr:33262,3421,8651
rmi://paradent-41.rennes.grid5000.fr:50292,3410,10153
rmi://paradent-47.rennes.grid5000.fr:36591,3418,10358
rmi://paradent-37.rennes.grid5000.fr:45264,3422,9328
rmi://paradent-30.rennes.grid5000.fr:34650,3418,8719
rmi://paradent-48.rennes.grid5000.fr:37976,3414,9284
rmi://paradent-63.rennes.grid5000.fr:56600,3416,10633
rmi://paradent-40.rennes.grid5000.fr:55773,3416,9551
rmi://paradent-49.rennes.grid5000.fr:50956,3418,9778
rmi://paradent-54.rennes.grid5000.fr:47801,3422,10275
rmi://paradent-4.rennes.grid5000.fr:39476,3422,9146
rmi://paradent-58.rennes.grid5000.fr:35525,3421,9647
rmi://paradent-55.rennes.grid5000.fr:44253,3253,7346
rmi://paradent-22.rennes.grid5000.fr:49280,3420,9363
rmi://paradent-50.rennes.grid5000.fr:47761,3416,9279
rmi://paradent-52.rennes.grid5000.fr:49342,3404,8776
rmi://paradent-44.rennes.grid5000.fr:44023,3413,10272
rmi://paradent-57.rennes.grid5000.fr:55596,3418,10523
rmi://paradent-56.rennes.grid5000.fr:35920,3418,9411
rmi://paradent-7.rennes.grid5000.fr:32884,3415,10452
rmi://paradent-59.rennes.grid5000.fr:41668,3410,8999
rmi://paradent-5.rennes.grid5000.fr:56152,3412,8931
rmi://paradent-6.rennes.grid5000.fr:48162,3416,10211
rmi://paradent-64.rennes.grid5000.fr:37855,3414,11068
rmi://paradent-62.rennes.grid5000.fr:37071,3424,9623
rmi://paradent-61.rennes.grid5000.fr:52961,3420,8770
rmi://paramount-12.rennes.grid5000.fr:46357,3139,6082
rmi://paradent-60.rennes.grid5000.fr:38957,3419,9277
rmi://paramount-15.rennes.grid5000.fr:60447,3141,6329
rmi://paradent-9.rennes.grid5000.fr:38396,3416,10346
rmi://paramount-10.rennes.grid5000.fr:58279,3151,6382
rmi://paramount-23.rennes.grid5000.fr:47194,3137,6019
rmi://paramount-13.rennes.grid5000.fr:50256,2976,4299
rmi://paramount-26.rennes.grid5000.fr:33726,3145,5919
rmi://paramount-25.rennes.grid5000.fr:46377,3120,5495
rmi://paramount-18.rennes.grid5000.fr:37076,3156,6218
rmi://paramount-11.rennes.grid5000.fr:36332,2802,3010
rmi://paramount-28.rennes.grid5000.fr:60789,3152,5897
rmi://paramount-2.rennes.grid5000.fr:55918,3151,6166
rmi://paradent-20.rennes.grid5000.fr:60994,3418,10437
rmi://paramount-22.rennes.grid5000.fr:46938,3141,5940
rmi://paramount-24.rennes.grid5000.fr:58287,3132,6051
rmi://paramount-33.rennes.grid5000.fr:44177,3139,6371
rmi://paramount-8.rennes.grid5000.fr:34200,3083,5470
rmi://paramount-3.rennes.grid5000.fr:56488,3142,5588
rmi://paramount-6.rennes.grid5000.fr:57574,3123,5265
rmi://paramount-32.rennes.grid5000.fr:40816,3157,6924
rmi://paramount-1.rennes.grid5000.fr:38466,3140,5527
rmi://paramount-29.rennes.grid5000.fr:49089,3153,6601
rmi://paramount-5.rennes.grid5000.fr:39788,3131,5443
rmi://paramount-30.rennes.grid5000.fr:42934,3138,5552
rmi://paramount-27.rennes.grid5000.fr:33500,3134,5788
rmi://paramount-9.rennes.grid5000.fr:56362,3139,5676
rmi://parapluie-21.rennes.grid5000.fr:37997,2225,1494
rmi://parapluie-25.rennes.grid5000.fr:56947,2214,1199
rmi://parapluie-1.rennes.grid5000.fr:59638,2234,1413
rmi://parapluie-3.rennes.grid5000.fr:45887,2228,1171
rmi://parapluie-26.rennes.grid5000.fr:56624,2231,1510
rmi://parapluie-9.rennes.grid5000.fr:45213,2230,1585
rmi://parapluie-8.rennes.grid5000.fr:47520,2227,1485
rmi://parapluie-10.rennes.grid5000.fr:37539,2228,1597
rmi://parapluie-5.rennes.grid5000.fr:52084,2231,1425
rmi://paradent-25.rennes.grid5000.fr:59374,3421,8963
rmi://paradent-23.rennes.grid5000.fr:49236,3411,9483
rmi://paradent-26.rennes.grid5000.fr:35586,3407,8154
rmi://paradent-39.rennes.grid5000.fr:44635,3401,10370
rmi://paradent-24.rennes.grid5000.fr:50902,3408,8716
rmi://paradent-27.rennes.grid5000.fr:44296,3424,9590
rmi://paradent-35.rennes.grid5000.fr:54225,3430,9075
rmi://paradent-31.rennes.grid5000.fr:51261,3423,8521
rmi://paradent-2.rennes.grid5000.fr:52821,3415,10288
rmi://paradent-33.rennes.grid5000.fr:44079,3421,10696
rmi://paradent-29.rennes.grid5000.fr:56117,3392,8661
rmi://paradent-28.rennes.grid5000.fr:36887,3424,10649
rmi://paradent-38.rennes.grid5000.fr:40118,3425,11030
rmi://paradent-34.rennes.grid5000.fr:60710,3427,11254
