WorkerName,StatesReceived,StatesComputed
rmi://paradent-24.rennes.grid5000.fr:51266,3258,10074
rmi://paradent-25.rennes.grid5000.fr:42075,3237,8409
rmi://paradent-29.rennes.grid5000.fr:40293,3094,7362
rmi://paradent-45.rennes.grid5000.fr:58555,3232,8644
rmi://paradent-18.rennes.grid5000.fr:35853,3240,8794
rmi://paradent-19.rennes.grid5000.fr:53123,3286,9410
rmi://paradent-22.rennes.grid5000.fr:58597,3269,8458
rmi://paradent-2.rennes.grid5000.fr:41243,3274,8732
rmi://paradent-33.rennes.grid5000.fr:39148,3265,10235
rmi://paradent-26.rennes.grid5000.fr:53866,3264,10067
rmi://paradent-31.rennes.grid5000.fr:53019,3290,9343
rmi://paradent-32.rennes.grid5000.fr:56595,3287,9195
rmi://paradent-23.rennes.grid5000.fr:58103,3267,8870
rmi://paradent-35.rennes.grid5000.fr:34294,3278,9515
rmi://paradent-36.rennes.grid5000.fr:54160,3152,7937
rmi://paradent-43.rennes.grid5000.fr:48230,3274,8363
rmi://paradent-44.rennes.grid5000.fr:58503,3280,9724
rmi://paradent-27.rennes.grid5000.fr:54568,3252,10871
rmi://paradent-34.rennes.grid5000.fr:50689,3279,8168
rmi://paradent-41.rennes.grid5000.fr:56883,3266,8659
rmi://paradent-30.rennes.grid5000.fr:56735,3228,8906
rmi://paradent-20.rennes.grid5000.fr:46603,3228,8782
rmi://paradent-28.rennes.grid5000.fr:44861,3252,8993
rmi://paradent-37.rennes.grid5000.fr:32816,3291,10237
rmi://paradent-48.rennes.grid5000.fr:50270,3261,8416
rmi://paradent-39.rennes.grid5000.fr:33978,3246,10026
rmi://paradent-52.rennes.grid5000.fr:45899,3266,10123
rmi://paradent-55.rennes.grid5000.fr:57889,3229,9237
rmi://paradent-50.rennes.grid5000.fr:53742,3282,8913
rmi://paradent-47.rennes.grid5000.fr:59417,3073,6434
rmi://paradent-40.rennes.grid5000.fr:34406,3249,10342
rmi://paradent-54.rennes.grid5000.fr:40208,3291,9952
rmi://paradent-49.rennes.grid5000.fr:45985,3239,9288
rmi://paradent-46.rennes.grid5000.fr:59930,3276,9828
rmi://paradent-61.rennes.grid5000.fr:40168,3218,8317
rmi://paradent-5.rennes.grid5000.fr:42177,3236,10397
rmi://paradent-38.rennes.grid5000.fr:38902,3292,8949
rmi://paradent-57.rennes.grid5000.fr:40275,3219,8526
rmi://paradent-56.rennes.grid5000.fr:48534,3119,7556
rmi://paradent-4.rennes.grid5000.fr:47492,3296,9273
rmi://paradent-53.rennes.grid5000.fr:49003,3284,10872
rmi://paradent-3.rennes.grid5000.fr:37285,3274,8031
rmi://paradent-58.rennes.grid5000.fr:49391,3072,6155
rmi://paradent-60.rennes.grid5000.fr:39278,3248,10196
rmi://paradent-62.rennes.grid5000.fr:33369,3255,9671
rmi://paramount-10.rennes.grid5000.fr:49626,2998,6420
rmi://paradent-6.rennes.grid5000.fr:44487,3266,9395
rmi://paramount-18.rennes.grid5000.fr:42620,3007,6547
rmi://paradent-7.rennes.grid5000.fr:58690,3255,9853
rmi://paradent-63.rennes.grid5000.fr:44276,3283,9813
rmi://paramount-29.rennes.grid5000.fr:34960,3019,6337
rmi://paradent-64.rennes.grid5000.fr:45648,3279,9826
rmi://paramount-24.rennes.grid5000.fr:35781,2997,6381
rmi://paramount-12.rennes.grid5000.fr:40400,3014,6835
rmi://paradent-59.rennes.grid5000.fr:58007,3278,9196
rmi://paramount-23.rennes.grid5000.fr:50606,2831,4732
rmi://paramount-26.rennes.grid5000.fr:38422,3002,6371
rmi://paramount-2.rennes.grid5000.fr:36753,3015,6047
rmi://paramount-5.rennes.grid5000.fr:60678,3030,6451
rmi://paramount-22.rennes.grid5000.fr:39519,3006,6203
rmi://paramount-33.rennes.grid5000.fr:33996,2895,5353
rmi://paramount-28.rennes.grid5000.fr:57565,2995,6570
rmi://paramount-27.rennes.grid5000.fr:34967,3006,6495
rmi://paramount-1.rennes.grid5000.fr:39922,3041,7735
rmi://paramount-11.rennes.grid5000.fr:60941,2817,4767
rmi://paramount-32.rennes.grid5000.fr:38386,2734,4016
rmi://paramount-15.rennes.grid5000.fr:37956,3045,6575
rmi://paramount-3.rennes.grid5000.fr:40358,3006,6349
rmi://paramount-25.rennes.grid5000.fr:35613,3026,7128
rmi://paradent-9.rennes.grid5000.fr:45457,3299,9474
rmi://paramount-9.rennes.grid5000.fr:42565,2809,4779
rmi://paramount-6.rennes.grid5000.fr:39902,3028,6771
rmi://paramount-13.rennes.grid5000.fr:44872,2823,4605
rmi://parapluie-5.rennes.grid5000.fr:35575,2109,1478
rmi://paramount-8.rennes.grid5000.fr:47052,2997,6857
rmi://paramount-30.rennes.grid5000.fr:36575,3011,5261
rmi://parapluie-25.rennes.grid5000.fr:54382,2095,1819
rmi://parapluie-8.rennes.grid5000.fr:39749,2077,1566
rmi://parapluie-10.rennes.grid5000.fr:35201,2089,1459
rmi://parapluie-1.rennes.grid5000.fr:35984,2076,1832
rmi://parapluie-21.rennes.grid5000.fr:57927,2081,1547
rmi://parapluie-3.rennes.grid5000.fr:57480,2074,1723
rmi://parapluie-9.rennes.grid5000.fr:35784,2093,1665
rmi://parapluie-26.rennes.grid5000.fr:53865,2148,1439
rmi://paradent-17.rennes.grid5000.fr:38491,3259,9802
rmi://paradent-16.rennes.grid5000.fr:48598,3263,9615
