WorkerName,StatesReceived,StatesComputed
rmi://bordereau-8.bordeaux.grid5000.fr:42870,14163,45917
rmi://bordereau-91.bordeaux.grid5000.fr:35038,14642,46511
rmi://borderline-1.bordeaux.grid5000.fr:53706,14455,45271
rmi://borderline-7.bordeaux.grid5000.fr:50080,15098,52567
rmi://borderline-5.bordeaux.grid5000.fr:33430,14737,48519
rmi://bordereau-92.bordeaux.grid5000.fr:50602,14519,44653
rmi://bordereau-93.bordeaux.grid5000.fr:41905,14516,41049
rmi://borderline-4.bordeaux.grid5000.fr:46090,14486,45001
rmi://borderline-6.bordeaux.grid5000.fr:52075,14638,46755
rmi://borderline-2.bordeaux.grid5000.fr:56697,15060,52571
rmi://borderline-10.bordeaux.grid5000.fr:41491,15273,51638
rmi://bordereau-90.bordeaux.grid5000.fr:34117,14402,43524
rmi://bordereau-9.bordeaux.grid5000.fr:55815,14040,45006
rmi://borderline-8.bordeaux.grid5000.fr:59065,14604,43794
rmi://bordereau-89.bordeaux.grid5000.fr:33491,14288,46532
rmi://borderline-3.bordeaux.grid5000.fr:48576,14451,44661
rmi://bordereau-88.bordeaux.grid5000.fr:34599,14236,43279
rmi://borderline-9.bordeaux.grid5000.fr:49776,14536,43100
