WorkerName,StatesReceived,StatesComputed
rmi://bordereau-59.bordeaux.grid5000.fr:48363,4213,11117
rmi://bordereau-55.bordeaux.grid5000.fr:57855,4141,9557
rmi://bordereau-6.bordeaux.grid5000.fr:56956,4218,11612
rmi://bordereau-68.bordeaux.grid5000.fr:44269,4152,8818
rmi://bordereau-58.bordeaux.grid5000.fr:40384,4250,11561
rmi://bordereau-62.bordeaux.grid5000.fr:43500,4116,8435
rmi://bordereau-8.bordeaux.grid5000.fr:49180,4224,10991
rmi://bordereau-48.bordeaux.grid5000.fr:36087,4148,8935
rmi://bordereau-73.bordeaux.grid5000.fr:44947,4264,12776
rmi://bordereau-5.bordeaux.grid5000.fr:37970,4182,10383
rmi://bordereau-84.bordeaux.grid5000.fr:58641,4227,11445
rmi://bordereau-63.bordeaux.grid5000.fr:35033,4255,13211
rmi://bordereau-67.bordeaux.grid5000.fr:46874,4275,12544
rmi://borderline-3.bordeaux.grid5000.fr:52737,4266,12310
rmi://bordereau-92.bordeaux.grid5000.fr:53825,4172,9867
rmi://bordereau-70.bordeaux.grid5000.fr:42567,4232,11141
rmi://bordereau-90.bordeaux.grid5000.fr:35983,4142,8713
rmi://bordereau-54.bordeaux.grid5000.fr:46348,4225,11338
rmi://bordereau-66.bordeaux.grid5000.fr:37219,4212,11683
rmi://bordereau-46.bordeaux.grid5000.fr:34287,4187,10440
rmi://bordereau-76.bordeaux.grid5000.fr:54019,4148,9632
rmi://bordereau-61.bordeaux.grid5000.fr:47802,4294,11764
rmi://bordereau-88.bordeaux.grid5000.fr:59121,4409,15098
rmi://bordereau-60.bordeaux.grid5000.fr:54513,4326,14318
rmi://bordereau-7.bordeaux.grid5000.fr:36287,4235,10878
rmi://bordereau-65.bordeaux.grid5000.fr:51826,4234,11008
rmi://bordereau-49.bordeaux.grid5000.fr:44549,4254,11944
rmi://bordereau-91.bordeaux.grid5000.fr:56386,4219,11733
rmi://borderline-1.bordeaux.grid5000.fr:48410,4276,12340
rmi://bordereau-82.bordeaux.grid5000.fr:37002,4280,12628
rmi://bordereau-69.bordeaux.grid5000.fr:40189,4263,12029
rmi://bordereau-53.bordeaux.grid5000.fr:39969,4261,12333
rmi://borderline-7.bordeaux.grid5000.fr:53884,4262,12303
rmi://bordereau-87.bordeaux.grid5000.fr:38041,4235,11513
rmi://borderline-6.bordeaux.grid5000.fr:40718,4303,13369
rmi://bordereau-64.bordeaux.grid5000.fr:54470,4317,12628
rmi://bordereau-78.bordeaux.grid5000.fr:41033,4279,12249
rmi://borderline-5.bordeaux.grid5000.fr:56361,4242,12452
rmi://bordereau-9.bordeaux.grid5000.fr:39449,4202,10861
rmi://bordereau-89.bordeaux.grid5000.fr:37301,4145,9188
rmi://bordereau-72.bordeaux.grid5000.fr:52757,4236,12059
rmi://borderline-10.bordeaux.grid5000.fr:56616,4267,12166
rmi://bordereau-52.bordeaux.grid5000.fr:42426,4277,12471
rmi://borderline-9.bordeaux.grid5000.fr:36777,4114,8193
rmi://bordereau-75.bordeaux.grid5000.fr:35148,4220,10457
rmi://bordereau-50.bordeaux.grid5000.fr:59360,4193,9267
rmi://borderline-2.bordeaux.grid5000.fr:54439,4204,11194
rmi://borderline-4.bordeaux.grid5000.fr:47227,4277,11565
rmi://bordereau-51.bordeaux.grid5000.fr:46604,4224,10741
rmi://bordereau-45.bordeaux.grid5000.fr:55667,4182,9479
rmi://borderline-8.bordeaux.grid5000.fr:44020,4210,10805
rmi://bordereau-83.bordeaux.grid5000.fr:54351,4259,12194
rmi://bordereau-71.bordeaux.grid5000.fr:47624,4172,10036
rmi://bordereau-93.bordeaux.grid5000.fr:58529,4270,12067
rmi://bordereau-47.bordeaux.grid5000.fr:51485,4165,8610
rmi://bordereau-56.bordeaux.grid5000.fr:48927,4251,10344
rmi://bordereau-74.bordeaux.grid5000.fr:49997,4200,11122
rmi://bordereau-81.bordeaux.grid5000.fr:48189,4179,9408
rmi://bordereau-77.bordeaux.grid5000.fr:50746,4280,12078
rmi://bordereau-85.bordeaux.grid5000.fr:54360,4319,12798
rmi://bordereau-86.bordeaux.grid5000.fr:39797,4154,8853
rmi://bordereau-80.bordeaux.grid5000.fr:36970,4206,11870
