WorkerName,StatesReceived,StatesComputed
rmi://bordeplage-38.bordeaux.grid5000.fr:47844,2999,8054
rmi://bordereau-17.bordeaux.grid5000.fr:60400,3189,10263
rmi://bordeplage-48.bordeaux.grid5000.fr:50478,3024,7530
rmi://bordeplage-41.bordeaux.grid5000.fr:40903,2978,9033
rmi://bordeplage-28.bordeaux.grid5000.fr:45480,3102,9292
rmi://bordeplage-42.bordeaux.grid5000.fr:54044,3042,7775
rmi://bordeplage-24.bordeaux.grid5000.fr:36649,2769,6764
rmi://bordeplage-4.bordeaux.grid5000.fr:55918,2924,8600
rmi://bordeplage-29.bordeaux.grid5000.fr:33227,2840,7993
rmi://bordeplage-35.bordeaux.grid5000.fr:38412,3230,8639
rmi://bordereau-27.bordeaux.grid5000.fr:34114,3564,10548
rmi://bordereau-15.bordeaux.grid5000.fr:60072,3462,11737
rmi://bordeplage-25.bordeaux.grid5000.fr:56175,2541,7619
rmi://bordeplage-30.bordeaux.grid5000.fr:56735,2991,8252
rmi://bordereau-29.bordeaux.grid5000.fr:51260,3064,10393
rmi://bordeplage-43.bordeaux.grid5000.fr:45085,2841,7683
rmi://bordeplage-39.bordeaux.grid5000.fr:41265,2898,8439
rmi://bordeplage-46.bordeaux.grid5000.fr:33629,3053,8948
rmi://bordeplage-6.bordeaux.grid5000.fr:50384,2764,7343
rmi://bordeplage-45.bordeaux.grid5000.fr:35807,2608,7885
rmi://bordeplage-22.bordeaux.grid5000.fr:40487,2827,6899
rmi://bordereau-44.bordeaux.grid5000.fr:56046,3250,10098
rmi://bordeplage-20.bordeaux.grid5000.fr:59926,3052,9109
rmi://bordeplage-26.bordeaux.grid5000.fr:55815,2901,7616
rmi://bordeplage-2.bordeaux.grid5000.fr:58434,3254,9318
rmi://bordeplage-51.bordeaux.grid5000.fr:43640,2918,8568
rmi://bordeplage-32.bordeaux.grid5000.fr:52760,3076,9117
rmi://bordeplage-3.bordeaux.grid5000.fr:35310,3014,8147
rmi://bordereau-35.bordeaux.grid5000.fr:58891,3428,9636
rmi://bordereau-50.bordeaux.grid5000.fr:49740,3561,11517
rmi://bordereau-42.bordeaux.grid5000.fr:54202,3627,10957
rmi://bordeplage-27.bordeaux.grid5000.fr:41954,2812,7551
rmi://bordereau-89.bordeaux.grid5000.fr:46015,2792,9091
rmi://bordereau-54.bordeaux.grid5000.fr:49622,3167,9061
rmi://bordereau-51.bordeaux.grid5000.fr:55230,3401,10799
rmi://bordereau-70.bordeaux.grid5000.fr:54332,3753,11858
rmi://bordeplage-47.bordeaux.grid5000.fr:43041,3117,8545
rmi://bordereau-87.bordeaux.grid5000.fr:46397,2654,8727
rmi://bordereau-52.bordeaux.grid5000.fr:36727,3151,8956
rmi://bordereau-58.bordeaux.grid5000.fr:33517,3254,10050
rmi://bordeplage-33.bordeaux.grid5000.fr:57804,2597,7090
rmi://bordereau-47.bordeaux.grid5000.fr:60457,3474,9991
rmi://bordeplage-40.bordeaux.grid5000.fr:36804,3014,7904
rmi://bordeplage-34.bordeaux.grid5000.fr:39819,2889,7271
rmi://bordereau-46.bordeaux.grid5000.fr:57479,2816,9135
rmi://bordeplage-21.bordeaux.grid5000.fr:51854,2735,7715
rmi://bordeplage-23.bordeaux.grid5000.fr:48732,2929,7294
rmi://bordeplage-44.bordeaux.grid5000.fr:34664,2863,9252
rmi://bordeplage-37.bordeaux.grid5000.fr:60657,2879,7603
rmi://bordeplage-5.bordeaux.grid5000.fr:59345,2747,7413
rmi://bordeplage-7.bordeaux.grid5000.fr:55290,2937,7890
rmi://bordeplage-36.bordeaux.grid5000.fr:37241,2815,7605
rmi://bordereau-19.bordeaux.grid5000.fr:56476,3221,10787
rmi://bordereau-66.bordeaux.grid5000.fr:46499,2881,8054
rmi://bordeplage-50.bordeaux.grid5000.fr:33984,2746,7937
rmi://bordereau-80.bordeaux.grid5000.fr:45639,3254,9962
rmi://bordereau-9.bordeaux.grid5000.fr:36653,2832,9749
rmi://bordereau-67.bordeaux.grid5000.fr:36926,3075,9937
rmi://bordereau-82.bordeaux.grid5000.fr:55212,3002,9618
rmi://borderline-1.bordeaux.grid5000.fr:33985,3153,9651
rmi://bordereau-77.bordeaux.grid5000.fr:46595,3132,10183
rmi://bordereau-76.bordeaux.grid5000.fr:36951,3263,9850
rmi://bordereau-65.bordeaux.grid5000.fr:33372,3522,10290
rmi://bordereau-69.bordeaux.grid5000.fr:49158,3475,10071
rmi://bordereau-74.bordeaux.grid5000.fr:52299,3345,10206
rmi://bordereau-59.bordeaux.grid5000.fr:40023,2794,8904
rmi://borderline-10.bordeaux.grid5000.fr:33167,3815,11814
rmi://bordereau-7.bordeaux.grid5000.fr:45684,3635,10378
rmi://bordereau-63.bordeaux.grid5000.fr:38780,2914,8690
rmi://bordereau-71.bordeaux.grid5000.fr:55222,3021,9538
rmi://borderline-2.bordeaux.grid5000.fr:60607,2964,9893
rmi://bordereau-81.bordeaux.grid5000.fr:37241,2453,7530
rmi://bordereau-84.bordeaux.grid5000.fr:54273,3444,10336
rmi://bordereau-53.bordeaux.grid5000.fr:48588,3192,10988
rmi://bordereau-5.bordeaux.grid5000.fr:37577,2839,9113
rmi://bordereau-8.bordeaux.grid5000.fr:50749,3038,9999
rmi://borderline-8.bordeaux.grid5000.fr:46649,3318,10210
rmi://bordereau-86.bordeaux.grid5000.fr:49977,3329,10548
rmi://borderline-3.bordeaux.grid5000.fr:56194,3554,11856
rmi://borderline-5.bordeaux.grid5000.fr:55511,3068,10314
rmi://borderline-7.bordeaux.grid5000.fr:49990,3110,9278
rmi://borderline-4.bordeaux.grid5000.fr:57849,3467,11320
rmi://bordereau-61.bordeaux.grid5000.fr:39562,3264,10318
rmi://borderline-6.bordeaux.grid5000.fr:39543,3362,8814
rmi://borderline-9.bordeaux.grid5000.fr:44124,3075,10378
