WorkerName,StatesReceived,StatesComputed
rmi://bordereau-71.bordeaux.grid5000.fr:35997,6619,20435
rmi://bordereau-78.bordeaux.grid5000.fr:58394,6536,19054
rmi://bordereau-82.bordeaux.grid5000.fr:40642,6610,20629
rmi://bordereau-92.bordeaux.grid5000.fr:55875,6653,18014
rmi://borderline-4.bordeaux.grid5000.fr:48658,6476,19357
rmi://bordereau-91.bordeaux.grid5000.fr:46371,6439,15627
rmi://bordereau-85.bordeaux.grid5000.fr:57043,6532,16472
rmi://borderline-8.bordeaux.grid5000.fr:42337,6543,19245
rmi://bordereau-90.bordeaux.grid5000.fr:37967,6632,20058
rmi://borderline-2.bordeaux.grid5000.fr:41602,6424,15172
rmi://bordereau-83.bordeaux.grid5000.fr:40839,6612,20105
rmi://bordereau-76.bordeaux.grid5000.fr:52060,6617,20443
rmi://bordereau-73.bordeaux.grid5000.fr:53621,6521,19524
rmi://bordereau-68.bordeaux.grid5000.fr:60475,6470,16979
rmi://borderline-5.bordeaux.grid5000.fr:55757,6576,18090
rmi://borderline-7.bordeaux.grid5000.fr:50730,6483,17565
rmi://bordereau-84.bordeaux.grid5000.fr:33169,6671,23253
rmi://bordereau-72.bordeaux.grid5000.fr:44458,6623,21169
rmi://bordereau-69.bordeaux.grid5000.fr:43181,6697,20886
rmi://bordereau-8.bordeaux.grid5000.fr:41210,6624,19011
rmi://bordereau-77.bordeaux.grid5000.fr:33651,6485,18026
rmi://borderline-10.bordeaux.grid5000.fr:35184,6457,16205
rmi://bordereau-89.bordeaux.grid5000.fr:48690,6599,19379
rmi://borderline-9.bordeaux.grid5000.fr:42657,6463,18763
rmi://bordereau-88.bordeaux.grid5000.fr:57014,6702,21735
rmi://bordereau-7.bordeaux.grid5000.fr:49481,6685,22828
rmi://bordereau-80.bordeaux.grid5000.fr:49923,6688,21573
rmi://bordereau-67.bordeaux.grid5000.fr:44109,6585,21868
rmi://bordereau-70.bordeaux.grid5000.fr:37963,6651,22343
rmi://bordereau-74.bordeaux.grid5000.fr:51227,6544,20071
rmi://bordereau-81.bordeaux.grid5000.fr:32895,6590,19962
rmi://bordereau-6.bordeaux.grid5000.fr:44888,6528,18223
rmi://borderline-6.bordeaux.grid5000.fr:50186,6419,17515
rmi://bordereau-93.bordeaux.grid5000.fr:59175,6482,16950
rmi://bordereau-86.bordeaux.grid5000.fr:39600,6338,15915
rmi://bordereau-75.bordeaux.grid5000.fr:38056,6395,16235
rmi://bordereau-9.bordeaux.grid5000.fr:39311,6495,17292
rmi://borderline-1.bordeaux.grid5000.fr:53935,6590,20981
rmi://borderline-3.bordeaux.grid5000.fr:35148,6400,15625
rmi://bordereau-87.bordeaux.grid5000.fr:54454,6690,22360
