WorkerName,StatesReceived,StatesComputed
rmi://bordereau-83.bordeaux.grid5000.fr:46833,4160,12091
rmi://bordereau-66.bordeaux.grid5000.fr:34575,4090,11257
rmi://bordereau-46.bordeaux.grid5000.fr:42695,4169,12645
rmi://bordereau-54.bordeaux.grid5000.fr:44339,4043,9739
rmi://bordereau-48.bordeaux.grid5000.fr:48130,4150,13357
rmi://bordereau-81.bordeaux.grid5000.fr:58980,4124,9477
rmi://bordereau-65.bordeaux.grid5000.fr:42115,4075,8913
rmi://bordereau-63.bordeaux.grid5000.fr:47923,4021,8288
rmi://bordereau-47.bordeaux.grid5000.fr:42822,4061,11171
rmi://bordereau-67.bordeaux.grid5000.fr:38469,4131,9918
rmi://bordereau-72.bordeaux.grid5000.fr:38940,4096,12340
rmi://bordereau-53.bordeaux.grid5000.fr:46710,4150,10021
rmi://bordereau-43.bordeaux.grid5000.fr:54647,4047,10231
rmi://bordereau-7.bordeaux.grid5000.fr:56401,4115,8967
rmi://bordereau-51.bordeaux.grid5000.fr:38870,4039,9638
rmi://bordereau-44.bordeaux.grid5000.fr:58241,4280,12837
rmi://bordereau-61.bordeaux.grid5000.fr:44031,4183,13015
rmi://bordereau-62.bordeaux.grid5000.fr:50957,4187,12488
rmi://bordereau-69.bordeaux.grid5000.fr:49064,4044,9584
rmi://bordereau-56.bordeaux.grid5000.fr:34473,4069,9753
rmi://bordereau-86.bordeaux.grid5000.fr:46853,4162,12248
rmi://bordereau-82.bordeaux.grid5000.fr:35365,3985,8607
rmi://bordereau-85.bordeaux.grid5000.fr:36207,4102,10219
rmi://bordereau-75.bordeaux.grid5000.fr:40287,3990,8892
rmi://bordereau-76.bordeaux.grid5000.fr:40032,4069,10715
rmi://bordereau-73.bordeaux.grid5000.fr:36470,3976,10418
rmi://bordereau-92.bordeaux.grid5000.fr:45667,4185,12553
rmi://bordereau-77.bordeaux.grid5000.fr:58508,4125,12064
rmi://bordereau-68.bordeaux.grid5000.fr:38884,4185,13054
rmi://bordereau-52.bordeaux.grid5000.fr:52209,4026,8621
rmi://bordereau-71.bordeaux.grid5000.fr:48765,4056,10904
rmi://bordereau-5.bordeaux.grid5000.fr:41818,4244,12235
rmi://bordereau-59.bordeaux.grid5000.fr:59710,4113,10938
rmi://bordereau-80.bordeaux.grid5000.fr:47862,4101,10287
rmi://bordereau-55.bordeaux.grid5000.fr:41221,4121,10685
rmi://bordereau-6.bordeaux.grid5000.fr:32997,4119,11897
rmi://bordereau-45.bordeaux.grid5000.fr:47820,4192,11985
rmi://bordereau-89.bordeaux.grid5000.fr:45462,3951,8293
rmi://bordereau-78.bordeaux.grid5000.fr:45224,4046,8321
rmi://bordereau-60.bordeaux.grid5000.fr:55062,4136,10684
rmi://bordereau-90.bordeaux.grid5000.fr:33984,4092,11737
rmi://bordereau-87.bordeaux.grid5000.fr:59786,3917,8862
rmi://bordereau-49.bordeaux.grid5000.fr:60797,4161,12992
rmi://bordereau-58.bordeaux.grid5000.fr:50754,4050,8853
rmi://bordereau-93.bordeaux.grid5000.fr:51227,4112,13009
rmi://bordereau-70.bordeaux.grid5000.fr:32916,3930,7881
rmi://bordereau-88.bordeaux.grid5000.fr:58551,4148,12991
rmi://bordereau-50.bordeaux.grid5000.fr:38511,4136,11399
rmi://bordereau-74.bordeaux.grid5000.fr:60053,4155,11010
rmi://borderline-2.bordeaux.grid5000.fr:54259,4002,9012
rmi://borderline-6.bordeaux.grid5000.fr:37089,4206,13322
rmi://borderline-8.bordeaux.grid5000.fr:46580,4100,10982
rmi://bordereau-91.bordeaux.grid5000.fr:48568,4133,11353
rmi://borderline-3.bordeaux.grid5000.fr:55131,4149,12631
rmi://borderline-7.bordeaux.grid5000.fr:52164,4191,12613
rmi://bordereau-64.bordeaux.grid5000.fr:40880,3964,8786
rmi://bordereau-8.bordeaux.grid5000.fr:48890,4060,9933
rmi://bordereau-9.bordeaux.grid5000.fr:59757,4125,10726
rmi://borderline-10.bordeaux.grid5000.fr:41457,4192,12449
rmi://borderline-4.bordeaux.grid5000.fr:47431,4119,12023
rmi://borderline-5.bordeaux.grid5000.fr:60661,4046,10257
rmi://bordereau-84.bordeaux.grid5000.fr:47933,4039,8933
rmi://borderline-1.bordeaux.grid5000.fr:37911,4072,10952
rmi://borderline-9.bordeaux.grid5000.fr:43462,3927,7716
