WorkerName,StatesReceived,StatesComputed
rmi://borderline-3.bordeaux.grid5000.fr:39738,18581,64221
rmi://borderline-4.bordeaux.grid5000.fr:50032,19489,66954
rmi://borderline-6.bordeaux.grid5000.fr:47983,19273,65258
rmi://borderline-2.bordeaux.grid5000.fr:42879,18069,67072
rmi://borderline-1.bordeaux.grid5000.fr:35888,18530,63489
rmi://bordereau-9.bordeaux.grid5000.fr:54845,18688,62301
rmi://borderline-10.bordeaux.grid5000.fr:56003,18567,61540
rmi://borderline-8.bordeaux.grid5000.fr:34178,18627,67494
rmi://borderline-7.bordeaux.grid5000.fr:53890,19569,73114
rmi://borderline-5.bordeaux.grid5000.fr:34777,18358,63820
rmi://bordereau-93.bordeaux.grid5000.fr:36113,18691,59304
rmi://borderline-9.bordeaux.grid5000.fr:51847,18578,64927
rmi://bordereau-92.bordeaux.grid5000.fr:41503,18681,63701
rmi://bordereau-91.bordeaux.grid5000.fr:51092,18443,64831
