WorkerName,StatesReceived,StatesComputed
rmi://paradent-29.rennes.grid5000.fr:42172,4669,14887
rmi://paradent-36.rennes.grid5000.fr:36222,4643,14480
rmi://paradent-49.rennes.grid5000.fr:57094,4413,10290
rmi://paradent-48.rennes.grid5000.fr:48816,4636,14420
rmi://paradent-38.rennes.grid5000.fr:47420,4665,14366
rmi://paradent-44.rennes.grid5000.fr:53511,4657,14272
rmi://paradent-53.rennes.grid5000.fr:49427,4663,13758
rmi://paradent-43.rennes.grid5000.fr:42158,4671,15381
rmi://paradent-57.rennes.grid5000.fr:34813,4682,13968
rmi://paradent-58.rennes.grid5000.fr:39192,4620,12872
rmi://paradent-5.rennes.grid5000.fr:44011,4668,14841
rmi://paradent-55.rennes.grid5000.fr:38791,4607,13632
rmi://paradent-59.rennes.grid5000.fr:43604,4653,14108
rmi://paradent-33.rennes.grid5000.fr:39275,4644,13584
rmi://paradent-47.rennes.grid5000.fr:49672,4638,14325
rmi://paradent-62.rennes.grid5000.fr:54582,4688,14689
rmi://paramount-1.rennes.grid5000.fr:39555,4291,11457
rmi://paradent-63.rennes.grid5000.fr:48240,4472,11945
rmi://paradent-52.rennes.grid5000.fr:55109,4619,14015
rmi://paradent-56.rennes.grid5000.fr:42021,4615,13455
rmi://paradent-60.rennes.grid5000.fr:38512,4612,13309
rmi://paradent-64.rennes.grid5000.fr:40736,4667,14773
rmi://paradent-61.rennes.grid5000.fr:52804,4624,14476
rmi://paradent-50.rennes.grid5000.fr:46353,4664,14409
rmi://paradent-54.rennes.grid5000.fr:38105,4678,14213
rmi://paradent-9.rennes.grid5000.fr:54605,4668,14454
rmi://paradent-6.rennes.grid5000.fr:33474,4643,15369
rmi://paradent-7.rennes.grid5000.fr:49998,4690,14630
rmi://paramount-13.rennes.grid5000.fr:48989,4082,7898
rmi://paramount-23.rennes.grid5000.fr:38655,4097,7618
rmi://paramount-24.rennes.grid5000.fr:43228,4315,10009
rmi://paramount-10.rennes.grid5000.fr:33615,4276,9338
rmi://paramount-29.rennes.grid5000.fr:50660,4214,9570
rmi://paramount-11.rennes.grid5000.fr:39136,4291,10827
rmi://paramount-15.rennes.grid5000.fr:53451,4299,10558
rmi://paramount-12.rennes.grid5000.fr:57000,3893,6600
rmi://paramount-18.rennes.grid5000.fr:37215,4292,9940
rmi://paramount-22.rennes.grid5000.fr:50448,4310,10421
rmi://paramount-27.rennes.grid5000.fr:35976,3998,7662
rmi://paramount-33.rennes.grid5000.fr:57324,4281,9734
rmi://paramount-28.rennes.grid5000.fr:54094,4279,9499
rmi://paramount-26.rennes.grid5000.fr:42085,4287,10284
rmi://paramount-3.rennes.grid5000.fr:58275,3851,6356
rmi://paramount-32.rennes.grid5000.fr:51717,4261,10059
rmi://paramount-2.rennes.grid5000.fr:42372,4277,9707
rmi://paramount-8.rennes.grid5000.fr:45416,3873,6596
rmi://paradent-25.rennes.grid5000.fr:56620,4628,14799
rmi://parapluie-1.rennes.grid5000.fr:52540,3033,2639
rmi://paramount-25.rennes.grid5000.fr:34879,4291,9955
rmi://paramount-30.rennes.grid5000.fr:47335,4247,9808
rmi://paramount-9.rennes.grid5000.fr:39570,4115,8742
rmi://paradent-26.rennes.grid5000.fr:55491,4648,14039
rmi://paramount-5.rennes.grid5000.fr:50626,4260,9772
rmi://paramount-6.rennes.grid5000.fr:54546,4316,9590
rmi://parapluie-3.rennes.grid5000.fr:44763,3015,3120
rmi://parapluie-10.rennes.grid5000.fr:51827,2982,2963
rmi://parapluie-25.rennes.grid5000.fr:33186,2982,3194
rmi://parapluie-8.rennes.grid5000.fr:49565,3031,3489
rmi://parapluie-9.rennes.grid5000.fr:49848,2997,2999
rmi://parapluie-26.rennes.grid5000.fr:38933,2983,3018
rmi://parapluie-21.rennes.grid5000.fr:56645,2974,2686
rmi://parapluie-5.rennes.grid5000.fr:36559,3006,3436
