TLC2 Version 2.05 of 18 May 2012
Running in Model-Checking mode.
Parsing file l1_n32_k2.tla
Parsing file GridPerformanceTest.tla
Parsing file /mnt/tlc/3131/tla/tla2sany/StandardModules/TLC.tla
Parsing file /mnt/tlc/3131/tla/tla2sany/StandardModules/Integers.tla
Parsing file /mnt/tlc/3131/tla/tla2sany/StandardModules/FiniteSets.tla
Parsing file /mnt/tlc/3131/tla/tla2sany/StandardModules/Naturals.tla
Parsing file /mnt/tlc/3131/tla/tla2sany/StandardModules/Sequences.tla
Semantic processing of module Naturals
Semantic processing of module Integers
Semantic processing of module Sequences
Semantic processing of module FiniteSets
Semantic processing of module GridPerformanceTest
Semantic processing of module TLC
Semantic processing of module l1_n32_k2
Starting... (2012-08-22 16:12:50)
Computing initial states...
Finished computing initial states: 1 distinct state generated.
Progress(13) at 2012-08-22 16:50:35: 2743495326 states generated (75,619,294 s/min), 206191151 distinct states found (5,106,725 ds/min), 120456897 states left on queue.
Progress(13) at 2012-08-22 16:51:35: 2827574044 states generated (84,078,644 s/min), 211697851 distinct states found (5,506,700 ds/min), 123336138 states left on queue.
Progress(13) at 2012-08-22 16:52:35: 2923227089 states generated (95,653,060 s/min), 216988001 distinct states found (5,290,150 ds/min), 125637123 states left on queue.
Progress(13) at 2012-08-22 16:53:35: 3011690135 states generated (88,463,017 s/min), 222495418 distinct states found (5,507,417 ds/min), 128380078 states left on queue.
Progress(13) at 2012-08-22 16:54:35: 3105257721 states generated (93,567,624 s/min), 227870063 distinct states found (5,374,645 ds/min), 130830733 states left on queue.
Progress(13) at 2012-08-22 16:55:35: 3188576458 states generated (83,318,809 s/min), 232517792 distinct states found (4,647,729 ds/min), 132874759 states left on queue.
Progress(13) at 2012-08-22 16:56:35: 3281397464 states generated (92,820,910 s/min), 237740557 distinct states found (5,222,765 ds/min), 135196856 states left on queue.
Progress(13) at 2012-08-22 16:57:35: 3380371015 states generated (98,973,647 s/min), 242831540 distinct states found (5,090,983 ds/min), 137194912 states left on queue.
Progress(13) at 2012-08-22 16:58:35: 3469438415 states generated (89,067,309 s/min), 248269128 distinct states found (5,437,588 ds/min), 139849155 states left on queue.
Progress(13) at 2012-08-22 16:59:35: 3567672375 states generated (98,234,051 s/min), 253268146 distinct states found (4,999,018 ds/min), 141778353 states left on queue.
