WorkerName,StatesReceived,StatesComputed
rmi://bordereau-93.bordeaux.grid5000.fr:51328,12141,39235
rmi://bordereau-9.bordeaux.grid5000.fr:47826,12015,39188
rmi://bordereau-91.bordeaux.grid5000.fr:47211,11786,33829
rmi://borderline-1.bordeaux.grid5000.fr:60278,11864,38281
rmi://bordereau-88.bordeaux.grid5000.fr:33661,11760,34445
rmi://bordereau-86.bordeaux.grid5000.fr:53296,12042,37735
rmi://bordereau-8.bordeaux.grid5000.fr:57850,11842,38469
rmi://borderline-3.bordeaux.grid5000.fr:48839,11949,36063
rmi://bordereau-87.bordeaux.grid5000.fr:51243,12106,39295
rmi://bordereau-84.bordeaux.grid5000.fr:50000,12140,41085
rmi://bordereau-92.bordeaux.grid5000.fr:41797,12059,40163
rmi://borderline-9.bordeaux.grid5000.fr:59227,12097,40873
rmi://bordereau-85.bordeaux.grid5000.fr:36072,11523,35701
rmi://borderline-4.bordeaux.grid5000.fr:42429,11874,39943
rmi://borderline-8.bordeaux.grid5000.fr:44357,12043,37200
rmi://borderline-2.bordeaux.grid5000.fr:41995,12186,42857
rmi://bordereau-90.bordeaux.grid5000.fr:43363,11686,34418
rmi://bordereau-89.bordeaux.grid5000.fr:46060,11765,36263
rmi://borderline-10.bordeaux.grid5000.fr:54440,11991,39452
rmi://borderline-5.bordeaux.grid5000.fr:35575,11694,34891
rmi://borderline-7.bordeaux.grid5000.fr:34783,11703,34848
rmi://borderline-6.bordeaux.grid5000.fr:54399,11878,35949
