TLC2 Version 2.05 of 18 May 2012
Running in Model-Checking mode.
Parsing file l4_n10.tla
Parsing file GridPerformanceTest.tla
Parsing file /mnt/tlc/1364/tla/tla2sany/StandardModules/TLC.tla
Parsing file /mnt/tlc/1364/tla/tla2sany/StandardModules/Integers.tla
Parsing file /mnt/tlc/1364/tla/tla2sany/StandardModules/FiniteSets.tla
Parsing file /mnt/tlc/1364/tla/tla2sany/StandardModules/Naturals.tla
Parsing file /mnt/tlc/1364/tla/tla2sany/StandardModules/Sequences.tla
Semantic processing of module Naturals
Semantic processing of module Integers
Semantic processing of module Sequences
Semantic processing of module FiniteSets
Semantic processing of module GridPerformanceTest
Semantic processing of module TLC
Semantic processing of module l4_n10
Starting... (2012-08-18 16:43:22)
Computing initial states...
Finished computing initial states: 1 distinct state generated.
Progress(33) at 2012-08-18 17:20:31: 2781838801 states generated (71,943,694 s/min), 329777739 distinct states found (7,947,002 ds/min), 51593843 states left on queue.
Progress(33) at 2012-08-18 17:21:31: 2857767009 states generated (75,928,218 s/min), 337755646 distinct states found (7,977,907 ds/min), 51978928 states left on queue.
Progress(33) at 2012-08-18 17:22:31: 2935199544 states generated (77,432,535 s/min), 346229760 distinct states found (8,474,114 ds/min), 52709789 states left on queue.
Progress(33) at 2012-08-18 17:23:31: 3013579213 states generated (78,379,669 s/min), 354597281 distinct states found (8,367,521 ds/min), 53239343 states left on queue.
Progress(34) at 2012-08-18 17:24:31: 3093900669 states generated (80,321,456 s/min), 362562195 distinct states found (7,964,914 ds/min), 53172112 states left on queue.
Progress(34) at 2012-08-18 17:25:31: 3164107719 states generated (70,207,050 s/min), 370575052 distinct states found (8,012,857 ds/min), 54164263 states left on queue.
Progress(34) at 2012-08-18 17:26:31: 3238738610 states generated (74,630,881 s/min), 378598154 distinct states found (8,023,102 ds/min), 54724277 states left on queue.
Progress(34) at 2012-08-18 17:27:31: 3316781050 states generated (78,042,450 s/min), 386928257 distinct states found (8,330,103 ds/min), 55250135 states left on queue.
Progress(34) at 2012-08-18 17:28:31: 3395974016 states generated (79,192,955 s/min), 395206826 distinct states found (8,278,569 ds/min), 55609409 states left on queue.
Progress(34) at 2012-08-18 17:29:31: 3473092914 states generated (77,118,878 s/min), 403483071 distinct states found (8,276,245 ds/min), 56173764 states left on queue.
Progress(34) at 2012-08-18 17:30:31: 3547172166 states generated (74,079,283 s/min), 411194675 distinct states found (7,711,604 ds/min), 56477442 states left on queue.
Progress(35) at 2012-08-18 17:31:31: 3626730065 states generated (79,557,899 s/min), 418948998 distinct states found (7,754,323 ds/min), 56275976 states left on queue.
Progress(35) at 2012-08-18 17:32:31: 3700226411 states generated (73,496,346 s/min), 427166287 distinct states found (8,217,289 ds/min), 57143630 states left on queue.
Progress(35) at 2012-08-18 17:33:31: 3776523091 states generated (76,296,680 s/min), 435232163 distinct states found (8,065,876 ds/min), 57579838 states left on queue.
Progress(35) at 2012-08-18 17:34:31: 3852795089 states generated (76,271,997 s/min), 443309659 distinct states found (8,077,496 ds/min), 58030134 states left on queue.
Progress(35) at 2012-08-18 17:35:31: 3921415034 states generated (68,619,946 s/min), 450249842 distinct states found (6,940,183 ds/min), 58108323 states left on queue.
Progress(35) at 2012-08-18 17:36:31: 3989979408 states generated (68,564,374 s/min), 457398016 distinct states found (7,148,174 ds/min), 58400059 states left on queue.
Progress(35) at 2012-08-18 17:37:31: 4056816935 states generated (66,837,518 s/min), 464386123 distinct states found (6,988,107 ds/min), 58704415 states left on queue.
